     velsurf       thk_regu           glen
     39.8428         3.0228        -1.1894
     39.8377         3.0226        -1.1894
     39.8381         3.0224        -1.1894
     39.8334         3.0222        -1.1894
     39.8338         3.0220        -1.1894
     39.8288         3.0218        -1.1894
     39.8293         3.0216        -1.1894
     39.8243         3.0214        -1.1894
     39.8247         3.0212        -1.1894
     39.8196         3.0209        -1.1894
     39.8202         3.0207        -1.1894
     39.8153         3.0205        -1.1894
     39.8157         3.0203        -1.1894
     39.8106         3.0201        -1.1894
     39.8110         3.0199        -1.1894
     39.8061         3.0197        -1.1894
     39.8065         3.0195        -1.1894
     39.8016         3.0193        -1.1894
     39.8020         3.0191        -1.1894
     39.7971         3.0189        -1.1894
     39.7975         3.0187        -1.1894
     39.7924         3.0185        -1.1894
     39.7930         3.0183        -1.1894
     39.7880         3.0181        -1.1894
     39.7885         3.0179        -1.1894
     39.7835         3.0177        -1.1894
     39.7837         3.0175        -1.1894
     39.7789         3.0173        -1.1894
     39.7794         3.0170        -1.1894
     39.7742         3.0168        -1.1894
     39.7747         3.0166        -1.1894
     39.7698         3.0164        -1.1894
     39.7702         3.0162        -1.1894
     39.7654         3.0160        -1.1894
     39.7658         3.0158        -1.1894
     39.7608         3.0156        -1.1894
     39.7612         3.0154        -1.1894
     39.7562         3.0152        -1.1894
     39.7566         3.0150        -1.1894
     39.7515         3.0148        -1.1894
     39.7519         3.0146        -1.2048
     42.1875         3.0144        -1.2048
     42.1851         3.0142        -1.2048
     42.1828         3.0140        -1.2048
     42.1802         3.0138        -1.2048
     42.1777         3.0136        -1.2048
     42.1754         3.0134        -1.2048
     42.1730         3.0132        -1.2048
     42.1706         3.0130        -1.2048
     42.1681         3.0128        -1.2048
     42.1657         3.0126        -1.2048
     42.1632         3.0123        -1.2048
     42.1607         3.0121        -1.2048
     42.1581         3.0119        -1.2048
     42.1556         3.0117        -1.2048
     42.1532         3.0115        -1.2048
     42.1507         3.0113        -1.2048
     42.1483         3.0111        -1.2048
     42.1460         3.0109        -1.2048
     42.1435         3.0107        -1.2048
     42.1412         3.0105        -1.2048
     42.1388         3.0103        -1.2048
     42.1362         3.0101        -1.2048
     42.1337         3.0099        -1.2048
     42.1312         3.0097        -1.2048
     42.1288         3.0095        -1.2048
     42.1264         3.0093        -1.2048
     42.1238         3.0091        -1.2048
     42.1214         3.0089        -1.2048
     42.1192         3.0087        -1.2048
     42.1168         3.0085        -1.2048
     42.1143         3.0083        -1.2048
     42.1118         3.0081        -1.2048
     42.1093         3.0078        -1.2048
     42.1069         3.0076        -1.2048
     42.1021         3.0074        -1.2048
     42.0997         3.0072        -1.2048
     42.0972         3.0070        -1.2048
     42.0947         3.0068        -1.2048
     42.0923         3.0066        -1.2048
     42.0900         3.0064        -1.2048
     42.0876         3.0062        -1.2048
     42.0851         3.0060        -1.2048
     42.0828         3.0058        -1.2048
     42.0801         3.0056        -1.2048
     42.0776         3.0054        -1.2048
     42.0751         3.0052        -1.2048
     42.0727         3.0050        -1.2048
     42.0701         3.0048        -1.2048
     42.0678         3.0047        -1.2048
     42.0654         3.0045        -1.2170
     44.3302         3.0043        -1.2170
     44.3275         3.0040        -1.2170
     44.3249         3.0038        -1.2170
     44.3225         3.0036        -1.2170
     44.3200         3.0034        -1.2170
     44.3173         3.0032        -1.2170
     44.3147         3.0030        -1.2170
     44.3121         3.0028        -1.2170
     44.3096         3.0026        -1.2170
     44.3069         3.0024        -1.2170
     44.3029         3.0022        -1.2170
     44.3020         3.0020        -1.2170
     44.2992         3.0018        -1.2170
     44.2949         3.0015        -1.2170
     44.2938         3.0013        -1.2170
     44.2850         3.0011        -1.2170
     44.2810         3.0009        -1.2170
     44.2799         3.0007        -1.2170
     44.2772         3.0005        -1.2170
     44.2731         3.0003        -1.2170
     44.2719         3.0001        -1.2170
     44.2694         2.9999        -1.2170
     44.2651         2.9997        -1.2170
     44.2643         2.9995        -1.2170
     44.2617         2.9993        -1.2170
     44.2575         2.9991        -1.2170
     44.2565         2.9989        -1.2170
     44.2538         2.9987        -1.2170
     44.2496         2.9985        -1.2170
     44.2485         2.9983        -1.2170
     44.2459         2.9981        -1.2170
     44.2418         2.9979        -1.2170
     44.2407         2.9977        -1.2170
     44.2383         2.9975        -1.2170
     44.2341         2.9973        -1.2170
     44.2330         2.9971        -1.2170
     44.2304         2.9969        -1.2170
     44.2263         2.9966        -1.2170
     44.2253         2.9964        -1.2170
     44.2227         2.9962        -1.2170
     44.2186         2.9960        -1.2170
     44.2176         2.9958        -1.2170
     44.2150         2.9956        -1.2170
     44.2108         2.9954        -1.2170
     44.2099         2.9952        -1.2170
     44.2072         2.9951        -1.2170
     44.2029         2.9949        -1.2170
     44.2019         2.9947        -1.2170
     44.1992         2.9945        -1.2170
     44.1954         2.9943        -1.2260
     46.2337         2.9941        -1.2260
     46.2327         2.9938        -1.2260
     46.2267         2.9936        -1.2260
     46.2271         2.9934        -1.2260
     46.2226         2.9932        -1.2260
     46.2202         2.9930        -1.2260
     46.2170         2.9928        -1.2260
     46.2161         2.9926        -1.2260
     46.2103         2.9924        -1.2260
     46.2018         2.9922        -1.2260
     46.1973         2.9920        -1.2260
     46.1950         2.9917        -1.2260
     46.1919         2.9915        -1.2260
     46.1910         2.9913        -1.2260
     46.1853         2.9911        -1.2260
     46.1856         2.9909        -1.2260
     46.1811         2.9907        -1.2260
     46.1790         2.9905        -1.2260
     46.1759         2.9903        -1.2260
     46.1749         2.9901        -1.2260
     46.1690         2.9899        -1.2260
     46.1694         2.9897        -1.2260
     46.1648         2.9895        -1.2260
     46.1624         2.9893        -1.2260
     46.1592         2.9890        -1.2260
     46.1585         2.9888        -1.2260
     46.1527         2.9886        -1.2260
     46.1531         2.9884        -1.2260
     46.1486         2.9882        -1.2260
     46.1464         2.9880        -1.2260
     46.1431         2.9878        -1.2260
     46.1422         2.9876        -1.2260
     46.1363         2.9874        -1.2260
     46.1367         2.9872        -1.2260
     46.1319         2.9870        -1.2260
     46.1297         2.9868        -1.2260
     46.1265         2.9866        -1.2260
     46.1257         2.9864        -1.2260
     46.1197         2.9862        -1.2260
     46.1201         2.9860        -1.2260
     46.1155         2.9858        -1.2260
     46.1132         2.9856        -1.2260
     46.1099         2.9854        -1.2260
     46.1091         2.9852        -1.2260
     46.1031         2.9850        -1.2260
     46.1034         2.9848        -1.2260
     46.0989         2.9846        -1.2260
     46.0967         2.9844        -1.2260
     46.0933         2.9842        -1.2260
     46.0926         2.9840        -1.2323
     47.8773         2.9838        -1.2323
     47.8774         2.9836        -1.2323
     47.8727         2.9834        -1.2323
     47.8704         2.9832        -1.2323
     47.8668         2.9830        -1.2323
     47.8659         2.9827        -1.2323
     47.8602         2.9825        -1.2323
     47.8602         2.9823        -1.2323
     47.8555         2.9821        -1.2323
     47.8534         2.9819        -1.2323
     47.8497         2.9817        -1.2323
     47.8488         2.9815        -1.2323
     47.8429         2.9813        -1.2323
     47.8432         2.9811        -1.2323
     47.8387         2.9809        -1.2323
     47.8365         2.9807        -1.2323
     47.8328         2.9804        -1.2323
     47.8318         2.9802        -1.2323
     47.8260         2.9800        -1.2323
     47.8260         2.9798        -1.2323
     47.8213         2.9796        -1.2323
     47.8191         2.9794        -1.2323
     47.8077         2.9792        -1.2323
     47.8067         2.9790        -1.2323
     47.8012         2.9788        -1.2323
     47.8013         2.9786        -1.2323
     47.7967         2.9784        -1.2323
     47.7945         2.9782        -1.2323
     47.7907         2.9780        -1.2323
     47.7896         2.9778        -1.2323
     47.7839         2.9776        -1.2323
     47.7841         2.9774        -1.2323
     47.7793         2.9772        -1.2323
     47.7770         2.9770        -1.2323
     47.7735         2.9768        -1.2323
     47.7724         2.9766        -1.2323
     47.7666         2.9764        -1.2323
     47.7665         2.9762        -1.2323
     47.7621         2.9760        -1.2323
     47.7598         2.9758        -1.2323
     47.7562         2.9756        -1.2323
     47.7552         2.9754        -1.2323
     47.7495         2.9752        -1.2323
     47.7496         2.9750        -1.2323
     47.7449         2.9748        -1.2323
     47.7427         2.9746        -1.2323
     47.7395         2.9744        -1.2323
     47.7372         2.9742        -1.2323
     47.7328         2.9740        -1.2323
     47.7317         2.9738        -1.2364
     49.2641         2.9736        -1.2364
     49.2605         2.9733        -1.2364
     49.2578         2.9731        -1.2364
     49.2544         2.9729        -1.2364
     49.2519         2.9727        -1.2364
     49.2487         2.9725        -1.2364
     49.2461         2.9723        -1.2364
     49.2425         2.9721        -1.2364
     49.2399         2.9719        -1.2364
     49.2367         2.9717        -1.2364
     49.2342         2.9715        -1.2364
     49.2309         2.9713        -1.2364
     49.2283         2.9711        -1.2364
     49.2248         2.9709        -1.2364
     49.2221         2.9707        -1.2364
     49.2190         2.9705        -1.2364
     49.2165         2.9702        -1.2364
     49.2132         2.9700        -1.2364
     49.2106         2.9698        -1.2364
     49.2072         2.9696        -1.2364
     49.2046         2.9694        -1.2364
     49.2014         2.9692        -1.2364
     49.1989         2.9690        -1.2364
     49.1958         2.9688        -1.2364
     49.1932         2.9686        -1.2364
     49.1898         2.9684        -1.2364
     49.1872         2.9682        -1.2364
     49.1838         2.9680        -1.2364
     49.1813         2.9678        -1.2364
     49.1780         2.9676        -1.2364
     49.1753         2.9674        -1.2364
     49.1721         2.9672        -1.2364
     49.1695         2.9670        -1.2364
     49.1663         2.9668        -1.2364
     49.1637         2.9666        -1.2364
     49.1604         2.9664        -1.2364
     49.1578         2.9662        -1.2364
     49.1544         2.9660        -1.2364
     49.1517         2.9658        -1.2364
     49.1485         2.9656        -1.2364
     49.1458         2.9654        -1.2364
     49.1426         2.9652        -1.2364
     49.1402         2.9650        -1.2364
     49.1378         2.9648        -1.2364
     49.1332         2.9646        -1.2364
     49.1319         2.9644        -1.2364
     49.1284         2.9642        -1.2364
     49.1251         2.9640        -1.2364
     49.1225         2.9638        -1.2364
     49.1201         2.9636        -1.2385
     50.4051         2.9634        -1.2385
     50.4034         2.9632        -1.2385
     50.3993         2.9630        -1.2385
     50.3977         2.9628        -1.2385
     50.3934         2.9626        -1.2385
     50.3917         2.9624        -1.2385
     50.3873         2.9622        -1.2385
     50.3855         2.9620        -1.2385
     50.3813         2.9618        -1.2385
     50.3795         2.9616        -1.2385
     50.3750         2.9614        -1.2385
     50.3732         2.9612        -1.2385
     50.3686         2.9610        -1.2385
     50.3668         2.9608        -1.2385
     50.3625         2.9606        -1.2385
     50.3607         2.9604        -1.2385
     50.3563         2.9602        -1.2385
     50.3548         2.9600        -1.2385
     50.3506         2.9598        -1.2385
     50.3489         2.9596        -1.2385
     50.3446         2.9594        -1.2385
     50.3432         2.9592        -1.2385
     50.3390         2.9590        -1.2385
     50.3373         2.9588        -1.2385
     50.3330         2.9586        -1.2385
     50.3312         2.9584        -1.2385
     50.3267         2.9582        -1.2385
     50.3251         2.9580        -1.2385
     50.3208         2.9578        -1.2385
     50.3190         2.9576        -1.2385
     50.3146         2.9574        -1.2385
     50.3130         2.9572        -1.2385
     50.3087         2.9570        -1.2385
     50.3068         2.9568        -1.2385
     50.3027         2.9567        -1.2385
     50.3008         2.9565        -1.2385
     50.2966         2.9563        -1.2385
     50.2949         2.9561        -1.2385
     50.2905         2.9559        -1.2385
     50.2888         2.9557        -1.2385
     50.2845         2.9555        -1.2385
     50.2825         2.9553        -1.2385
     50.2785         2.9551        -1.2385
     50.2767         2.9549        -1.2385
     50.2724         2.9547        -1.2385
     50.2706         2.9545        -1.2385
     50.2665         2.9543        -1.2385
     50.2649         2.9541        -1.2385
     50.2607         2.9539        -1.2385
     50.2591         2.9537        -1.2390
     51.3128         2.9536        -1.2390
     51.3109         2.9534        -1.2390
     51.3068         2.9532        -1.2390
     51.3052         2.9530        -1.2390
     51.3007         2.9528        -1.2390
     51.2986         2.9526        -1.2390
     51.2945         2.9524        -1.2390
     51.2928         2.9522        -1.2390
     51.2886         2.9520        -1.2390
     51.2868         2.9518        -1.2390
     51.2826         2.9516        -1.2390
     51.2807         2.9514        -1.2390
     51.2763         2.9512        -1.2390
     51.2743         2.9510        -1.2390
     51.2699         2.9508        -1.2390
     51.2678         2.9506        -1.2390
     51.2640         2.9504        -1.2390
     51.2620         2.9502        -1.2390
     51.2576         2.9500        -1.2390
     51.2556         2.9498        -1.2390
     51.2514         2.9496        -1.2390
