     velsurf       thk_regu           glen
     12.3971         0.6074        -1.2354
     12.0704         0.6085        -1.2354
     12.0170         0.6096        -1.2354
     12.0194         0.6107        -1.2354
     11.9496         0.6118        -1.2354
     11.9660         0.6130        -1.2354
     11.9157         0.6142        -1.2354
     11.9249         0.6153        -1.2354
     11.8623         0.6166        -1.2354
     11.8695         0.6178        -1.2354
     11.8272         0.6190        -1.2354
     11.8266         0.6203        -1.2354
     11.7982         0.6216        -1.2354
     11.7696         0.6229        -1.2354
     11.7519         0.6242        -1.2354
     11.7462         0.6255        -1.2354
     11.7072         0.6268        -1.2354
     11.6729         0.6281        -1.2354
     11.6758         0.6295        -1.2354
     11.6622         0.6309        -1.2354
     11.6679         0.6323        -1.2354
     11.6172         0.6337        -1.2354
     11.6303         0.6351        -1.2354
     11.5764         0.6365        -1.2354
     11.5876         0.6379        -1.2354
     11.5447         0.6393        -1.2354
     11.5602         0.6408        -1.2354
     11.4967         0.6422        -1.2354
     11.5313         0.6437        -1.2354
     11.4646         0.6452        -1.2354
     11.4994         0.6467        -1.2354
     11.4228         0.6481        -1.2354
     11.4540         0.6497        -1.2354
     11.3965         0.6512        -1.2354
     11.4428         0.6527        -1.2354
     11.3772         0.6542        -1.2354
     11.3936         0.6557        -1.2354
     11.3448         0.6572        -1.2354
     11.3817         0.6588        -1.2354
     11.2781         0.6603        -1.2354
     11.3869         0.6618        -1.2354
     11.2938         0.6633        -1.2354
     11.3161         0.6649        -1.2354
     11.2736         0.6664        -1.2354
     11.2949         0.6679        -1.2354
     11.2284         0.6694        -1.2354
     11.2888         0.6710        -1.2354
     11.2016         0.6725        -1.2354
     11.2474         0.6740        -1.2354
     11.1823         0.6755        -1.3451
     10.7773         0.6771        -1.3451
     10.8117         0.6756        -1.3451
     10.6122         0.6742        -1.3451
     10.7632         0.6728        -1.3451
     10.5814         0.6715        -1.3451
     10.7161         0.6702        -1.3451
     10.5672         0.6690        -1.3451
     10.6739         0.6678        -1.3451
     10.5224         0.6667        -1.3451
     10.6256         0.6656        -1.3451
     10.5250         0.6646        -1.3451
     10.6138         0.6635        -1.3451
     10.4664         0.6626        -1.3451
     10.5766         0.6617        -1.3451
     10.4440         0.6608        -1.3451
     10.5208         0.6600        -1.3451
     10.4350         0.6592        -1.3451
     10.4497         0.6584        -1.3451
     10.3832         0.6578        -1.3451
     10.4307         0.6571        -1.3451
     10.3569         0.6565        -1.3451
     10.3750         0.6559        -1.3451
     10.3521         0.6554        -1.3451
     10.3297         0.6549        -1.3451
     10.3129         0.6545        -1.3451
     10.3186         0.6540        -1.3451
     10.2952         0.6537        -1.3451
     10.2549         0.6534        -1.3451
     10.3434         0.6531        -1.3451
     10.2385         0.6528        -1.3451
     10.2666         0.6526        -1.3451
     10.2252         0.6524        -1.3451
     10.2540         0.6523        -1.3451
     10.2034         0.6522        -1.3451
     10.2498         0.6522        -1.3451
     10.1278         0.6521        -1.3451
     10.2450         0.6521        -1.3451
     10.1624         0.6521        -1.3451
     10.1969         0.6522        -1.3451
     10.1397         0.6523        -1.3451
     10.1458         0.6524        -1.3451
     10.1438         0.6526        -1.3451
     10.1627         0.6528        -1.3451
     10.0995         0.6529        -1.3451
     10.1144         0.6532        -1.3451
     10.1635         0.6534        -1.3451
     10.1008         0.6537        -1.3451
     10.0912         0.6540        -1.3451
     10.1188         0.6543        -1.3451
     10.1132         0.6546        -1.2754
     10.2084         0.6550        -1.2754
     10.3628         0.6532        -1.2754
     10.1022         0.6515        -1.2754
     10.3115         0.6498        -1.2754
     10.0028         0.6482        -1.2754
     10.2847         0.6466        -1.2754
      9.9633         0.6451        -1.2754
     10.1870         0.6435        -1.2754
      9.9209         0.6421        -1.2754
     10.1600         0.6406        -1.2754
      9.8546         0.6393        -1.2754
     10.1415         0.6379        -1.2754
      9.8255         0.6367        -1.2754
     10.0794         0.6354        -1.2754
      9.8202         0.6342        -1.2754
     10.0116         0.6330        -1.2754
      9.7504         0.6320        -1.2754
     10.0090         0.6309        -1.2754
      9.7251         0.6299        -1.2754
      9.9098         0.6289        -1.2754
      9.7172         0.6280        -1.2754
      9.8621         0.6271        -1.2754
      9.6858         0.6263        -1.2754
      9.8023         0.6255        -1.2754
      9.6411         0.6248        -1.2754
      9.7860         0.6240        -1.2754
      9.6419         0.6234        -1.2754
      9.7229         0.6227        -1.2754
      9.6176         0.6222        -1.2754
      9.7444         0.6217        -1.2754
      9.5932         0.6212        -1.2754
      9.6009         0.6207        -1.2754
      9.6435         0.6204        -1.2754
      9.5813         0.6200        -1.2754
      9.5467         0.6197        -1.2754
      9.6119         0.6195        -1.2754
      9.5327         0.6193        -1.2754
      9.5649         0.6191        -1.2754
      9.5399         0.6190        -1.2754
      9.5216         0.6189        -1.2754
      9.4489         0.6189        -1.2754
      9.5313         0.6189        -1.2754
      9.4733         0.6190        -1.2754
      9.4644         0.6190        -1.2754
      9.4363         0.6192        -1.2754
      9.5483         0.6193        -1.2754
      9.4150         0.6195        -1.2754
      9.4588         0.6197        -1.2754
      9.4074         0.6200        -1.2754
      9.4849         0.6203        -1.2249
      9.4339         0.6207        -1.2249
      9.7158         0.6193        -1.2249
      9.4316         0.6180        -1.2249
      9.6596         0.6168        -1.2249
      9.4317         0.6156        -1.2249
      9.6554         0.6145        -1.2249
      9.3894         0.6135        -1.2249
      9.6418         0.6125        -1.2249
      9.3145         0.6115        -1.2249
      9.5719         0.6106        -1.2249
      9.2802         0.6098        -1.2249
      9.5290         0.6090        -1.2249
      9.2035         0.6083        -1.2249
      9.5340         0.6076        -1.2249
      9.1801         0.6070        -1.2249
      9.4760         0.6064        -1.2249
      9.1803         0.6059        -1.2249
      9.4369         0.6053        -1.2249
      9.1855         0.6049        -1.2249
      9.4064         0.6044        -1.2249
      9.1200         0.6041        -1.2249
      9.3573         0.6037        -1.2249
      9.1085         0.6035        -1.2249
      9.2690         0.6032        -1.2249
      9.0724         0.6030        -1.2249
      9.2556         0.6028        -1.2249
      9.0305         0.6028        -1.2249
      9.2442         0.6026        -1.2249
      9.0007         0.6027        -1.2249
      9.1820         0.6026        -1.2249
      9.0103         0.6027        -1.2249
      9.1858         0.6028        -1.2249
      8.9434         0.6030        -1.2249
      9.1738         0.6031        -1.2249
      8.9600         0.6034        -1.2249
      9.1330         0.6036        -1.2249
      8.9431         0.6039        -1.2249
      9.1251         0.6042        -1.2249
      8.9134         0.6046        -1.2249
      9.1032         0.6049        -1.2249
      8.8986         0.6054        -1.2249
      9.0507         0.6058        -1.2249
      8.9279         0.6063        -1.2249
      9.0375         0.6068        -1.2249
      8.8640         0.6074        -1.2249
      9.0276         0.6079        -1.2249
      8.8937         0.6085        -1.2249
      8.9781         0.6091        -1.2249
      8.8804         0.6097        -1.2249
      8.9783         0.6103        -1.1817
      8.9848         0.6110        -1.1817
      9.2115         0.6107        -1.1817
      8.8957         0.6106        -1.1817
      9.1910         0.6106        -1.1817
      8.9023         0.6106        -1.1817
      9.1486         0.6107        -1.1817
      8.8908         0.6109        -1.1817
      9.1414         0.6111        -1.1817
      8.8834         0.6114        -1.1817
      9.1066         0.6117        -1.1817
      8.8853         0.6121        -1.1817
      9.0919         0.6126        -1.1817
      8.8599         0.6130        -1.1817
      9.0771         0.6136        -1.1817
      8.8523         0.6142        -1.1817
      9.0615         0.6148        -1.1817
      8.8596         0.6155        -1.1817
      9.0445         0.6162        -1.1817
      8.8372         0.6169        -1.1817
      9.0338         0.6177        -1.1817
      8.8419         0.6184        -1.1817
      9.0070         0.6193        -1.1817
      8.8247         0.6200        -1.1817
      8.9861         0.6209        -1.1817
      8.8085         0.6217        -1.1817
      8.9903         0.6227        -1.1817
      8.7881         0.6235        -1.1817
      8.9627         0.6245        -1.1817
      8.7945         0.6253        -1.1817
      8.9557         0.6263        -1.1817
      8.7725         0.6272        -1.1817
      8.9393         0.6282        -1.1817
      8.7835         0.6291        -1.1817
      8.9212         0.6302        -1.1817
      8.7672         0.6311        -1.1817
      8.9242         0.6321        -1.1817
      8.7408         0.6330        -1.1817
      8.9076         0.6340        -1.1817
      8.7458         0.6350        -1.1817
      8.8856         0.6360        -1.1817
      8.7398         0.6369        -1.1817
      8.8887         0.6380        -1.1817
      8.7364         0.6389        -1.1817
      8.8686         0.6399        -1.1817
      8.7454         0.6409        -1.1817
      8.8707         0.6418        -1.1817
      8.7705         0.6428        -1.1817
      8.8404         0.6437        -1.1817
      8.8035         0.6446        -1.1817
      8.7920         0.6455        -1.1828
      9.1128         0.6464        -1.1828
      9.1141         0.6470        -1.1828
      9.1115         0.6478        -1.1828
      9.1285         0.6485        -1.1828
      9.0978         0.6493        -1.1828
      9.0929         0.6502        -1.1828
      9.0987         0.6511        -1.1828
      9.0737         0.6520        -1.1828
      9.0867         0.6529        -1.1828
      9.0475         0.6538        -1.1828
      9.1250         0.6548        -1.1828
      9.0506         0.6558        -1.1828
      9.0947         0.6568        -1.1828
      9.0322         0.6578        -1.1828
      9.1076         0.6588        -1.1828
      9.0115         0.6598        -1.1828
      9.0351         0.6608        -1.1828
      9.0213         0.6618        -1.1828
      9.0771         0.6628        -1.1828
      8.9972         0.6638        -1.1828
      9.0205         0.6648        -1.1828
      9.0011         0.6658        -1.1828
      9.0434         0.6667        -1.1828
      8.9805         0.6677        -1.1828
      8.9858         0.6687        -1.1828
      8.9820         0.6696        -1.1828
      9.0222         0.6706        -1.1828
      8.9587         0.6715        -1.1828
      8.9732         0.6724        -1.1828
      8.9731         0.6733        -1.1828
      8.9989         0.6742        -1.1828
      8.9409         0.6751        -1.1828
      8.9730         0.6760        -1.1828
      8.9463         0.6768        -1.1828
      8.9876         0.6777        -1.1828
      8.9559         0.6785        -1.1828
      8.9441         0.6794        -1.1828
      8.9450         0.6802        -1.1828
      8.9866         0.6810        -1.1828
      8.9263         0.6818        -1.1828
      8.9497         0.6826        -1.1828
      8.9512         0.6834        -1.1828
      8.9635         0.6842        -1.1828
      8.9377         0.6850        -1.1828
      8.9353         0.6857        -1.1828
      8.9266         0.6865        -1.1828
      8.9659         0.6873        -1.1828
      8.9381         0.6880        -1.1828
      8.9218         0.6887        -1.1828
      8.9315         0.6894        -1.1596
      9.2957         0.6901        -1.1596
      9.2191         0.6916        -1.1596
      9.1763         0.6932        -1.1596
      9.2520         0.6948        -1.1596
      9.1935         0.6964        -1.1596
      9.2220         0.6979        -1.1596
      9.1636         0.6994        -1.1596
      9.2223         0.7009        -1.1596
      9.1860         0.7024        -1.1596
      9.1996         0.7038        -1.1596
      9.1917         0.7052        -1.1596
      9.1807         0.7066        -1.1596
      9.1774         0.7079        -1.1596
      9.1874         0.7092        -1.1596
      9.1632         0.7105        -1.1596
      9.1518         0.7116        -1.1596
      9.1773         0.7129        -1.1596
      9.1488         0.7140        -1.1596
      9.1453         0.7151        -1.1596
      9.1391         0.7161        -1.1596
      9.1629         0.7172        -1.1596
      9.1404         0.7182        -1.1596
      9.1379         0.7192        -1.1596
      9.1185         0.7201        -1.1596
      9.1502         0.7211        -1.1596
      9.1302         0.7219        -1.1596
      9.1215         0.7228        -1.1596
      9.1076         0.7236        -1.1596
      9.1435         0.7245        -1.1596
      9.1129         0.7252        -1.1596
      9.1075         0.7261        -1.1596
      9.1000         0.7268        -1.1596
      9.1335         0.7276        -1.1596
      9.0941         0.7282        -1.1596
      9.1344         0.7290        -1.1596
      9.0941         0.7296        -1.1596
      9.1158         0.7303        -1.1596
      9.0835         0.7309        -1.1596
      9.1280         0.7316        -1.1596
      9.0700         0.7322        -1.1596
      9.1241         0.7329        -1.1596
      9.0887         0.7334        -1.1596
      9.1079         0.7341        -1.1596
      9.0712         0.7346        -1.1596
      9.1183         0.7352        -1.1596
      9.0687         0.7357        -1.1596
      9.1044         0.7363        -1.1596
      9.0701         0.7368        -1.1596
      9.1047         0.7374        -1.1596
      9.0679         0.7379        -1.2067
      9.3115         0.7384        -1.2067
      9.2438         0.7390        -1.2067
      9.2362         0.7396        -1.2067
      9.2722         0.7402        -1.2067
      9.2269         0.7409        -1.2067
      9.2453         0.7415        -1.2067
      9.2565         0.7421        -1.2067
      9.2237         0.7427        -1.2067
      9.2383         0.7433        -1.2067
      9.2242         0.7439        -1.2067
      9.2260         0.7445        -1.2067
      9.2324         0.7450        -1.2067
      9.2257         0.7456        -1.2067
      9.1939         0.7460        -1.2067
      9.2269         0.7466        -1.2067
      9.2121         0.7470        -1.2067
      9.2127         0.7476        -1.2067
      9.2078         0.7480        -1.2067
      9.2372         0.7485        -1.2067
      9.1903         0.7489        -1.2067
      9.2287         0.7494        -1.2067
      9.2129         0.7497        -1.2067
      9.2125         0.7502        -1.2067
      9.2011         0.7505        -1.2067
      9.2277         0.7510        -1.2067
      9.1882         0.7513        -1.2067
      9.2216         0.7518        -1.2067
      9.1976         0.7521        -1.2067
      9.2061         0.7525        -1.2067
      9.2094         0.7528        -1.2067
      9.2152         0.7532        -1.2067
      9.1739         0.7535        -1.2067
      9.2212         0.7539        -1.2067
      9.1957         0.7541        -1.2067
      9.1803         0.7546        -1.2067
      9.1913         0.7548        -1.2067
      9.2037         0.7552        -1.2067
      9.1690         0.7554        -1.2067
      9.1972         0.7558        -1.2067
      9.1723         0.7561        -1.2067
      9.1850         0.7565        -1.2067
      9.1866         0.7567        -1.2067
      9.1937         0.7571        -1.2067
      9.1541         0.7573        -1.2067
      9.1996         0.7577        -1.2067
      9.1699         0.7579        -1.2067
      9.1836         0.7583        -1.2067
      9.1580         0.7585        -1.2067
      9.1942         0.7589        -1.2067
      9.1617         0.7591        -1.2137
      9.4029         0.7594        -1.2137
