        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf       vol
3.7169933319 18.1944580078 -26.0255584717 33.7146034241 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7485466003
3.7560758591 18.0995731354 -25.9865169525 33.6813278198 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7596302032
3.7893543243 18.0207500458 -25.9547882080 33.6493377686 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7690658569
3.8194346428 17.9511871338 -25.9274406433 33.6218261719 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7775955200
3.8475267887 17.8877792358 -25.9026927948 33.5967636108 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7855615616
3.8742933273 17.8288173676 -25.8793926239 33.5731773376 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7931499481
3.9001441002 17.7732563019 -25.8571662903 33.5507240295 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8004808426
3.9253540039 17.7204093933 -25.8355941772 33.5289230347 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8076305389
3.9501206875 17.6698150635 -25.8145427704 33.5075683594 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8146533966
3.9745917320 17.6211471558 -25.7937221527 33.4865493774 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8215923309
3.9988789558 17.5741748810 -25.7731494904 33.4658508301 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8284788132
4.0230703354 17.5287342072 -25.7526493073 33.4450798035 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8353376389
4.0472364426 17.4847126007 -25.7321891785 33.4244155884 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8421907425
4.0714340210 17.4420337677 -25.7117481232 33.4038848877 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8490543365
4.0957078934 17.4006404877 -25.6912651062 33.3832893372 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8559350967
4.1201014519 17.3604965210 -25.6706314087 33.3625679016 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8628540039
4.1446485519 17.3215770721 -25.6498832703 33.3416366577 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8698139191
