     velsurf       thk_regu           glen
     34.8664         3.0247        -0.7748
     35.6659         3.0908        -0.7748
     35.6046         3.0814        -0.7748
     35.5518         3.0742        -0.7748
     35.5039         3.0682        -0.7748
     35.4589         3.0631        -0.7748
     35.4160         3.0587        -0.7748
     35.3745         3.0547        -0.7748
     35.3339         3.0512        -0.7748
     35.2939         3.0481        -0.7748
     35.2544         3.0453        -0.7748
     35.2151         3.0428        -0.7748
     35.1759         3.0405        -0.7748
     35.1368         3.0385        -0.7748
     35.0977         3.0367        -0.7748
     35.0584         3.0352        -0.7748
     35.0188         3.0339        -0.7748
     34.9789         3.0328        -0.7748
     34.9390         3.0319        -0.7748
     34.8989         3.0312        -0.7748
     34.8583         3.0308        -0.7748
     34.8173         3.0305        -0.7748
     34.7759         3.0304        -0.7748
     34.7346         3.0305        -0.7748
     34.6927         3.0309        -0.7748
     34.6501         3.0314        -0.7748
     34.6074         3.0321        -0.7748
     34.5642         3.0330        -0.7748
     34.5207         3.0341        -0.7748
     34.4770         3.0353        -0.7748
     34.4326         3.0368        -0.7748
     34.3879         3.0385        -0.7748
     34.3427         3.0403        -0.7748
     34.2972         3.0423        -0.7748
     34.2513         3.0446        -0.7748
     34.2052         3.0470        -0.7748
     34.1585         3.0496        -0.7748
     34.1115         3.0523        -0.7748
     34.0632         3.0553        -0.7748
     34.0152         3.0585        -0.7748
     33.9669         3.0618        -0.7748
     33.9187         3.0653        -0.7748
     33.8701         3.0690        -0.7748
     33.8210         3.0729        -0.7748
     33.7714         3.0770        -0.7748
     33.7218         3.0812        -0.7748
     33.6717         3.0857        -0.7748
     33.6218         3.0903        -0.7748
     33.5710         3.0951        -0.7748
     33.5204         3.1001        -0.9331
     27.9433         3.1052        -0.9331
     27.8923         3.1086        -0.9331
     27.8412         3.1122        -0.9331
     27.7860         3.1160        -0.9331
     27.7385         3.1201        -0.9331
     27.6857         3.1243        -0.9331
     27.6311         3.1288        -0.9331
     27.5819         3.1334        -0.9331
     27.5295         3.1383        -0.9331
     27.4741         3.1433        -0.9331
     27.4250         3.1485        -0.9331
     27.3723         3.1539        -0.9331
     27.3120         3.1594        -0.9331
     27.2661         3.1651        -0.9331
     27.2135         3.1710        -0.9331
     27.1527         3.1770        -0.9331
     27.1051         3.1832        -0.9331
     27.0513         3.1895        -0.9331
     26.9926         3.1960        -0.9331
     26.9454         3.2026        -0.9331
     26.8887         3.2094        -0.9331
     26.8333         3.2163        -0.9331
     26.7840         3.2233        -0.9331
     26.7242         3.2305        -0.9331
     26.6726         3.2379        -0.9331
     26.6202         3.2453        -0.9331
     26.5643         3.2529        -0.9331
     26.5119         3.2606        -0.9331
     26.4548         3.2684        -0.9331
     26.4046         3.2764        -0.9331
     26.3508         3.2845        -0.9331
     26.2946         3.2927        -0.9331
     26.2453         3.3010        -0.9331
     26.1912         3.3095        -0.9331
     26.1300         3.3180        -0.9331
     26.0843         3.3267        -0.9331
     26.0250         3.3355        -0.9331
     25.9691         3.3443        -0.9331
     25.9186         3.3533        -0.9331
     25.8644         3.3624        -0.9331
     25.8092         3.3716        -0.9331
     25.7620         3.3809        -0.9331
     25.6930         3.3903        -0.9331
     25.6568         3.3997        -0.9331
     25.5966         3.4093        -0.9331
     25.5442         3.4189        -0.9331
     25.4937         3.4286        -0.9331
     25.4405         3.4384        -0.9331
     25.3822         3.4483        -0.9331
     25.3392         3.4583        -0.9595
     23.9572         3.4683        -0.9595
     23.9146         3.4768        -0.9595
     23.8570         3.4856        -0.9595
     23.8157         3.4945        -0.9595
     23.7562         3.5037        -0.9595
     23.7222         3.5130        -0.9595
     23.6627         3.5224        -0.9595
     23.6256         3.5320        -0.9595
     23.5739         3.5416        -0.9595
     23.5430         3.5514        -0.9595
     23.4814         3.5612        -0.9595
     23.4494         3.5711        -0.9595
     23.3887         3.5811        -0.9595
     23.3603         3.5911        -0.9595
     23.3189         3.6012        -0.9595
     23.2818         3.6113        -0.9595
     23.2340         3.6215        -0.9595
     23.2017         3.6317        -0.9595
     23.1456         3.6419        -0.9595
     23.0983         3.6522        -0.9595
     23.0581         3.6625        -0.9595
     23.0089         3.6729        -0.9595
     22.9632         3.6833        -0.9595
     22.9224         3.6937        -0.9595
     22.8761         3.7041        -0.9595
     22.8336         3.7146        -0.9595
     22.7872         3.7251        -0.9595
     22.7466         3.7356        -0.9595
     22.6934         3.7461        -0.9595
     22.6486         3.7567        -0.9595
     22.6180         3.7673        -0.9595
     22.5654         3.7779        -0.9595
     22.5267         3.7885        -0.9595
     22.4818         3.7992        -0.9595
     22.4355         3.8098        -0.9595
     22.4023         3.8204        -0.9595
     22.3565         3.8311        -0.9595
     22.3145         3.8418        -0.9595
     22.2864         3.8524        -0.9595
     22.2235         3.8631        -0.9595
     22.1954         3.8738        -0.9595
     22.1549         3.8844        -0.9595
     22.1097         3.8951        -0.9595
     22.0669         3.9058        -0.9595
     22.0388         3.9165        -0.9595
     21.9851         3.9272        -0.9595
     21.9506         3.9378        -0.9595
     21.9200         3.9485        -0.9595
     21.8786         3.9592        -0.9595
     21.8310         3.9698        -1.0380
     19.9632         3.9805        -1.0380
     19.9136         3.9861        -1.0380
     19.8653         3.9923        -1.0380
     19.8497         3.9989        -1.0380
     19.7999         4.0059        -1.0380
     19.7829         4.0133        -1.0380
     19.7222         4.0209        -1.0380
     19.7165         4.0287        -1.0380
     19.6595         4.0368        -1.0380
     19.6472         4.0450        -1.0380
     19.5953         4.0534        -1.0380
     19.5777         4.0620        -1.0380
     19.5294         4.0706        -1.0380
     19.5134         4.0793        -1.0380
     19.4651         4.0882        -1.0380
     19.4503         4.0971        -1.0380
     19.4036         4.1060        -1.0380
     19.3930         4.1151        -1.0380
     19.3365         4.1242        -1.0380
     19.3392         4.1333        -1.0380
     19.2841         4.1425        -1.0380
     19.2623         4.1517        -1.0380
     19.2214         4.1609        -1.0380
     19.2101         4.1702        -1.0380
     19.1464         4.1795        -1.0380
     19.1452         4.1888        -1.0380
     19.1049         4.1981        -1.0380
     19.0847         4.2074        -1.0380
     19.0404         4.2167        -1.0380
     19.0437         4.2261        -1.0380
     18.9742         4.2354        -1.0380
     18.9884         4.2447        -1.0380
     18.9369         4.2540        -1.0380
     18.9135         4.2634        -1.0380
     18.8826         4.2726        -1.0380
     18.8716         4.2819        -1.0380
     18.8187         4.2912        -1.0380
     18.8109         4.3004        -1.0380
     18.7709         4.3096        -1.0380
     18.7568         4.3188        -1.0380
     18.7074         4.3279        -1.0380
     18.7235         4.3370        -1.0380
     18.6476         4.3461        -1.0380
     18.6620         4.3552        -1.0380
     18.6201         4.3642        -1.0380
     18.6023         4.3732        -1.0380
     18.5590         4.3822        -1.0380
     18.5702         4.3912        -1.0380
     18.4945         4.4000        -1.0380
     18.5070         4.4089        -1.1800
     16.0212         4.4177        -1.1800
     16.0020         4.4137        -1.1800
     15.9388         4.4102        -1.1800
     15.9740         4.4072        -1.1800
     15.9005         4.4047        -1.1800
     15.9262         4.4027        -1.1800
     15.8796         4.4010        -1.1800
     15.9000         4.3998        -1.1800
     15.8398         4.3990        -1.1800
     15.8588         4.3985        -1.1800
     15.7977         4.3983        -1.1800
     15.8294         4.3985        -1.1800
     15.7800         4.3990        -1.1800
     15.7799         4.3997        -1.1800
     15.7397         4.4007        -1.1800
     15.7691         4.4019        -1.1800
     15.7004         4.4034        -1.1800
     15.7240         4.4051        -1.1800
     15.6811         4.4069        -1.1800
     15.6914         4.4090        -1.1800
     15.6457         4.4112        -1.1800
     15.6594         4.4135        -1.1800
     15.6102         4.4160        -1.1800
     15.6344         4.4186        -1.1800
     15.5781         4.4214        -1.1800
     15.5894         4.4242        -1.1800
     15.5504         4.4273        -1.1800
     15.5738         4.4304        -1.1800
     15.5032         4.4336        -1.1800
     15.5352         4.4369        -1.1800
     15.4888         4.4403        -1.1800
     15.4973         4.4437        -1.1800
     15.4555         4.4473        -1.1800
     15.4743         4.4509        -1.1800
