survey_id,date,elevation_date,latitude,longitude,elevation,thickness,thickness_uncertainty,flag,rgi_id,x_proj,y_proj,i_grid,j_grid,ij_grid
197,2011-03-31,2011-03-31,45.9859494,7.2972255,2657.0,110,,,RGI60-11.02766,475.98071924531706,5092486.394348304,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9859559,7.2972344,2657.0,110,,,RGI60-11.02766,476.6699854645197,5092487.11659431,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9859625,7.2972432,2657.0,111,,,RGI60-11.02766,477.3515054735974,5092487.849950451,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9859691,7.297252,2657.0,111,,,RGI60-11.02766,478.0330253206721,5092488.583306669,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9859757,7.2972608,2657.0,111,,,RGI60-11.02766,478.7145450057439,5092489.316662963,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9859822,7.2972697,2657.0,111,,,RGI60-11.02766,479.40381057849675,5092490.038909277,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9859888,7.2972785,2657.0,112,,,RGI60-11.02766,480.0853299398691,5092490.772265724,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9859953,7.2972873,2657.0,112,,,RGI60-11.02766,480.7668500049065,5092491.494511588,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860019,7.2972961,2657.0,112,,,RGI60-11.02766,481.4483690434998,5092492.227868188,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860085,7.297305,2658.0,112,,,RGI60-11.02766,482.1376331029069,5092492.961225469,119,120,0119_0120
197,2011-03-31,2011-03-31,45.986015,7.2973137,2658.0,113,,,RGI60-11.02766,482.81140750402716,5092493.683470956,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860216,7.2973226,2658.0,113,,,RGI60-11.02766,483.50067123882786,5092494.416828392,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860282,7.2973314,2658.0,113,,,RGI60-11.02766,484.18218962971525,5092495.150185296,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860348,7.2973403,2658.0,114,,,RGI60-11.02766,484.87145303774827,5092495.883542886,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860413,7.297349,2658.0,114,,,RGI60-11.02766,485.54522679975344,5092496.605788675,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860478,7.2973579,2658.0,114,,,RGI60-11.02766,486.2344907586947,5092497.328035762,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860544,7.2973667,2658.0,114,,,RGI60-11.02766,486.91600850310283,5092498.06139297,119,120,0119_0120
197,2011-03-31,2011-03-31,45.986061,7.2973756,2658.0,115,,,RGI60-11.02766,487.6052712610026,5092498.794750869,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860676,7.2973843,2658.0,115,,,RGI60-11.02766,488.27904350590865,5092499.52810762,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860742,7.2973932,2658.0,115,,,RGI60-11.02766,488.9683059379606,5092500.261465671,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860807,7.297402,2658.0,116,,,RGI60-11.02766,489.6498239150998,5092500.983712528,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860872,7.2974107,2658.0,116,,,RGI60-11.02766,490.32359656084867,5092501.705958847,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9860938,7.2974196,2658.0,116,,,RGI60-11.02766,491.01285850661117,5092502.43931713,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861004,7.2974284,2658.0,116,,,RGI60-11.02766,491.69437511852914,5092503.172674874,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861069,7.2974373,2658.0,117,,,RGI60-11.02766,492.3836376241118,5092503.894922654,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861135,7.297446,2658.0,117,,,RGI60-11.02766,493.05740874415574,5092504.628279931,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861201,7.2974549,2658.0,117,,,RGI60-11.02766,493.7466700385428,5092505.361638524,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861267,7.2974637,2658.0,117,,,RGI60-11.02766,494.4281860027527,5092506.094996573,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861332,7.2974725,2658.0,118,,,RGI60-11.02766,495.109702696457,5092506.817244039,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861397,7.2974813,2658.0,118,,,RGI60-11.02766,495.7912192306124,5092507.539491584,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861463,7.2974902,2659.0,118,,,RGI60-11.02766,496.4804798748648,5092508.272850483,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861529,7.297499,2659.0,119,,,RGI60-11.02766,497.1619951925941,5092509.006208838,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861595,7.2975078,2659.0,119,,,RGI60-11.02766,497.84351034831917,5092509.739567269,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861661,7.2975166,2659.0,119,,,RGI60-11.02766,498.5250253420404,5092510.472925776,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861726,7.2975255,2659.0,119,,,RGI60-11.02766,499.2142862325655,5092511.195174327,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861791,7.2975342,2659.0,120,,,RGI60-11.02766,499.8880566436786,5092511.9174216995,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861857,7.2975431,2659.0,120,,,RGI60-11.02766,500.57731631194724,5092512.650781064,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861923,7.2975519,2659.0,120,,,RGI60-11.02766,501.25883065918697,5092513.384139877,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9861989,7.2975608,2659.0,120,,,RGI60-11.02766,501.9480900006862,5092514.117499394,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9862054,7.2975695,2659.0,120,,,RGI60-11.02766,502.6218597726813,5092514.83974707,119,120,0119_0120
197,2011-03-31,2011-03-31,45.986212,7.2975784,2659.0,121,,,RGI60-11.02766,503.3111187895729,5092515.573106742,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9862186,7.2975872,2659.0,121,,,RGI60-11.02766,503.9926324891034,5092516.306465861,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9862251,7.2975961,2659.0,121,,,RGI60-11.02766,504.68189208796235,5092517.028715028,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9862317,7.2976048,2659.0,121,,,RGI60-11.02766,505.3556603121022,5092517.762073666,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9862382,7.2976137,2659.0,121,,,RGI60-11.02766,506.04491958880806,5092518.484322988,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9862448,7.2976225,2659.0,121,,,RGI60-11.02766,506.72643264185604,5092519.21768241,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9862514,7.2976314,2659.0,122,,,RGI60-11.02766,507.4156906818415,5092519.951042548,119,120,0119_0120
197,2011-03-31,2011-03-31,45.986258,7.2976401,2659.0,122,,,RGI60-11.02766,508.0894582619394,5092520.684401485,119,120,0119_0120
197,2011-03-31,2011-03-31,45.9862645,7.297649,2659.0,122,,,RGI60-11.02766,508.77871689219046,5092521.406651116,119,120,0119_0120
197,2011-03-31,2011-03-31,45.986271,7.2976578,2659.0,122,,,RGI60-11.02766,509.4602302148705,5092522.128900185,119,120,0119_0120
