     velsurf       thk_regu           glen
     25.1504         2.9733        -0.9753
     25.1413         2.9731        -0.9753
     25.1295         2.9728        -0.9753
     25.1230         2.9725        -0.9753
     25.1137         2.9723        -0.9753
     25.1018         2.9720        -0.9753
     25.0953         2.9718        -0.9753
     25.0861         2.9716        -0.9753
     25.0740         2.9714        -0.9753
     25.0675         2.9712        -0.9753
     25.0580         2.9709        -0.9753
     25.0464         2.9707        -0.9753
     25.0398         2.9706        -0.9818
     25.5133         2.9704        -0.9818
     25.5014         2.9701        -0.9818
     25.4946         2.9698        -0.9818
     25.4826         2.9696        -0.9818
     25.4750         2.9693        -0.9818
     25.4632         2.9691        -0.9818
     25.4563         2.9688        -0.9818
     25.4434         2.9686        -0.9818
     25.4376         2.9684        -0.9818
     25.4256         2.9682        -0.9818
     25.4178         2.9680        -0.9818
     25.4067         2.9678        -0.9818
     25.3997         2.9676        -0.9818
     25.3831         2.9674        -0.9818
     25.3807         2.9672        -0.9818
     25.3687         2.9671        -0.9818
     25.3573         2.9669        -0.9818
     25.3497         2.9668        -0.9818
     25.3428         2.9666        -0.9818
     25.3261         2.9665        -0.9818
     25.3237         2.9664        -0.9818
     25.3079         2.9663        -0.9818
     25.3037         2.9661        -0.9818
     25.2889         2.9660        -0.9818
     25.2855         2.9659        -0.9818
     25.2691         2.9659        -0.9818
     25.2663         2.9658        -0.9818
     25.2500         2.9657        -0.9818
     25.2470         2.9656        -0.9818
     25.2303         2.9656        -0.9818
     25.2279         2.9655        -0.9818
     25.2112         2.9655        -0.9818
     25.2088         2.9654        -0.9818
     25.1921         2.9654        -0.9818
     25.1894         2.9654        -0.9818
     25.1728         2.9653        -0.9818
     25.1702         2.9653        -0.9818
     25.1537         2.9653        -0.9818
     25.1510         2.9653        -0.9818
     25.1341         2.9653        -0.9818
     25.1317         2.9653        -0.9818
     25.1149         2.9654        -0.9818
     25.1123         2.9654        -0.9818
     25.0955         2.9654        -0.9818
     25.0931         2.9654        -0.9818
     25.0764         2.9655        -0.9818
     25.0739         2.9655        -0.9818
     25.0572         2.9656        -0.9818
     25.0545         2.9657        -0.9818
     25.0371         2.9657        -0.9753
     25.4548         2.9658        -0.9753
     25.4384         2.9658        -0.9753
     25.4354         2.9659        -0.9753
     25.4189         2.9659        -0.9753
     25.4160         2.9660        -0.9753
     25.3996         2.9660        -0.9753
     25.3967         2.9661        -0.9753
     25.3799         2.9661        -0.9753
     25.3772         2.9662        -0.9753
     25.3607         2.9663        -0.9753
     25.3577         2.9664        -0.9753
     25.3412         2.9665        -0.9753
     25.3384         2.9666        -0.9753
     25.3218         2.9667        -0.9753
     25.3189         2.9668        -0.9753
     25.3022         2.9669        -0.9753
     25.2993         2.9671        -0.9753
     25.2826         2.9672        -0.9753
     25.2799         2.9673        -0.9753
     25.2634         2.9675        -0.9753
     25.2602         2.9676        -0.9753
     25.2404         2.9678        -0.9753
     25.2408         2.9680        -0.9753
     25.2244         2.9681        -0.9753
     25.2179         2.9683        -0.9753
     25.2046         2.9685        -0.9753
     25.1983         2.9687        -0.9753
     25.1819         2.9689        -0.9753
     25.1788         2.9691        -0.9753
     25.1625         2.9693        -0.9753
     25.1594         2.9695        -0.9753
     25.1427         2.9697        -0.9753
     25.1398         2.9699        -0.9753
     25.1234         2.9702        -0.9753
     25.1203         2.9704        -0.9753
     25.1040         2.9707        -0.9753
     25.0999         2.9709        -0.9753
     25.0798         2.9712        -0.9753
     25.0803         2.9714        -0.9753
     25.0605         2.9717        -0.9753
     25.0609         2.9719        -0.9753
     25.0407         2.9722        -0.9753
     25.0413         2.9725        -0.9753
     25.0214         2.9728        -0.9753
     25.0219         2.9731        -0.9753
     25.0017         2.9734        -0.9753
     25.0022         2.9737        -0.9753
     24.9823         2.9740        -0.9753
     24.9829         2.9743        -0.9753
     24.9626         2.9746        -0.9597
     25.1571         2.9749        -0.9597
     25.1392         2.9752        -0.9597
     25.1345         2.9755        -0.9597
     25.1197         2.9759        -0.9597
     25.1184         2.9762        -0.9597
     25.0962         2.9765        -0.9597
     25.0989         2.9769        -0.9597
     25.0768         2.9772        -0.9597
     25.0738         2.9776        -0.9597
     25.0575         2.9779        -0.9597
     25.0602         2.9783        -0.9597
     25.0324         2.9786        -0.9597
     25.0408         2.9790        -0.9597
     25.0189         2.9794        -0.9597
     25.0157         2.9798        -0.9597
     24.9993         2.9802        -0.9597
     25.0023         2.9806        -0.9597
     24.9744         2.9810        -0.9597
     24.9799         2.9814        -0.9597
     24.9609         2.9818        -0.9597
     24.9517         2.9822        -0.9597
     24.9413         2.9826        -0.9597
     24.9395         2.9830        -0.9597
     24.9133         2.9834        -0.9597
     24.9196         2.9839        -0.9597
     24.9028         2.9843        -0.9597
     24.8915         2.9848        -0.9597
     24.8790         2.9852        -0.9597
     24.8799         2.9856        -0.9597
     24.8537         2.9861        -0.9597
     24.8587         2.9866        -0.9597
     24.8433         2.9870        -0.9597
     24.8326         2.9875        -0.9597
     24.8189         2.9880        -0.9597
     24.8234         2.9884        -0.9597
     24.7907         2.9889        -0.9597
     24.8029         2.9894        -0.9597
     24.7803         2.9899        -0.9597
     24.7762         2.9904        -0.9597
     24.7611         2.9909        -0.9597
     24.7604         2.9914        -0.9597
     24.7332         2.9919        -0.9597
     24.7427         2.9924        -0.9597
     24.7199         2.9929        -0.9597
     24.7129         2.9934        -0.9597
     24.7021         2.9940        -0.9597
     24.7013         2.9945        -0.9597
     24.6740         2.9950        -0.9597
     24.6834         2.9955        -0.9597
     24.6593         2.9961        -0.9400
     24.5704         2.9966        -0.9400
     24.5580         2.9972        -0.9400
     24.5533         2.9978        -0.9400
     24.5333         2.9984        -0.9400
     24.5380         2.9989        -0.9400
     24.5163         2.9995        -0.9400
     24.5136         3.0001        -0.9400
     24.5009         3.0007        -0.9400
     24.4965         3.0013        -0.9400
     24.4766         3.0019        -0.9400
     24.4800         3.0025        -0.9400
     24.4584         3.0031        -0.9400
     24.4560         3.0038        -0.9400
     24.4407         3.0044        -0.9400
     24.4361         3.0050        -0.9400
     24.4226         3.0056        -0.9400
     24.4189         3.0063        -0.9400
     24.4028         3.0069        -0.9400
     24.4005         3.0076        -0.9400
     24.3852         3.0082        -0.9400
     24.3804         3.0089        -0.9400
     24.3663         3.0095        -0.9400
     24.3602         3.0102        -0.9400
     24.3465         3.0108        -0.9400
     24.3415         3.0115        -0.9400
     24.3288         3.0122        -0.9400
     24.3218         3.0129        -0.9400
     24.3103         3.0135        -0.9400
     24.3027         3.0142        -0.9400
     24.2868         3.0149        -0.9400
     24.2842         3.0156        -0.9400
     24.2735         3.0163        -0.9400
     24.2606         3.0170        -0.9400
     24.2523         3.0177        -0.9400
     24.2473         3.0184        -0.9400
     24.2286         3.0191        -0.9400
     24.2286         3.0198        -0.9400
     24.2154         3.0205        -0.9400
     24.2031         3.0212        -0.9400
     24.1966         3.0219        -0.9400
     24.1876         3.0226        -0.9400
     24.1771         3.0234        -0.9400
     24.1671         3.0241        -0.9400
     24.1597         3.0248        -0.9400
     24.1495         3.0256        -0.9400
     24.1413         3.0263        -0.9400
     24.1294         3.0270        -0.9400
     24.1178         3.0278        -0.9400
     24.1128         3.0285        -0.9400
     24.1019         3.0293        -0.9187
     23.7314         3.0300        -0.9187
     23.7248         3.0308        -0.9187
     23.7214         3.0316        -0.9187
     23.6998         3.0324        -0.9187
     23.7034         3.0332        -0.9187
     23.6875         3.0340        -0.9187
     23.6791         3.0348        -0.9187
     23.6697         3.0357        -0.9187
     23.6637         3.0365        -0.9187
     23.6482         3.0373        -0.9187
     23.6441         3.0381        -0.9187
     23.6332         3.0390        -0.9187
     23.6244         3.0398        -0.9187
     23.6154         3.0406        -0.9187
     23.6094         3.0415        -0.9187
     23.5939         3.0423        -0.9187
     23.5900         3.0432        -0.9187
     23.5771         3.0440        -0.9187
     23.5719         3.0449        -0.9187
     23.5589         3.0458        -0.9187
     23.5550         3.0466        -0.9187
     23.5380         3.0475        -0.9187
     23.5360         3.0484        -0.9187
     23.5229         3.0492        -0.9187
     23.5190         3.0501        -0.9187
     23.5014         3.0510        -0.9187
     23.5012         3.0519        -0.9187
     23.4859         3.0527        -0.9187
     23.4821         3.0536        -0.9187
     23.4670         3.0545        -0.9187
     23.4649         3.0554        -0.9187
     23.4497         3.0563        -0.9187
     23.4457         3.0572        -0.9187
     23.4300         3.0581        -0.9187
     23.4264         3.0590        -0.9187
     23.4141         3.0599        -0.9187
     23.4098         3.0608        -0.9187
     23.3940         3.0617        -0.9187
     23.3919         3.0626        -0.9187
     23.3788         3.0635        -0.9187
     23.3693         3.0645        -0.9187
     23.3606         3.0654        -0.9187
     23.3542         3.0663        -0.9187
     23.3413         3.0672        -0.9187
     23.3355         3.0681        -0.9187
     23.3227         3.0691        -0.9187
     23.3142         3.0700        -0.9187
     23.3055         3.0709        -0.9187
     23.2981         3.0719        -0.9187
     23.2855         3.0728        -0.8993
     22.6711         3.0737        -0.8993
     22.6676         3.0747        -0.8993
     22.6549         3.0757        -0.8993
     22.6501         3.0766        -0.8993
     22.6381         3.0776        -0.8993
     22.6313         3.0786        -0.8993
     22.6196         3.0795        -0.8993
     22.6152         3.0805        -0.8993
     22.6037         3.0815        -0.8993
     22.5963         3.0825        -0.8993
     22.5845         3.0835        -0.8993
     22.5791         3.0845        -0.8993
     22.5679         3.0855        -0.8993
     22.5583         3.0865        -0.8993
     22.5522         3.0875        -0.8993
     22.5425         3.0885        -0.8993
     22.5336         3.0895        -0.8993
     22.5262         3.0905        -0.8993
     22.5176         3.0915        -0.8993
     22.5014         3.0925        -0.8993
     22.5005         3.0935        -0.8993
     22.4922         3.0946        -0.8993
     22.4798         3.0956        -0.8993
     22.4723         3.0966        -0.8993
     22.4652         3.0976        -0.8993
     22.4547         3.0986        -0.8993
     22.4487         3.0997        -0.8993
     22.4375         3.1007        -0.8993
     22.4289         3.1017        -0.8993
     22.4251         3.1028        -0.8993
     22.4153         3.1038        -0.8993
     22.4036         3.1048        -0.8993
     22.3975         3.1059        -0.8993
     22.3895         3.1069        -0.8993
     22.3799         3.1080        -0.8993
     22.3727         3.1090        -0.8993
     22.3629         3.1100        -0.8993
     22.3559         3.1111        -0.8993
     22.3477         3.1121        -0.8993
     22.3382         3.1132        -0.8993
     22.3308         3.1142        -0.8993
     22.3213         3.1153        -0.8993
     22.3141         3.1163        -0.8993
     22.3026         3.1174        -0.8993
     22.3000         3.1185        -0.8993
     22.2870         3.1195        -0.8993
     22.2831         3.1206        -0.8993
     22.2702         3.1216        -0.8993
     22.2665         3.1227        -0.8993
     22.2525         3.1238        -0.8845
     21.4175         3.1248        -0.8845
     21.4121         3.1259        -0.8845
     21.4010         3.1269        -0.8845
     21.3934         3.1279        -0.8845
     21.3826         3.1290        -0.8845
     21.3762         3.1300        -0.8845
     21.3709         3.1311        -0.8845
     21.3598         3.1321        -0.8845
     21.3515         3.1332        -0.8845
     21.3467         3.1342        -0.8845
     21.3342         3.1353        -0.8845
     21.3286         3.1364        -0.8845
     21.3212         3.1374        -0.8845
     21.3120         3.1385        -0.8845
     21.3056         3.1396        -0.8845
     21.2976         3.1407        -0.8845
     21.2879         3.1417        -0.8845
     21.2808         3.1428        -0.8845
     21.2748         3.1439        -0.8845
     21.2647         3.1450        -0.8845
     21.2575         3.1461        -0.8845
     21.2502         3.1472        -0.8845
     21.2411         3.1482        -0.8845
     21.2337         3.1493        -0.8845
     21.2280         3.1504        -0.8845
     21.2144         3.1515        -0.8845
     21.2127         3.1526        -0.8845
     21.1974         3.1537        -0.8845
     21.1959         3.1548        -0.8845
     21.1844         3.1559        -0.8845
     21.1815         3.1570        -0.8845
     21.1690         3.1581        -0.8845
     21.1677         3.1592        -0.8845
     21.1550         3.1603        -0.8845
     21.1516         3.1614        -0.8845
     21.1392         3.1625        -0.8845
     21.1384         3.1636        -0.8845
     21.1206         3.1647        -0.8845
     21.1234         3.1658        -0.8845
     21.1093         3.1670        -0.8845
     21.1059         3.1681        -0.8845
     21.0957         3.1692        -0.8845
     21.0936         3.1703        -0.8845
     21.0771         3.1714        -0.8845
     21.0768         3.1725        -0.8845
     21.0633         3.1736        -0.8845
     21.0605         3.1747        -0.8845
     21.0468         3.1759        -0.8845
     21.0475         3.1770        -0.8845
     21.0279         3.1781        -0.8751
     20.0394         3.1792        -0.8751
     20.0337         3.1803        -0.8751
     20.0252         3.1813        -0.8751
     20.0174         3.1824        -0.8751
     20.0137         3.1834        -0.8751
     20.0009         3.1845        -0.8751
     19.9981         3.1855        -0.8751
     19.9856         3.1866        -0.8751
     19.9824         3.1876        -0.8751
     19.9731         3.1887        -0.8751
     19.9696         3.1898        -0.8751
     19.9524         3.1909        -0.8751
     19.9552         3.1919        -0.8751
     19.9443         3.1930        -0.8751
     19.9389         3.1941        -0.8751
     19.9276         3.1951        -0.8751
     19.9251         3.1962        -0.8751
     19.9108         3.1973        -0.8751
     19.9118         3.1984        -0.8751
     19.8966         3.1995        -0.8751
     19.8943         3.2006        -0.8751
     19.8872         3.2016        -0.8751
     19.8824         3.2027        -0.8751
     19.8678         3.2038        -0.8751
     19.8685         3.2049        -0.8751
     19.8553         3.2060        -0.8751
     19.8543         3.2071        -0.8751
     19.8414         3.2082        -0.8751
     19.8375         3.2093        -0.8751
     19.8256         3.2104        -0.8751
     19.8259         3.2115        -0.8751
     19.8117         3.2126        -0.8751
     19.8086         3.2137        -0.8751
     19.7969         3.2148        -0.8751
     19.7967         3.2159        -0.8751
     19.7813         3.2170        -0.8751
     19.7802         3.2181        -0.8751
     19.7690         3.2192        -0.8751
     19.7668         3.2203        -0.8751
     19.7542         3.2214        -0.8751
     19.7538         3.2225        -0.8751
     19.7388         3.2236        -0.8751
     19.7418         3.2247        -0.8751
     19.7269         3.2258        -0.8751
     19.7256         3.2269        -0.8751
     19.7146         3.2281        -0.8751
     19.7129         3.2292        -0.8751
     19.6932         3.2303        -0.8751
     19.7031         3.2314        -0.8751
     19.6880         3.2325        -0.8724
     18.5612         3.2336        -0.8724
     18.5530         3.2345        -0.8724
     18.5513         3.2355        -0.8724
     18.5340         3.2364        -0.8724
     18.5400         3.2374        -0.8724
     18.5236         3.2383        -0.8724
     18.5216         3.2393        -0.8724
     18.5136         3.2403        -0.8724
     18.5114         3.2412        -0.8724
     18.4943         3.2422        -0.8724
     18.5006         3.2432        -0.8724
     18.4847         3.2441        -0.8724
     18.4826         3.2451        -0.8724
     18.4736         3.2461        -0.8724
     18.4724         3.2470        -0.8724
     18.4560         3.2480        -0.8724
     18.4623         3.2490        -0.8724
     18.4448         3.2500        -0.8724
     18.4440         3.2510        -0.8724
     18.4325         3.2520        -0.8724
     18.4331         3.2529        -0.8724
     18.4169         3.2539        -0.8724
     18.4209         3.2549        -0.8724
     18.4066         3.2559        -0.8724
     18.4033         3.2569        -0.8724
     18.3944         3.2579        -0.8724
     18.3947         3.2589        -0.8724
     18.3772         3.2599        -0.8724
     18.3826         3.2609        -0.8724
     18.3684         3.2619        -0.8724
     18.3652         3.2629        -0.8724
     18.3561         3.2639        -0.8724
     18.3565         3.2649        -0.8724
     18.3390         3.2659        -0.8724
     18.3443         3.2669        -0.8724
     18.3314         3.2679        -0.8724
     18.3298         3.2689        -0.8724
     18.3195         3.2700        -0.8724
     18.3188         3.2710        -0.8724
     18.2995         3.2720        -0.8724
     18.3102         3.2730        -0.8724
     18.2899         3.2740        -0.8724
     18.2914         3.2750        -0.8724
     18.2809         3.2760        -0.8724
     18.2802         3.2771        -0.8724
     18.2640         3.2781        -0.8724
     18.2714         3.2791        -0.8724
     18.2543         3.2801        -0.8724
     18.2541         3.2811        -0.8724
     18.2445         3.2822        -0.8741
     17.0981         3.2832        -0.8741
     17.0824         3.2840        -0.8741
     17.0893         3.2847        -0.8741
     17.0718         3.2855        -0.8741
     17.0729         3.2863        -0.8741
     17.0650         3.2871        -0.8741
     17.0630         3.2879        -0.8741
     17.0479         3.2886        -0.8741
     17.0513         3.2894        -0.8741
     17.0406         3.2902        -0.8741
     17.0361         3.2910        -0.8741
     17.0298         3.2918        -0.8741
     17.0277         3.2927        -0.8741
     17.0139         3.2935        -0.8741
     17.0184         3.2943        -0.8741
     17.0049         3.2951        -0.8741
     17.0022         3.2959        -0.8741
     16.9938         3.2967        -0.8741
     16.9905         3.2976        -0.8741
     16.9767         3.2984        -0.8741
     16.9822         3.2992        -0.8741
     16.9695         3.3000        -0.8741
     16.9635         3.3009        -0.8741
     16.9578         3.3017        -0.8741
     16.9533         3.3025        -0.8741
     16.9441         3.3034        -0.8741
     16.9447         3.3042        -0.8741
     16.9342         3.3051        -0.8741
     16.9280         3.3059        -0.8741
     16.9261         3.3067        -0.8741
     16.9193         3.3076        -0.8741
     16.9095         3.3084        -0.8741
     16.9111         3.3093        -0.8741
     16.9016         3.3102        -0.8741
     16.8951         3.3110        -0.8741
     16.8925         3.3119        -0.8741
     16.8851         3.3127        -0.8741
     16.8764         3.3136        -0.8741
     16.8771         3.3144        -0.8741
     16.8666         3.3153        -0.8741
     16.8621         3.3162        -0.8741
     16.8546         3.3170        -0.8741
     16.8559         3.3179        -0.8741
     16.8393         3.3188        -0.8741
     16.8455         3.3197        -0.8741
     16.8333         3.3205        -0.8741
     16.8287         3.3214        -0.8741
     16.8229         3.3223        -0.8741
     16.8231         3.3232        -0.8741
     16.8064         3.3240        -0.8795
     15.7188         3.3249        -0.8795
     15.7072         3.3255        -0.8795
     15.7056         3.3261        -0.8795
     15.6991         3.3266        -0.8795
     15.6968         3.3272        -0.8795
     15.6868         3.3278        -0.8795
     15.6883         3.3284        -0.8795
     15.6781         3.3290        -0.8795
     15.6749         3.3296        -0.8795
     15.6696         3.3302        -0.8795
     15.6663         3.3308        -0.8795
     15.6565         3.3314        -0.8795
     15.6578         3.3321        -0.8795
     15.6484         3.3327        -0.8795
     15.6452         3.3333        -0.8795
     15.6392         3.3339        -0.8795
     15.6369         3.3346        -0.8795
     15.6266         3.3352        -0.8795
     15.6282         3.3358        -0.8795
     15.6192         3.3365        -0.8795
     15.6161         3.3371        -0.8795
     15.6099         3.3378        -0.8795
     15.6083         3.3384        -0.8795
     15.5978         3.3391        -0.8795
     15.5992         3.3398        -0.8795
     15.5899         3.3404        -0.8795
     15.5891         3.3411        -0.8795
     15.5806         3.3418        -0.8795
     15.5781         3.3424        -0.8795
     15.5686         3.3431        -0.8795
     15.5692         3.3438        -0.8795
     15.5608         3.3445        -0.8795
     15.5590         3.3452        -0.8795
     15.5504         3.3458        -0.8795
     15.5480         3.3465        -0.8795
     15.5385         3.3472        -0.8795
     15.5364         3.3479        -0.8795
     15.5316         3.3486        -0.8795
     15.5241         3.3493        -0.8795
     15.5198         3.3500        -0.8795
     15.5169         3.3507        -0.8795
     15.5068         3.3514        -0.8795
     15.5102         3.3521        -0.8795
     15.4997         3.3529        -0.8795
     15.4948         3.3536        -0.8795
     15.4928         3.3543        -0.8795
     15.4891         3.3550        -0.8795
     15.4815         3.3557        -0.8795
     15.4816         3.3565        -0.8795
     15.4732         3.3572        -0.8900
     14.4653         3.3579        -0.8900
     14.4668         3.3582        -0.8900
     14.4569         3.3586        -0.8900
     14.4526         3.3589        -0.8900
     14.4499         3.3592        -0.8900
     14.4471         3.3596        -0.8900
     14.4361         3.3599        -0.8900
     14.4422         3.3603        -0.8900
     14.4315         3.3607        -0.8900
     14.4268         3.3611        -0.8900
     14.4240         3.3614        -0.8900
     14.4200         3.3618        -0.8900
     14.4105         3.3622        -0.8900
     14.4166         3.3626        -0.8900
     14.4058         3.3630        -0.8900
     14.4004         3.3634        -0.8900
     14.4006         3.3639        -0.8900
     14.3966         3.3643        -0.8900
     14.3858         3.3647        -0.8900
     14.3900         3.3651        -0.8900
     14.3813         3.3656        -0.8900
     14.3758         3.3660        -0.8900
     14.3756         3.3664        -0.8900
     14.3704         3.3669        -0.8900
     14.3615         3.3674        -0.8900
     14.3648         3.3678        -0.8900
     14.3561         3.3683        -0.8900
     14.3511         3.3687        -0.8900
     14.3497         3.3692        -0.8900
     14.3453         3.3697        -0.8900
     14.3368         3.3702        -0.8900
     14.3411         3.3706        -0.8900
     14.3307         3.3711        -0.8900
     14.3280         3.3716        -0.8900
     14.3263         3.3721        -0.8900
     14.3215         3.3726        -0.8900
     14.3111         3.3731        -0.8900
     14.3152         3.3736        -0.8900
     14.3038         3.3741        -0.8900
     14.3034         3.3746        -0.8900
     14.2957         3.3751        -0.8900
     14.2979         3.3756        -0.8900
     14.2848         3.3762        -0.8900
     14.2902         3.3767        -0.8900
     14.2789         3.3772        -0.8900
     14.2783         3.3777        -0.8900
     14.2725         3.3783        -0.8900
     14.2727         3.3788        -0.8900
     14.2599         3.3793        -0.8900
     14.2660         3.3799        -0.9008
     13.4001         3.3804        -0.9008
     13.3956         3.3806        -0.9008
     13.3908         3.3807        -0.9008
     13.3898         3.3808        -0.9008
     13.3809         3.3810        -0.9008
     13.3818         3.3811        -0.9008
     13.3758         3.3813        -0.9008
     13.3735         3.3814        -0.9008
     13.3686         3.3816        -0.9008
     13.3682         3.3818        -0.9008
     13.3593         3.3820        -0.9008
     13.3602         3.3822        -0.9008
     13.3551         3.3824        -0.9008
     13.3503         3.3826        -0.9008
     13.3488         3.3828        -0.9008
     13.3467         3.3830        -0.9008
     13.3358         3.3832        -0.9008
     13.3402         3.3835        -0.9008
     13.3327         3.3837        -0.9008
     13.3292         3.3839        -0.9008
     13.3270         3.3842        -0.9008
