survey_id,date,elevation_date,latitude,longitude,elevation,thickness,thickness_uncertainty,flag,rgi_id,x_proj,y_proj,i_grid,j_grid,ij_grid
197,2008-02-26,2008-02-26,45.9793041,7.8701609,3488.0,55,,,RGI60-11.02773,-27.04169724679479,5091748.039900798,145,138,0145_0138
197,2008-02-26,2008-02-26,45.9793074,7.8701653,3488.0,54,,,RGI60-11.02773,-26.700866477253676,5091748.40655061,145,138,0145_0138
197,2008-02-26,2008-02-26,45.9793107,7.8701697,3488.0,54,,,RGI60-11.02773,-26.360035748330123,5091748.773200445,145,138,0145_0138
197,2008-02-26,2008-02-26,45.9793139,7.8701742,3488.0,54,,,RGI60-11.02773,-26.01145899022481,5091749.128739618,145,138,0145_0138
197,2008-02-26,2008-02-26,45.9793172,7.8701786,3488.0,54,,,RGI60-11.02773,-25.670628342136663,5091749.4953894885,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793205,7.870183,3488.0,54,,,RGI60-11.02773,-25.32979773441972,5091749.862039381,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793237,7.8701874,3488.0,54,,,RGI60-11.02773,-24.988967212304942,5091750.217578643,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793271,7.8701918,3488.0,54,,,RGI60-11.02773,-24.64813664059222,5091750.595339217,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793304,7.8701962,3488.0,54,,,RGI60-11.02773,-24.307306154481687,5091750.961989165,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793336,7.8702008,3488.0,54,,,RGI60-11.02773,-23.950983524472893,5091751.317528426,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793369,7.8702052,3488.0,54,,,RGI60-11.02773,-23.61015311965796,5091751.684178412,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793401,7.8702096,3488.0,54,,,RGI60-11.02773,-23.26932279722638,5091752.039717774,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793434,7.870214,3488.0,54,,,RGI60-11.02773,-22.928492472663542,5091752.4063677965,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793467,7.8702184,3488.0,54,,,RGI60-11.02773,-22.58766218871832,5091752.77301784,145,137,0145_0137
197,2008-02-26,2008-02-26,45.97935,7.8702228,3488.0,54,,,RGI60-11.02773,-22.246831945144336,5091753.139667903,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793533,7.8702272,3488.0,54,,,RGI60-11.02773,-21.906001742187968,5091753.506317985,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793566,7.8702317,3488.0,54,,,RGI60-11.02773,-21.557425469164958,5091753.872968057,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793598,7.8702361,3488.0,54,,,RGI60-11.02773,-21.216595385851324,5091754.228507533,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793631,7.8702405,3488.0,54,,,RGI60-11.02773,-20.875765304101694,5091754.595157673,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793664,7.8702449,3488.0,55,,,RGI60-11.02773,-20.534935262846524,5091754.96180783,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793697,7.8702493,3488.0,55,,,RGI60-11.02773,-20.19410526220899,5091755.3284580065,145,137,0145_0137
197,2008-02-26,2008-02-26,45.979373,7.8702537,3488.0,55,,,RGI60-11.02773,-19.8532753020659,5091755.695108204,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793763,7.8702581,3488.0,55,,,RGI60-11.02773,-19.512445382294086,5091756.061758417,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793795,7.8702625,3488.0,55,,,RGI60-11.02773,-19.171615537652297,5091756.417298006,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793828,7.870267,3488.0,55,,,RGI60-11.02773,-18.823039591471375,5091756.783948238,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793861,7.8702714,3488.0,55,,,RGI60-11.02773,-18.482209793029558,5091757.150598509,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793893,7.8702758,3487.0,55,,,RGI60-11.02773,-18.141380067863185,5091757.506138156,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793927,7.8702802,3487.0,55,,,RGI60-11.02773,-17.800550317875707,5091757.883899112,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793959,7.8702846,3487.0,55,,,RGI60-11.02773,-17.459720672348,5091758.239438797,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9793992,7.870289,3487.0,55,,,RGI60-11.02773,-17.118891035393716,5091758.606089145,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794025,7.8702934,3487.0,55,,,RGI60-11.02773,-16.778061438810735,5091758.972739513,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794057,7.8702978,3487.0,55,,,RGI60-11.02773,-16.43723191243545,5091759.328279256,145,137,0145_0137
197,2008-02-26,2008-02-26,45.979409,7.8703023,3487.0,55,,,RGI60-11.02773,-16.088656293096854,5091759.694929641,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794123,7.8703067,3487.0,55,,,RGI60-11.02773,-15.747826817843956,5091760.061580066,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794156,7.8703111,3487.0,56,,,RGI60-11.02773,-15.40699738320874,5091760.428230511,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794189,7.8703155,3487.0,56,,,RGI60-11.02773,-15.066167988944843,5091760.794880973,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794222,7.8703199,3487.0,56,,,RGI60-11.02773,-14.725338635298636,5091761.161531457,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794254,7.8703243,3487.0,56,,,RGI60-11.02773,-14.3845093480417,5091761.517071312,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794287,7.8703287,3487.0,56,,,RGI60-11.02773,-14.043680074647776,5091761.883721832,145,137,0145_0137
197,2008-02-26,2008-02-26,45.979432,7.8703332,3487.0,56,,,RGI60-11.02773,-13.695104741824537,5091762.250372356,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794353,7.8703376,3487.0,56,,,RGI60-11.02773,-13.35427555000299,5091762.617022915,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794386,7.870342,3487.0,56,,,RGI60-11.02773,-13.013446398552789,5091762.9836734915,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794419,7.8703464,3487.0,56,,,RGI60-11.02773,-12.672617287720294,5091763.35032409,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794451,7.8703508,3487.0,56,,,RGI60-11.02773,-12.33178823958183,5091763.705864061,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794484,7.8703552,3487.0,56,,,RGI60-11.02773,-11.990959209001659,5091764.072514696,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794516,7.8703596,3487.0,56,,,RGI60-11.02773,-11.65013024001161,5091764.428054703,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794549,7.870364,3487.0,56,,,RGI60-11.02773,-11.30930128980696,5091764.794705378,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794583,7.8703685,3487.0,56,,,RGI60-11.02773,-10.960726264218298,5091765.172466701,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794615,7.8703729,3487.0,56,,,RGI60-11.02773,-10.619897415194252,5091765.528006767,145,137,0145_0137
