     velsurf       thk_regu           glen
     20.9906         1.0406        -1.0548
     20.9715         1.0435        -1.0548
     20.8932         1.0465        -1.0548
     20.8632         1.0496        -1.0548
     20.7887         1.0527        -1.0548
     20.7619         1.0558        -1.0548
     20.6785         1.0590        -1.0548
     20.6615         1.0622        -1.0548
     20.5782         1.0655        -1.0548
     20.5539         1.0688        -1.0548
     20.4767         1.0722        -1.0548
     20.4546         1.0756        -1.0548
     20.3715         1.0791        -1.0548
     20.3617         1.0826        -1.0548
     20.2648         1.0862        -1.0548
     20.2533         1.0898        -1.0548
     20.1580         1.0934        -1.0548
     20.1567         1.0971        -1.0548
     20.0528         1.1009        -1.0548
     20.0458         1.1047        -1.0548
     19.9661         1.1085        -1.0548
     19.9397         1.1124        -1.0548
     19.8643         1.1164        -1.0548
     19.8464         1.1203        -1.0548
     19.7646         1.1244        -1.0548
     19.7497         1.1284        -1.0548
     19.6780         1.1325        -1.0548
     19.6471         1.1367        -1.0548
     19.5841         1.1408        -1.0783
     19.2522         1.1451        -1.0783
     19.1752         1.1488        -1.0783
     19.1459         1.1527        -1.0783
     19.0762         1.1565        -1.0783
     19.0436         1.1604        -1.0783
     18.9809         1.1644        -1.0783
     18.9479         1.1684        -1.0783
     18.8951         1.1724        -1.0783
     18.8627         1.1765        -1.0783
     18.8040         1.1806        -1.0783
     18.7764         1.1848        -1.0783
     18.7244         1.1890        -1.0783
     18.6885         1.1933        -1.0783
     18.6301         1.1975        -1.0783
     18.6016         1.2018        -1.0783
     18.5418         1.2062        -1.0783
     18.5140         1.2105        -1.0783
     18.4435         1.2149        -1.0783
     18.4190         1.2194        -1.0783
     18.3507         1.2238        -1.0783
     18.3288         1.2283        -1.0783
     18.2553         1.2329        -1.0783
     18.2411         1.2374        -1.0783
     18.1658         1.2420        -1.0783
     18.1638         1.2466        -1.0783
     18.0811         1.2512        -1.0783
     18.0811         1.2559        -1.0783
     17.9986         1.2605        -1.0783
     18.0114         1.2652        -1.0783
     17.9094         1.2699        -1.0783
     17.9226         1.2746        -1.0783
     17.8322         1.2793        -1.0783
     17.8518         1.2841        -1.0783
     17.7446         1.2888        -1.0783
     17.7694         1.2936        -1.0783
     17.6659         1.2984        -1.0783
     17.6817         1.3032        -1.0783
     17.5854         1.3081        -1.0783
     17.6084         1.3129        -1.0783
     17.5070         1.3178        -1.0783
     17.5466         1.3227        -1.0783
     17.4297         1.3275        -1.0783
     17.4528         1.3325        -1.0783
     17.3552         1.3373        -1.0783
     17.3986         1.3423        -1.0783
     17.2736         1.3472        -1.0783
     17.3285         1.3521        -1.0783
     17.2036         1.3570        -1.0783
     17.2593         1.3620        -1.0783
     17.1227         1.3669        -1.0753
     16.4023         1.3718        -1.0753
     16.2250         1.3761        -1.0753
     16.3081         1.3804        -1.0753
     16.1586         1.3848        -1.0753
     16.2700         1.3892        -1.0753
     16.1003         1.3936        -1.0753
     16.1940         1.3981        -1.0753
     16.0397         1.4026        -1.0753
     16.1310         1.4070        -1.0753
     15.9776         1.4116        -1.0753
     16.0695         1.4161        -1.0753
     15.9133         1.4207        -1.0753
     16.0130         1.4253        -1.0753
     15.8533         1.4299        -1.0753
     15.9674         1.4345        -1.0753
     15.8077         1.4391        -1.0753
     15.9084         1.4437        -1.0753
     15.7486         1.4483        -1.0753
     15.8711         1.4529        -1.0753
     15.7062         1.4576        -1.0753
     15.8036         1.4622        -1.0753
     15.6744         1.4668        -1.0753
     15.7617         1.4715        -1.0753
     15.6038         1.4761        -1.0753
     15.7258         1.4807        -1.0753
     15.5573         1.4853        -1.0753
     15.6628         1.4899        -1.0753
     15.5052         1.4945        -1.0753
     15.6148         1.4991        -1.0753
     15.4438         1.5037        -1.0753
     15.5679         1.5083        -1.0753
     15.4059         1.5128        -1.0753
     15.5005         1.5175        -1.0753
     15.3497         1.5220        -1.0753
     15.4569         1.5266        -1.0753
     15.2791         1.5311        -1.0753
     15.4165         1.5356        -1.0753
     15.2467         1.5401        -1.0753
     15.3551         1.5446        -1.0753
     15.1993         1.5491        -1.0753
     15.3095         1.5536        -1.0753
     15.1512         1.5580        -1.0753
     15.2827         1.5625        -1.0753
     15.1104         1.5669        -1.0753
     15.2270         1.5714        -1.0753
     15.0746         1.5758        -1.0753
     15.1905         1.5802        -1.0753
     15.0463         1.5845        -1.0753
     15.1526         1.5889        -1.0753
     15.0100         1.5932        -1.1335
     13.7030         1.5976        -1.1335
     13.4519         1.5998        -1.1335
     13.5745         1.6022        -1.1335
     13.3950         1.6046        -1.1335
     13.5319         1.6071        -1.1335
     13.3747         1.6096        -1.1335
     13.4933         1.6122        -1.1335
     13.3174         1.6148        -1.1335
     13.4744         1.6175        -1.1335
     13.3070         1.6202        -1.1335
     13.4227         1.6230        -1.1335
     13.2673         1.6258        -1.1335
     13.3780         1.6286        -1.1335
     13.2111         1.6314        -1.1335
     13.3608         1.6343        -1.1335
     13.1736         1.6372        -1.1335
     13.2938         1.6401        -1.1335
     13.1433         1.6430        -1.1335
     13.2574         1.6459        -1.1335
     13.1049         1.6489        -1.1335
     13.2207         1.6519        -1.1335
     13.0877         1.6548        -1.1335
     13.1736         1.6578        -1.1335
     13.0424         1.6608        -1.1335
     13.1556         1.6638        -1.1335
     13.0014         1.6668        -1.1335
     13.1110         1.6698        -1.1335
     12.9914         1.6729        -1.1335
     13.0633         1.6759        -1.1335
     12.9530         1.6789        -1.1335
     13.0478         1.6819        -1.1335
     12.9015         1.6849        -1.1335
     13.0130         1.6879        -1.1335
     12.8873         1.6910        -1.1335
     12.9744         1.6940        -1.1335
     12.8729         1.6970        -1.1335
     12.9307         1.7000        -1.1335
     12.8178         1.7030        -1.1335
     12.9229         1.7060        -1.1335
     12.7894         1.7090        -1.1335
     12.8745         1.7120        -1.1335
     12.7739         1.7150        -1.1335
     12.8166         1.7180        -1.1335
     12.7245         1.7210        -1.1335
     12.7698         1.7239        -1.1335
     12.7184         1.7269        -1.1335
     12.7382         1.7298        -1.1335
     12.6954         1.7328        -1.1335
     12.7045         1.7357        -1.1335
     12.6617         1.7387        -1.2428
     11.3921         1.7415        -1.2428
     11.2889         1.7395        -1.2428
     11.3606         1.7375        -1.2428
     11.2543         1.7358        -1.2428
     11.3428         1.7340        -1.2428
     11.2111         1.7325        -1.2428
     11.2964         1.7309        -1.2428
     11.1994         1.7296        -1.2428
     11.2700         1.7282        -1.2428
     11.1584         1.7271        -1.2428
     11.2695         1.7259        -1.2428
     11.1334         1.7250        -1.2428
     11.2226         1.7241        -1.2428
     11.1368         1.7234        -1.2428
     11.2030         1.7226        -1.2428
     11.0741         1.7221        -1.2428
     11.2099         1.7215        -1.2428
     11.0704         1.7212        -1.2428
     11.1499         1.7207        -1.2428
     11.0496         1.7206        -1.2428
     11.1235         1.7203        -1.2428
     11.0214         1.7203        -1.2428
     11.1272         1.7201        -1.2428
     11.0140         1.7203        -1.2428
     11.0787         1.7202        -1.2428
     11.0114         1.7205        -1.2428
     11.0726         1.7205        -1.2428
     10.9747         1.7209        -1.2428
     11.0703         1.7211        -1.2428
     10.9602         1.7216        -1.2428
     11.0579         1.7218        -1.2428
     10.9503         1.7224        -1.2428
     11.0372         1.7227        -1.2428
     10.9053         1.7234        -1.2428
     11.0589         1.7238        -1.2428
     10.9097         1.7245        -1.2428
     11.0041         1.7250        -1.2428
     10.8926         1.7258        -1.2428
     11.0254         1.7263        -1.2428
     10.8775         1.7272        -1.2428
     10.9950         1.7278        -1.2428
     10.8598         1.7287        -1.2428
     10.9645         1.7293        -1.2428
     10.8517         1.7303        -1.2428
     10.9409         1.7310        -1.2428
     10.8231         1.7321        -1.2428
     10.9736         1.7327        -1.2428
     10.8202         1.7338        -1.2428
     10.9189         1.7345        -1.2428
     10.8319         1.7357        -1.2859
     10.4056         1.7364        -1.2859
     10.2785         1.7315        -1.2859
     10.4131         1.7265        -1.2859
     10.2359         1.7218        -1.2859
     10.4016         1.7171        -1.2859
     10.2167         1.7126        -1.2859
     10.3774         1.7080        -1.2859
     10.1815         1.7037        -1.2859
     10.3616         1.6993        -1.2859
     10.1269         1.6953        -1.2859
     10.3340         1.6911        -1.2859
     10.1311         1.6872        -1.2859
     10.2796         1.6833        -1.2859
     10.1204         1.6796        -1.2859
     10.2812         1.6759        -1.2859
     10.0852         1.6725        -1.2859
     10.2620         1.6689        -1.2859
     10.0611         1.6657        -1.2859
     10.2357         1.6623        -1.2859
     10.0432         1.6594        -1.2859
     10.2078         1.6562        -1.2859
     10.0197         1.6534        -1.2859
     10.2075         1.6505        -1.2859
     10.0056         1.6479        -1.2859
     10.1605         1.6452        -1.2859
     10.0065         1.6428        -1.2859
     10.1595         1.6402        -1.2859
      9.9667         1.6381        -1.2859
     10.1440         1.6357        -1.2859
      9.9708         1.6337        -1.2859
     10.1314         1.6315        -1.2859
      9.9654         1.6298        -1.2859
     10.0984         1.6278        -1.2859
      9.9535         1.6261        -1.2859
     10.0695         1.6243        -1.2859
      9.9273         1.6229        -1.2859
     10.0693         1.6212        -1.2859
      9.9259         1.6199        -1.2859
     10.0479         1.6184        -1.2859
      9.9317         1.6173        -1.2859
     10.0253         1.6159        -1.2859
      9.8993         1.6150        -1.2859
     10.0196         1.6137        -1.2859
      9.9044         1.6129        -1.2859
      9.9988         1.6118        -1.2859
      9.8811         1.6111        -1.2859
      9.9675         1.6101        -1.2859
      9.9012         1.6096        -1.2859
      9.9680         1.6087        -1.2859
      9.8594         1.6082        -1.2452
      9.9770         1.6075        -1.2452
      9.9408         1.6028        -1.2452
     10.0585         1.5980        -1.2452
      9.9327         1.5935        -1.2452
     10.0213         1.5890        -1.2452
      9.8701         1.5846        -1.2452
     10.0006         1.5804        -1.2452
      9.8314         1.5762        -1.2452
      9.9412         1.5721        -1.2452
      9.7989         1.5682        -1.2452
      9.9064         1.5643        -1.2452
      9.7456         1.5605        -1.2452
      9.8895         1.5569        -1.2452
      9.7167         1.5533        -1.2452
      9.8770         1.5498        -1.2452
      9.7034         1.5465        -1.2452
      9.8049         1.5433        -1.2452
      9.6821         1.5402        -1.2452
      9.8015         1.5371        -1.2452
      9.6119         1.5342        -1.2452
      9.7834         1.5314        -1.2452
      9.6117         1.5287        -1.2452
      9.7366         1.5260        -1.2452
      9.5569         1.5236        -1.2452
      9.7416         1.5211        -1.2452
      9.5421         1.5188        -1.2452
      9.6756         1.5165        -1.2452
      9.5072         1.5145        -1.2452
      9.6940         1.5123        -1.2452
      9.4382         1.5104        -1.2452
      9.6845         1.5085        -1.2452
      9.4299         1.5068        -1.2452
      9.6394         1.5050        -1.2452
      9.4071         1.5034        -1.2452
      9.6573         1.5017        -1.2452
      9.3716         1.5004        -1.2452
      9.6181         1.4989        -1.2452
      9.3695         1.4976        -1.2452
      9.5853         1.4962        -1.2452
      9.3524         1.4952        -1.2452
      9.5836         1.4939        -1.2452
      9.3426         1.4929        -1.2452
      9.5494         1.4918        -1.2452
      9.3164         1.4910        -1.2452
      9.5215         1.4901        -1.2452
      9.3254         1.4893        -1.2452
      9.5130         1.4884        -1.2452
      9.2914         1.4879        -1.2452
      9.5025         1.4871        -1.2452
      9.2869         1.4866        -1.2122
      9.6321         1.4860        -1.2122
      9.5848         1.4822        -1.2122
      9.6848         1.4784        -1.2122
      9.5558         1.4749        -1.2122
      9.6673         1.4715        -1.2122
      9.5313         1.4682        -1.2122
      9.6519         1.4650        -1.2122
      9.5081         1.4620        -1.2122
      9.6351         1.4591        -1.2122
      9.5007         1.4563        -1.2122
      9.6131         1.4537        -1.2122
      9.4837         1.4512        -1.2122
      9.5707         1.4488        -1.2122
      9.4748         1.4466        -1.2122
      9.5391         1.4445        -1.2122
      9.4229         1.4425        -1.2122
      9.4957         1.4407        -1.2122
      9.4381         1.4389        -1.2122
      9.4266         1.4373        -1.2122
      9.4085         1.4359        -1.2122
      9.4408         1.4344        -1.2122
      9.3577         1.4332        -1.2122
      9.4084         1.4320        -1.2122
      9.3766         1.4308        -1.2122
      9.3887         1.4298        -1.2122
      9.3356         1.4289        -1.2122
      9.3561         1.4280        -1.2122
      9.3187         1.4273        -1.2122
      9.3532         1.4266        -1.2122
      9.2809         1.4260        -1.2122
      9.2861         1.4254        -1.2122
      9.2925         1.4250        -1.2122
      9.2626         1.4245        -1.2122
      9.2498         1.4242        -1.2122
      9.2562         1.4239        -1.2122
      9.2265         1.4236        -1.2122
      9.2374         1.4235        -1.2122
      9.2305         1.4233        -1.2122
      9.2069         1.4232        -1.2122
      9.1936         1.4232        -1.2122
      9.2494         1.4232        -1.2122
      9.1638         1.4233        -1.2122
      9.1908         1.4233        -1.2122
      9.2044         1.4235        -1.2122
      9.1830         1.4236        -1.2122
      9.1452         1.4238        -1.2122
      9.2066         1.4241        -1.2122
      9.1137         1.4243        -1.2122
      9.1447         1.4247        -1.2122
      9.1375         1.4250        -1.1664
      9.5111         1.4254        -1.1664
      9.4789         1.4244        -1.1664
      9.5387         1.4236        -1.1664
      9.4862         1.4230        -1.1664
      9.5200         1.4225        -1.1664
      9.4686         1.4222        -1.1664
      9.5103         1.4219        -1.1664
      9.4384         1.4218        -1.1664
      9.5350         1.4218        -1.1664
      9.4414         1.4219        -1.1664
      9.4423         1.4220        -1.1664
      9.4574         1.4223        -1.1664
      9.4371         1.4226        -1.1664
      9.3965         1.4231        -1.1664
      9.4464         1.4235        -1.1664
      9.3950         1.4241        -1.1664
      9.3876         1.4246        -1.1664
      9.4114         1.4253        -1.1664
      9.3815         1.4260        -1.1664
      9.3482         1.4268        -1.1664
      9.3903         1.4275        -1.1664
      9.3701         1.4283        -1.1664
      9.3161         1.4291        -1.1664
      9.3748         1.4301        -1.1664
      9.3472         1.4309        -1.1664
      9.3178         1.4318        -1.1664
      9.3240         1.4327        -1.1664
      9.3282         1.4337        -1.1664
      9.2701         1.4346        -1.1664
      9.3322         1.4357        -1.1664
      9.2969         1.4366        -1.1664
      9.2677         1.4376        -1.1664
      9.3100         1.4385        -1.1664
      9.3022         1.4395        -1.1664
      9.2358         1.4405        -1.1664
      9.3019         1.4416        -1.1664
      9.2658         1.4425        -1.1664
      9.2468         1.4435        -1.1664
      9.2682         1.4445        -1.1664
      9.2639         1.4455        -1.1664
      9.2274         1.4464        -1.1664
      9.2474         1.4475        -1.1664
      9.2547         1.4484        -1.1664
      9.2067         1.4494        -1.1664
      9.2356         1.4503        -1.1664
      9.2310         1.4512        -1.1664
      9.2116         1.4522        -1.1664
      9.2314         1.4532        -1.1664
      9.2079         1.4540        -1.1664
      9.1957         1.4550        -1.1688
      9.7721         1.4559        -1.1688
      9.7910         1.4566        -1.1688
      9.7666         1.4576        -1.1688
      9.7963         1.4587        -1.1688
      9.7684         1.4598        -1.1688
      9.7912         1.4610        -1.1688
      9.7564         1.4622        -1.1688
      9.7739         1.4635        -1.1688
      9.7701         1.4647        -1.1688
      9.7646         1.4660        -1.1688
      9.7351         1.4673        -1.1688
      9.7625         1.4686        -1.1688
      9.7448         1.4698        -1.1688
      9.7524         1.4712        -1.1688
      9.7056         1.4724        -1.1688
      9.7383         1.4737        -1.1688
      9.7218         1.4749        -1.1688
      9.7339         1.4762        -1.1688
      9.6866         1.4774        -1.1688
      9.7250         1.4787        -1.1688
      9.7097         1.4798        -1.1688
      9.7126         1.4811        -1.1688
      9.6677         1.4822        -1.1688
      9.7133         1.4834        -1.1688
      9.6786         1.4845        -1.1688
      9.7049         1.4856        -1.1688
      9.6538         1.4867        -1.1688
      9.6911         1.4878        -1.1688
      9.6677         1.4888        -1.1688
      9.6883         1.4899        -1.1688
      9.6345         1.4908        -1.1688
      9.6757         1.4919        -1.1688
      9.6677         1.4928        -1.1688
      9.6719         1.4938        -1.1688
      9.6218         1.4948        -1.1688
      9.6635         1.4957        -1.1688
      9.6342         1.4967        -1.1688
      9.6700         1.4976        -1.1688
      9.6084         1.4985        -1.1688
      9.6453         1.4994        -1.1688
      9.6138         1.5003        -1.1688
      9.6782         1.5012        -1.1688
      9.5802         1.5020        -1.1688
      9.6417         1.5029        -1.1688
      9.6041         1.5037        -1.1688
      9.6539         1.5045        -1.1688
      9.5645         1.5053        -1.1688
      9.6434         1.5062        -1.1688
      9.5837         1.5069        -1.1688
      9.6488         1.5077        -1.1372
     10.2566         1.5084        -1.1372
     10.2515         1.5119        -1.1372
     10.2214         1.5154        -1.1372
     10.2671         1.5188        -1.1372
     10.1902         1.5221        -1.1372
     10.2393         1.5253        -1.1372
     10.1949         1.5284        -1.1372
     10.2246         1.5314        -1.1372
     10.1990         1.5343        -1.1372
     10.1904         1.5370        -1.1372
     10.1686         1.5397        -1.1372
     10.2156         1.5422        -1.1372
     10.1584         1.5446        -1.1372
     10.1704         1.5470        -1.1372
     10.1732         1.5491        -1.1372
     10.1659         1.5512        -1.1372
     10.1437         1.5532        -1.1372
     10.1792         1.5552        -1.1372
     10.1340         1.5569        -1.1372
     10.1445         1.5587        -1.1372
     10.1492         1.5604        -1.1372
     10.1487         1.5620        -1.1372
     10.1112         1.5635        -1.1372
     10.1608         1.5650        -1.1372
     10.1182         1.5664        -1.1372
     10.1274         1.5678        -1.1372
     10.1219         1.5691        -1.1372
     10.1299         1.5705        -1.1372
     10.0981         1.5717        -1.1372
     10.1414         1.5730        -1.1372
     10.0969         1.5741        -1.1372
     10.1112         1.5753        -1.1372
     10.1096         1.5764        -1.1372
     10.1161         1.5775        -1.1372
     10.0824         1.5786        -1.1372
     10.1335         1.5797        -1.1372
     10.0710         1.5806        -1.1372
     10.1120         1.5817        -1.1372
     10.0978         1.5826        -1.1372
     10.0991         1.5837        -1.1372
     10.0681         1.5846        -1.1372
     10.1316         1.5855        -1.1372
     10.0632         1.5864        -1.1372
     10.0910         1.5874        -1.1372
     10.0843         1.5882        -1.1372
     10.1009         1.5891        -1.1372
     10.0783         1.5899        -1.1372
     10.0947         1.5908        -1.1372
     10.0675         1.5916        -1.1372
     10.0929         1.5925        -1.1963
     10.6810         1.5932        -1.1963
