# Mass Balance;  Rhone; 1; annual
# name; date0; time0; date1; time1; period; date_quality; x_pos ; y_pos ; z_pos ; position_quality; mb_raw ; density ;  density_quality ; mb_we ; measurement_quality ; measurement_type ; mb_error ; reading_error ; density_error ; error_evaluation_method; source
# (-);  (yyyymmdd); (hhmm) ; (yyyymmdd); (hhmm) ; (d) ; (#) ; (m) ; (m) ; (m a.s.l.) ; (#) ; (cm) ; (kg m-3) ; (#) ; (mm w.e.) ; (#) ; (#) ; (mm w.e.) ; (mm w.e.) ; (mm w.e.) ; (#) ; (-) 
#  GLAMOS / VAW-ETHZ    ; production-date 20231122 ;   reference ; http://www.glamos.ch
         NN   19790920 1200   19800916 1200  362.0  1   673100.0 159500.0  2355.0   3  -276  1000   5  -2760   1   1   280    50   276   0  mfu
         NN   19790920 1200   19800916 1200  362.0  1   673100.0 162000.0  2660.0   3  -214  1000   5  -2140   1   1   219    50   214   0  mfu
         NN   19800915 1200   19810510 1200  237.0  1   672400.0 164800.0  3080.0   4   160  1000   5   1600   1   1   167    50   160   0  mfu
         NN   19800915 1200   19810510 1200  237.0  1   673100.0 164500.0  2925.0   3   130  1000   5   1300   1   1   139    50   130   0  mfu
         NN   19800915 1200   19810510 1200  237.0  1   673400.0 163700.0  2858.0   3    87  1000   5    870   1   1   100    50    87   0  mfu
         NN   19800915 1200   19810510 1200  237.0  1   673400.0 163800.0  2866.0   3    88  1000   5    880   1   1   101    50    88   0  mfu
         NN   19800915 1200   19810510 1200  237.0  1   673500.0 163500.0  2845.0   3    86  1000   5    860   1   1    99    50    86   0  mfu
         NN   19800915 1200   19810510 1200  237.0  1   673600.0 164400.0  2835.0   3    82  1000   5    820   1   1    96    50    82   0  mfu
         NN   19800915 1200   19810510 1200  237.0  1   673800.0 163300.0  2832.0   3    82  1000   5    820   1   1    96    50    82   0  mfu
         NN   19800915 1200   19810510 1200  237.0  1   673900.0 163200.0  2820.0   3    82  1000   5    820   1   1    96    50    82   0  mfu
         NN   19800915 1200   19810510 1200  237.0  1   674000.0 163100.0  2820.0   3    82  1000   5    820   1   1    96    50    82   0  mfu
         NN   19800915 1200   19810510 1200  237.0  1   674600.0 166700.0  3395.0   3   256  1000   5   2560   1   1   260    50   256   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   671700.0 163300.0  2800.0   3  -267  1000   5  -2670   1   1   271    50   267   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   671700.0 163400.0  2810.0   3  -317  1000   5  -3170   1   1   320    50   317   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   671800.0 163200.0  2760.0   3  -212  1000   5  -2120   1   1   217    50   212   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   671900.0 162900.0  2705.0   3  -235  1000   5  -2350   1   1   240    50   235   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   671900.0 162900.0  2705.0   3  -320  1000   5  -3200   1   1   323    50   320   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   671900.0 163300.0  2765.0   3  -225  1000   5  -2250   1   1   230    50   225   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672000.0 161000.0  2530.0   3  -347  1000   5  -3470   1   1   350    50   347   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672000.0 161800.0  2600.0   3  -311  1000   5  -3110   1   1   314    50   311   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672000.0 163000.0  2705.0   3  -238  1000   5  -2380   1   1   243    50   238   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672000.0 163100.0  2720.0   3  -250  1000   5  -2500   1   1   254    50   250   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672100.0 161700.0  2600.0   3  -345  1000   5  -3450   1   1   348    50   345   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672100.0 163200.0  2710.0   3  -280  1000   5  -2800   1   1   284    50   280   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672300.0 160300.0  2463.0   4  -315  1000   5  -3150   1   1   318    50   315   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672300.0 161700.0  2605.0   3  -372  1000   5  -3720   1   1   375    50   372   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672400.0 159700.0  2330.0   3  -238  1000   5  -2380   1   1   243    50   238   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672400.0 160100.0  2415.0   4  -442  1000   5  -4420   1   1   444    50   442   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672400.0 160400.0  2470.0   3  -434  1000   5  -4340   1   1   436    50   434   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672400.0 161000.0  2525.0   3  -341  1000   5  -3410   1   1   344    50   341   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672500.0 160000.0  2400.0   4  -266  1000   5  -2660   1   1   270    50   266   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672500.0 160400.0  2465.0   4  -296  1000   5  -2960   1   1   300    50   296   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672500.0 161000.0  2530.0   4  -410  1000   5  -4100   1   1   413    50   410   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672500.0 161600.0  2595.0   3  -393  1000   5  -3930   1   1   396    50   393   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672500.0 162500.0  2673.0   3  -419  1000   5  -4190   1   1   421    50   419   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672500.0 162600.0  2675.0   3  -239  1000   5  -2390   1   1   244    50   239   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672600.0 159600.0  2345.0   4  -226  1000   5  -2260   1   1   231    50   226   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672600.0 160000.0  2400.0   3  -216  1000   5  -2160   1   1   221    50   216   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672600.0 161000.0  2525.0   4  -440  1000   5  -4400   1   1   442    50   440   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672600.0 161600.0  2595.0   4  -161  1000   5  -1610   1   1   168    50   161   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672600.0 162200.0  2670.0   3  -518  1000   5  -5180   1   1   520    50   518   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672700.0 159200.0  2310.0   3  -585  1000   5  -5850   1   1   587    50   585   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672700.0 161600.0  2600.0   3  -209  1000   5  -2090   1   1   214    50   209   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672800.0 160100.0  2398.0   4  -216  1000   5  -2160   1   1   221    50   216   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672800.0 160700.0  2457.0   4  -618  1000   5  -6180   1   1   620    50   618   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672800.0 162100.0  2675.0   3  -410  1000   5  -4100   1   1   413    50   410   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672900.0 159500.0  2348.0   3  -405  1000   5  -4050   1   1   408    50   405   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672900.0 160300.0  2405.0   4  -429  1000   5  -4290   1   1   431    50   429   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   672900.0 160400.0  2408.0   3  -329  1000   5  -3290   1   1   332    50   329   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   673100.0 159500.0  2355.0   3  -463  1000   5  -4630   1   1   465    50   463   0  mfu
         NN   19800916 1200   19811002 1200  381.0  1   673100.0 162000.0  2660.0   3  -371  1000   5  -3710   1   1   374    50   371   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672200.0 161100.0  2535.0   3  -306  1000   5  -3060   1   1   310    50   306   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672200.0 162000.0  2619.0   3  -279  1000   5  -2790   1   1   283    50   279   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672200.0 162100.0  2622.0   3  -275  1000   5  -2750   1   1   279    50   275   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672300.0 160300.0  2463.0   4  -338  1000   5  -3380   1   1   341    50   338   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672300.0 161100.0  2530.0   3  -316  1000   5  -3160   1   1   319    50   316   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672400.0 159300.0  2300.0   3  -719  1000   5  -7190   1   1   720    50   719   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672400.0 159400.0  2310.0   3  -873  1000   5  -8730   1   1   874    50   873   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672400.0 160100.0  2415.0   4  -442  1000   5  -4420   1   1   444    50   442   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672400.0 160300.0  2460.0   3  -335  1000   5  -3350   1   1   338    50   335   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672400.0 161100.0  2532.0   3  -290  1000   5  -2900   1   1   294    50   290   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672400.0 161800.0  2620.0   3  -294  1000   5  -2940   1   1   298    50   294   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672400.0 164800.0  3080.0   4   233  1000   5   2330   1   1   238    50   233   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672500.0 159200.0  2300.0   3  -721  1000   5  -7210   1   1   722    50   721   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672500.0 160000.0  2400.0   4  -425  1000   5  -4250   1   1   427    50   425   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672500.0 160400.0  2465.0   4  -383  1000   5  -3830   1   1   386    50   383   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672500.0 161000.0  2530.0   4  -336  1000   5  -3360   1   1   339    50   336   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672500.0 161700.0  2618.0   3  -265  1000   5  -2650   1   1   269    50   265   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672600.0 159200.0  2303.0   3  -763  1000   5  -7630   1   1   764    50   763   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672600.0 159600.0  2345.0   4  -357  1000   5  -3570   1   1   360    50   357   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672600.0 160000.0  2400.0   3  -382  1000   5  -3820   1   1   385    50   382   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672600.0 160500.0  2460.0   3  -394  1000   5  -3940   1   1   397    50   394   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672600.0 161000.0  2525.0   4  -343  1000   5  -3430   1   1   346    50   343   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672700.0 159600.0  2348.0   3  -435  1000   5  -4350   1   1   437    50   435   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672700.0 160000.0  2395.0   3  -394  1000   5  -3940   1   1   397    50   394   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672700.0 160600.0  2462.0   3  -384  1000   5  -3840   1   1   387    50   384   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672700.0 161100.0  2530.0   3  -368  1000   5  -3680   1   1   371    50   368   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672700.0 161700.0  2620.0   3  -357  1000   5  -3570   1   1   360    50   357   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672700.0 162300.0  2700.0   3  -291  1000   5  -2910   1   1   295    50   291   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672700.0 162400.0  2700.0   3  -247  1000   5  -2470   1   1   252    50   247   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672700.0 162500.0  2700.0   3  -264  1000   5  -2640   1   1   268    50   264   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672800.0 159600.0  2352.0   3  -381  1000   5  -3810   1   1   384    50   381   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672800.0 160100.0  2398.0   4  -394  1000   5  -3940   1   1   397    50   394   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672800.0 160700.0  2457.0   4  -415  1000   5  -4150   1   1   418    50   415   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672800.0 161700.0  2620.0   3  -346  1000   5  -3460   1   1   349    50   346   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672800.0 162200.0  2697.0   3  -229  1000   5  -2290   1   1   234    50   229   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672800.0 162700.0  2710.0   3  -306  1000   5  -3060   1   1   310    50   306   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672900.0 159600.0  2355.0   3  -386  1000   5  -3860   1   1   389    50   386   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672900.0 160300.0  2395.0   4  -392  1000   5  -3920   1   1   395    50   392   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672900.0 160300.0  2405.0   4  -363  1000   5  -3630   1   1   366    50   363   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   672900.0 162100.0  2680.0   3  -230  1000   5  -2300   1   1   235    50   230   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   673000.0 159600.0  2355.0   3  -400  1000   5  -4000   1   1   403    50   400   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   673100.0 164500.0  2925.0   3   177  1000   5   1770   1   1   183    50   177   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   673300.0 163600.0  2855.0   3   -11  1000   5   -110   1   1    51    50    11   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   674100.0 166200.0  3250.0   3   240  1000   5   2400   1   1   245    50   240   0  mfu
         NN   19811002 1200   19820918 1200  351.0  1   674500.0 166800.0  3403.0   3   249  1000   5   2490   1   1   253    50   249   0  mfu
       0605   20061027 1601   20070905 0849  313.0  1   672521.4 161919.2  2618.6   1  -346   900   0  -3114   1   1   376    45   373   0  ab
       0606   20061027 1620   20070905 1132  313.0  1   672422.8 160842.7  2488.6   1  -450   900   0  -4050   1   1   488    45   485   0  ab
       0607   20061027 1636   20070905 1148  313.0  1   672656.6 160173.2  2387.8   1  -452   900   0  -4068   1   1   490    45   488   0  ab
       0608   20061027 1646   20070905 1158  313.0  1   672680.3 159723.8  2331.0   1  -459   900   0  -4131   1   1   497    45   495   0  ab
       0609   20061027 1200   20070906 1200  314.0  1   672582.3 159490.2  2286.5   1  -533   900   1  -4797   1   1    84    45    71   0  ab
       0610   20061027 1200   20070906 1200  314.0  1   672488.0 159344.1  2268.2   1  -591   900   1  -5319   1   1    91    45    79   0  ab
       0611   20061027 1200   20070906 1200  314.0  1   672431.4 159199.5  2237.4   1  -524   900   1  -4716   1   1    83    45    70   0  ab
       0604   20061027 1456   20070907 1008  315.0  1   673357.0 162757.5  2758.9   1  -121   900   0  -1089   1   1   138    45   130   0  ab
       0602   20061027 1335   20070908 1335  316.0  1   673551.6 165949.6  3130.2   1   363   539   6   1956   1   1   236    26   234   0  ab
       0603   20061027 1047   20070908 1047  316.0  1   673100.2 164932.2  2941.2   1   248   539   6   1336   1   1   162    26   160   0  ab
       0701   20070908 1402   20080910 0914  368.0  1   673871.3 166633.7  3240.0   1   310   539   6   1670   1   1   202    26   200   0  ab
       0702   20070908 1231   20080910 1007  368.0  1   673551.6 165949.8  3130.4   1     8   539   6     43   1   1    27    26     5   0  ab
       0702   20070906 1200   20080911 1200  371.0  1   673551.6 165949.7  3130.1   1     8   539   6     43   1   1    27    26     5   0  ab
       0703   20070908 1127   20080911 1127  369.0  1   673099.0 164930.0  2940.5   1   161   539   6    867   1   1   107    26   104   0  ab
       0704   20070906 1200   20080911 1200  371.0  1   673357.0 162757.5  2758.9   1  -254   900   1  -2286   1   1    56    45    34   0  ab
       0704   20070908 0951   20080911 1215  369.0  1   673357.8 162757.1  2758.2   1  -254   800   4  -2032   1   1   247    40   243   0  ab
       0705   20070906 0902   20080911 1350  371.0  1   672521.0 161919.3  2618.4   1  -446   800   4  -3568   1   1   430    40   428   0  ab
       0705   20070906 1200   20080911 1200  371.0  1   672488.9 161872.5  2613.8   1  -446   900   1  -4014   1   1    75    45    60   0  ab
       0706   20070906 1200   20080911 1200  371.0  1   672431.9 160802.1  2484.8   1  -518   900   1  -4662   1   1    83    45    69   0  ab
       0707   20070906 1200   20080911 1200  371.0  1   672674.5 160142.8  2381.1   1  -545   900   1  -4905   1   1    86    45    73   0  ab
       0708   20070906 1200   20080911 1200  371.0  1   672679.1 159700.5  2326.5   1  -549   900   1  -4941   1   1    86    45    74   0  ab
       0709   20070906 1200   20080911 1200  371.0  1   672576.8 159476.4  2281.2   1  -675   900   1  -6075   1   1   101    45    91   0  ab
       0710   20070906 1200   20080911 1200  371.0  1   672483.3 159347.3  2264.6   1  -741   900   1  -6669   1   1   109    45   100   0  ab
       0711   20070906 1200   20080911 1200  371.0  1   672415.8 159192.5  2230.5   1  -642   900   1  -5778   1   1    97    45    86   0  ab
       0822   20080911 1626   20090818 0914  341.0  1   672809.4 159952.8  2345.0   1  -420   900   1  -3780   1   1    72    45    56   0  ab
       0824   20080911 1631   20090818 1143  341.0  1   672579.0 159927.9  2346.2   1  -503   900   1  -4527   1   1    81    45    67   0  ab
       0808   20080911 1649   20090908 1425  362.0  1   672679.7 159726.7  2326.6   1  -569   900   1  -5121   1   1    89    45    76   0  ab
       0809   20080911 1656   20090908 1432  362.0  1   672581.8 159486.6  2277.7   1  -607   900   1  -5463   1   1    93    45    81   0  ab
       0811   20080911 1728   20090908 0752  362.0  1   672430.7 159220.2  2231.6   1  -426   900   1  -3834   1   1    73    45    57   0  ab
       0806   20080911 1434   20090909 1210  363.0  1   672419.6 160839.9  2484.0   1  -533   900   1  -4797   1   1    84    45    71   0  ab
       0807   20080911 1449   20090909 1001  363.0  1   672656.8 160175.3  2382.5   1  -567   900   1  -5103   1   1    88    45    76   0  ab
       0801   20080911 1021   20090910 1021  364.0  1   673815.0 166614.0  3236.4   1   275   539   6   1482   1   1   179    26   177   0  ab
       0802   20080911 1100   20090910 1100  364.0  1   673540.8 165940.5  3124.7   1   144   539   6    776   1   1    96    26    93   0  ab
       0803   20080911 1214   20090910 1214  364.0  1   673101.3 164934.6  2938.5   1    80   539   6    431   1   1    58    26    51   0  ab
       0804   20080911 1320   20090910 1320  364.0  1   673352.3 162755.4  2755.5   1  -140   900   1  -1260   1   1    48    45    18   0  ab
       0805   20080911 1413   20090910 1413  364.0  1   672520.6 161912.0  2615.3   1  -349   900   1  -3141   1   1    65    45    47   0  ab
       0823   20080911 1200   20090910 1200  364.0  1   672704.5 159936.9  2346.1   1  -534   900   1  -4806   1   1    84    45    72   0  ab
     alt_L7   20080911 1300   20090910 1300  364.0  1   673442.0 163087.0  2809.0   1  -134   900   1  -1206   1   1    48    45    18   0  ab
     alt_L7   20080911 1200   20090910 1200  364.0  1   673442.0 163087.0  2809.0   1  -134   900   1  -1206   1   1    48    45    18   0  ab
       0905   20090910 1455   20100902 1231  357.0  1   672520.8 161915.3  2614.5   1  -346   900   1  -3114   1   1    64    45    46   0  ab
       0906   20090910 1521   20100902 1033  357.0  1   672420.2 160844.0  2482.2   1  -521   900   1  -4689   1   1    83    45    70   0  ab
       0907   20090910 1551   20100902 0839  357.0  1   672656.9 160172.1  2379.2   1  -563   900   1  -5067   1   1    88    45    76   0  ab
       0908   20090909 1527   20100902 0815  358.0  1   672687.9 159722.1  2322.2   1  -585   900   1  -5265   1   1    90    45    78   0  ab
       0911   20090909 1018   20100902 0754  358.0  1   672450.2 159246.8  2237.8   1  -742   900   1  -6678   1   1   109    45   100   0  ab
       0921   20090909 1639   20100902 0927  358.0  1   672919.3 159969.6  2338.0   1  -560   900   1  -5040   1   1    87    45    75   0  ab
       0922   20090909 1636   20100902 0924  358.0  1   672813.9 159948.9  2341.6   1  -542   900   1  -4878   1   1    85    45    73   0  ab
       0924   20090909 1627   20100902 0915  358.0  1   672572.9 159900.6  2339.3   1  -589   900   1  -5301   1   1    91    45    79   0  ab
       0932   20090909 1507   20100902 0755  358.0  1   672787.3 159483.5  2293.5   1  -575   900   1  -5175   1   1    89    45    77   0  ab
       0904   20090910 1332   20100903 1332  358.0  1   673350.3 162758.7  2754.4   1  -148   900   1  -1332   1   1    49    45    19   0  ab
       0901   20090910 1008   20100905 1008  360.0  1   673815.1 166614.2  3236.1   1   275   539   6   1482   1   1   179    26   177   0  ab
       0902   20090910 1123   20100905 1123  360.0  1   673550.9 165949.0  3127.9   1   225   539   6   1212   1   1   148    26   145   0  ab
       0903   20090910 1215   20100905 1215  360.0  1   673095.1 164925.6  2936.8   1   123   600   2    738   1   1    47    30    36   0  ab
       0910   20090910 1200   20100905 1200  360.0  1   672512.0 159374.8  2259.0   1  -587   900   1  -5283   1   1    91    45    79   0  ab
       0923   20090910 1200   20100905 1200  360.0  1   672711.4 159904.8  2340.4   1  -554   900   1  -4986   1   1    87    45    74   0  ab
       0933   20090910 1200   20100905 1200  360.0  1   672677.0 159535.0  2304.0   1  -622   900   1  -5598   1   1    95    45    83   0  ab
     alt_L7   20090910 1313   20100905 1313  360.0  1   673420.0 163028.1  2774.9   1  -151   900   1  -1359   1   1    49    45    20   0  ab
     alt_L7   20090910 1200   20100905 1200  360.0  1   673420.0 163028.1  2774.9   1  -151   900   1  -1359   1   1    49    45    20   0  ab
       0909   20090909 1418   20100914 1418  370.0  1   672597.1 159478.5  2275.9   1  -639   900   1  -5751   1   1    97    45    86   0  ab
       1009   20100914 1617   20110817 1129  337.0  1   672592.9 159487.1  2271.6   1  -610   900   1  -5490   1   1    93    45    82   0  ab
       1010   20100903 1734   20110817 1246  348.0  1   672510.7 159378.8  2254.6   1  -614   900   1  -5526   1   1    94    45    82   0  ab
       1007   20100903 1631   20110823 1407  354.0  1   672660.4 160163.7  2374.9   1  -667   900   1  -6003   1   1   100    45    90   0  ab
       1023   20101013 1048   20110823 0824  314.0  1   672737.8 159880.1  2334.6   1  -479   900   1  -4311   1   1    78    45    64   0  ab
       1024   20100903 1644   20110823 1156  354.0  1   672589.7 159897.3  2336.0   1  -610   900   1  -5490   1   1    93    45    82   0  ab
       1006   20100903 1113   20110824 1337  355.0  1   672420.5 160844.0  2479.8   1  -694   900   1  -6246   1   1   103    45    93   0  ab
       1022   20100903 1640   20110912 1152  374.0  1   672832.3 159940.3  2337.1   1  -692   900   1  -6228   1   1   103    45    93   0  ab
       1004   20100903 1452   20110913 1452  375.0  1   673355.8 162753.7  2753.7   1  -288   900   1  -2592   1   1    59    45    38   0  ab
       1005   20100903 1229   20110913 1453  375.0  1   672519.8 161919.1  2613.5   1  -525   900   1  -4725   1   1    83    45    70   0  ab
       1001   20100905 1020   20110915 1020  375.0  1   673814.9 166615.2  3236.2   1   101   539   6    544   1   1    70    26    65   0  ab
       1002   20100905 1156   20110915 1156  375.0  1   673552.1 165949.9  3128.1   1    18   539   6     97   1   1    29    26    11   0  ab
       1003   20100905 1249   20110915 1249  375.0  1   673098.8 164929.8  2935.6   1    27   600   2    162   1   1    31    30     8   0  ab
       1008   20100905 1200   20110915 1200  375.0  1   672686.2 159725.2  2318.6   1  -783   900   1  -7047   1   1   114    45   105   0  ab
       1011   20100905 1200   20110915 1200  375.0  1   672438.0 159264.7  2231.6   1  -926   900   1  -8334   1   1   132    45   125   0  ab
       1021   20100905 1200   20110915 1200  375.0  1   672913.6 159970.0  2335.1   1  -709   900   1  -6381   1   1   105    45    95   0  ab
       1032   20100905 1200   20110915 1200  375.0  1   672785.3 159487.9  2289.9   1  -775   900   1  -6975   1   1   113    45   104   0  ab
       1033   20100905 1200   20110915 1200  375.0  1   672669.3 159520.3  2283.5   1  -785   900   1  -7065   1   1   115    45   105   0  ab
       1104   20110913 1559   20120906 1335  359.0  1   673343.9 162738.1  2749.5   1  -157   900   1  -1413   1   1    49    45    21   0  ab
       1102   20110915 1138   20120907 1138  358.0  1   673564.5 165927.7  3123.4   1   230   539   6   1239   1   1   151    26   148   0  ab
       1103   20110915 1231   20120907 1231  358.0  1   673097.7 164929.5  2932.5   1   126   539   6    679   1   1    85    26    81   0  ab
       1105   20110913 1431   20120907 1655  360.0  1   672516.9 161928.6  2611.6   1  -501   900   1  -4509   1   1    81    45    67   0  ab
       1107   20110913 1241   20120910 1017  363.0  1   672654.3 160178.1  2373.1   1  -690   900   1  -6210   1   1   103    45    93   0  ab
       1101   20110915 1200   20120911 1200  362.0  1   673815.0 166615.1  3234.4   1   160   539   6    862   1   1   106    26   103   0  ab
       1106   20110915 1200   20120911 1200  362.0  1   672418.3 160839.2  2475.3   1  -549   900   1  -4941   1   1    86    45    74   0  ab
       1108   20110913 1032   20120911 1032  364.0  1   672686.3 159726.9  2313.3   1  -732   900   1  -6588   1   1   108    45    98   0  ab
       1109   20110913 0928   20120911 1152  364.0  1   672607.5 159502.4  2269.4   1  -686   900   1  -6174   1   1   102    45    92   0  ab
       1110   20110913 0845   20120911 1109  364.0  1   672531.4 159388.7  2251.2   1  -735   900   1  -6615   1   1   108    45    99   0  ab
       1111   20110913 0753   20120911 1241  364.0  1   672537.9 159239.0  2229.0   1  -640   900   1  -5760   1   1    97    45    86   0  ab
       1123   20110913 1153   20120911 1153  364.0  1   672700.5 159943.3  2335.7   1  -629   900   1  -5661   1   1    96    45    84   0  ab
       1124   20110915 1200   20120911 1200  362.0  1   672591.4 159871.0  2329.2   1  -668   900   1  -6012   1   1   100    45    90   0  ab
       1133   20110915 1200   20120911 1200  362.0  1   672663.0 159503.0  2277.0   1  -629   900   1  -5661   1   1    96    45    84   0  ab
       1206   20120907 1649   20130922 1201  380.0  1   672407.1 160842.5  2471.9   1  -456   900   1  -4104   1   1    76    45    61   0  ab
       1223   20121002 1130   20130922 0906  355.0  1   672706.7 159924.4  2329.4   1  -348   900   1  -3132   1   1    65    45    46   0  ab
         12   20120911 1200   20130923 1200  377.0  1   673500.0 163990.0  2847.0   1    70   539   6    377   1   1    52    26    45   0  ab
       1201   20120911 1200   20130923 1200  377.0  1   673814.5 166615.3  3233.9   1   270   539   6   1455   1   1   176    26   174   0  ab
       1202   20120911 1200   20130923 1200  377.0  1   673564.9 165925.6  3122.6   1   220   539   6   1185   1   1   144    26   142   0  ab
       1207   20121006 0806   20130923 1030  352.0  1   672652.9 160178.3  2368.4   1  -442   900   1  -3978   1   1    74    45    59   0  ab
       1208   20121006 1336   20130923 1336  352.0  1   672687.8 159722.1  2306.5   1  -478   900   1  -4302   1   1    78    45    64   0  ab
       1209   20121006 1420   20130923 1420  352.0  1   672607.1 159502.1  2263.2   1  -737   900   1  -6633   1   1   109    45    99   0  ab
       1210   20121006 1456   20130923 1456  352.0  1   672537.1 159392.5  2245.0   1  -584   900   1  -5256   1   1    90    45    78   0  ab
       1211   20121006 1601   20130923 1825  352.0  1   672534.8 159241.1  2220.3   1  -488   900   1  -4392   1   1    79    45    65   0  ab
       1203   20120907 1336   20130926 0848  384.0  1   673104.0 164928.6  2930.5   1   243   539   6   1309   1   1   159    26   157   0  ab
       1204   20120907 1440   20130926 1216  384.0  1   673356.7 162758.5  2749.2   1  -109   900   1   -981   1   1    47    45    14   0  ab
       1205   20120907 1610   20140909 0858  732.0  1   672516.2 161926.9  2608.1   1  -369   900   1  -3321   1   1    67    45    49   0  ab
       1301   20130923 1200   20140910 1200  352.0  1   673815.0 166615.0  3235.3   1   338   545   2   1842   1   1    96    27    92   0  ab
       1302   20130923 1200   20140910 1200  352.0  1   673565.1 165925.0  3122.8   1   210   545   2   1144   1   1    63    27    57   0  ab
       1303   20130923 1200   20140910 1200  352.0  1   673105.3 164929.4  2931.0   1   174   545   2    948   1   1    54    27    47   0  ab
       1304   20130923 1200   20140910 1200  352.0  1   673358.0 162749.8  2748.4   1  -140   850   1  -1190   1   1    46    42    17   0  ab
