        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf       vol
3.2086317539 17.2140254974 -23.4337387085 34.8521194458 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.6043958664
3.1894075871 17.1979141235 -23.4258804321 34.8312988281 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5989456177
3.1698744297 17.1831035614 -23.4180068970 34.8101196289 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5934066772
3.1500382423 17.1696548462 -23.4100952148 34.7888221741 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5877819061
3.1298980713 17.1576042175 -23.4022121429 34.7673072815 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5820693970
3.1094605923 17.1469802856 -23.3941173553 34.7453269958 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5762758255
3.0887439251 17.1378116608 -23.3858680725 34.7233619690 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5704011917
3.0677728653 17.1301555634 -23.3777446747 34.7010459900 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5644550323
3.0465631485 17.1240463257 -23.3693637848 34.6785430908 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5584402084
3.0251233578 17.1195220947 -23.3613014221 34.6555862427 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5523614883
3.0034692287 17.1165904999 -23.3529224396 34.6326751709 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5462198257
2.9816191196 17.1152706146 -23.3447551727 34.6093940735 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5400228500
2.9595937729 17.1156082153 -23.3363304138 34.5861701965 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5337791443
2.9373984337 17.1176662445 -23.3274326324 34.5624847412 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5274858475
2.9150433540 17.1214904785 -23.3184909821 34.5386695862 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5211477280
2.8925430775 17.1271171570 -23.3095703125 34.5146064758 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5147666931
2.8699009418 17.1345844269 -23.3004112244 34.4901466370 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5083456039
2.8471288681 17.1439247131 -23.2913455963 34.4657135010 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.5018882751
2.8242354393 17.1551780701 -23.2820358276 34.4410133362 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.4953966141
2.8012330532 17.1683654785 -23.2725963593 34.4161262512 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.4888734818
2.7781410217 17.1835002899 -23.2630901337 34.3909568787 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.4823255539
2.7362396717 17.1670856476 -16.3907318115 33.6570014954 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.4704437256
2.6938018799 17.1541366577 -16.3930473328 33.6209754944 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.4584121704
2.6510326862 17.1441879272 -16.3950862885 33.5845108032 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.4462823868
2.6080379486 17.1369800568 -16.3967857361 33.5479469299 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.4340915680
2.5648627281 17.1324024200 -16.3984470367 33.5111846924 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.4218482971
2.5215370655 17.1303749084 -16.3999233246 33.4745712280 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.4095640182
2.4781029224 17.1308174133 -16.4044723511 33.4362068176 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.3972482681
2.4345092773 17.1337947845 -16.4034423828 33.4007110596 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.3848848343
2.3908107281 17.1392269135 -16.4042892456 33.3633232117 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.3724946976
2.3470840454 17.1470470428 -16.4134330750 33.3190345764 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.3600959778
2.3032164574 17.1573905945 -16.4098472595 33.2859992981 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.3476562500
2.2592597008 17.1702232361 -16.4074764252 33.2507324219 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.3351917267
2.2153162956 17.1854076385 -16.4162178040 33.2058601379 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.3227329254
2.1712598801 17.2031211853 -16.4121417999 33.1723175049 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.3102388382
2.1271686554 17.2233142853 -16.4114532471 33.1352043152 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.2977371216
2.0830712318 17.2459735870 -16.4141025543 33.0930480957 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.2852325439
2.0389549732 17.2711086273 -16.4156551361 33.0559120178 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.2727222443
1.9948371649 17.2987537384 -16.4149608612 33.0162467957 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.2602119446
1.9507273436 17.3288631439 -16.4161472321 32.9787445068 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.2477054596
1.9066342115 17.3614940643 -16.4153938293 32.9383811951 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.2352018356
1.8625744581 17.3965854645 -16.4163894653 32.9006690979 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.2227096558
1.8185613155 17.4342060089 -16.4145202637 32.8603706360 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.2102289200
1.7746019363 17.4743194580 -16.4154281616 32.8225555420 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.1977624893
1.7307133675 17.5169677734 -16.4132728577 32.7819786072 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.1853179932
1.6869189739 17.5620861053 -16.4149131775 32.7436408997 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.1728992462
1.6432405710 17.6097011566 -16.4145622253 32.7020988464 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.1605148315
1.5996924639 17.6597728729 -16.4174900055 32.6624488831 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.1481647491
1.5562897921 17.7123126984 -16.4197273254 32.6204910278 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.1358575821
1.5130846500 17.7672824860 -16.4266719818 32.5754966736 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.1236076355
1.4699918032 17.8247661591 -16.4241371155 32.5397338867 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.1113872528
1.4270598888 17.8847236633 -16.4256439209 32.5011787415 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.0992145538
1.3844212294 17.9469890594 -16.4373149872 32.4521865845 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.0871238708
1.3419032097 18.0117378235 -16.4359855652 32.4200477600 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.0750656128
1.2996797562 18.0788650513 -16.4471549988 32.3698654175 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.0630931854
1.2576045990 18.1484832764 -16.4466724396 32.3297576904 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.0511627197
1.2157397270 18.2205333710 -16.4456768036 32.2892875671 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.0392913818
1.1740710735 18.2950439453 -16.4438056946 32.2492904663 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.0274763107
1.1326776743 18.3719310760 -16.4492225647 32.2055816650 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.0157384872
1.0915876627 18.4511623383 -16.4596271515 32.1612205505 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.0040864944
1.0508248806 18.5327072144 -16.4751472473 32.1152687073 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9925279617
1.0104181767 18.6165084839 -16.4821147919 32.0686874390 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9810695648
0.9702694416 18.7026290894 -16.4870719910 32.0302963257 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9696855545
0.9304944873 18.7909927368 -16.4986763000 31.9785404205 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9584074020
0.8910905719 18.8815536499 -16.5079250336 31.9338874817 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9472341537
0.8519396782 18.9743919373 -16.5096893311 31.8937797546 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9361314774
0.8132006526 19.0693206787 -16.5291385651 31.8453292847 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9251470566
0.7746965885 19.1664657593 -16.5301647186 31.8078289032 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9142303467
0.7367649674 19.2655200958 -16.5499858856 31.7528362274 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9034748077
0.6991040111 19.3667259216 -16.5616512299 31.7109088898 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8927946091
0.6618339419 19.4699726105 -16.5697059631 31.6669845581 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8822259903
0.6447411776 19.5584182739 -17.8447322845 30.9672794342 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8773784637
0.6272608042 19.6497325897 -17.8589172363 30.9186019897 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8724222183
0.6094178557 19.7437057495 -17.8468761444 30.8871574402 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8673629761
0.5914775729 19.8399887085 -17.8388023376 30.8489494324 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8622770309
0.5734835267 19.9385280609 -17.8403415680 30.8033065796 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8571729660
0.5555596352 20.0391101837 -17.8362464905 30.7605972290 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8520908356
0.5375612378 20.1418361664 -17.8209896088 30.7333488464 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8469886780
0.5197122097 20.2465133667 -17.8322563171 30.6799774170 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8419265747
0.5018096566 20.3532772064 -17.8285522461 30.6423854828 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8368492126
0.4839027822 20.4619903564 -17.8076839447 30.6123390198 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8317728043
0.4661523700 20.5726280212 -17.8195915222 30.5564079285 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8267393112
0.4484015405 20.6850376129 -17.7965049744 30.5337142944 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8217048645
0.4307307005 20.7993106842 -17.8023777008 30.4832744598 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8166952133
0.4132595360 20.9152507782 -17.8008117676 30.4408683777 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8117408752
0.3959211409 21.0328540802 -17.8004512787 30.3925685883 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8068237305
0.3787231147 21.1520309448 -17.7942905426 30.3584976196 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8019475937
0.3617224693 21.2727394104 -17.8077392578 30.3090877533 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7971267700
0.3448829949 21.3950176239 -17.7942771912 30.2781772614 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7923526764
0.3282132447 21.5186347961 -17.7929401398 30.2332477570 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7876253128
0.3117066622 21.6437759399 -17.7818737030 30.1990337372 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7829456329
0.2954166532 21.7702140808 -17.7806797028 30.1533527374 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7783250809
0.2792181373 21.8980159760 -17.7624206543 30.1272048950 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7737302780
0.2632985115 22.0270328522 -17.7747650146 30.0753288269 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7692184448
0.2474553734 22.1573581696 -17.7511920929 30.0518741608 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7647266388
0.2319328934 22.2888107300 -17.7587089539 29.9983673096 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7603244781
0.2165474445 22.4215259552 -17.7376613617 29.9714241028 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7559604645
0.2014730573 22.5552406311 -17.7500228882 29.9158325195 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7516841888
0.1864639223 22.6901187897 -17.7277793884 29.8914890289 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7474308014
0.1718018204 22.8259811401 -17.7285537720 29.8447647095 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7432727814
0.1572422683 22.9628620148 -17.7152652740 29.8099803925 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7391433716
0.1429268867 23.1005420685 -17.7132110596 29.7707920074 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7350845337
0.1289745420 23.2392902374 -17.7137336731 29.7284622192 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7311286926
0.1151802018 23.3787631989 -17.7111415863 29.6864929199 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7272167206
0.1017259657 23.5191307068 -17.7017974854 29.6537933350 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7234029770
0.0885808095 23.6602363586 -17.7091197968 29.6028842926 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7196731567
0.0756670013 23.8022289276 -17.7016792297 29.5677318573 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7160129547
0.0631726980 23.9448719025 -17.7071895599 29.5193881989 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7124691010
0.0506784320 24.0883731842 -17.6727199554 29.5009136200 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7089262009
0.0386624448 24.2324981689 -17.6955165863 29.4432086945 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7055196762
0.0267114770 24.3773555756 -17.6622657776 29.4241886139 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7021312714
0.0151041904 24.5228404999 -17.6707973480 29.3758926392 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6988401413
0.0037161619 24.6688899994 -17.6492214203 29.3522586823 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6956081390
-0.0071629393 24.8156013489 -17.6732749939 29.2895412445 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6925249100
-0.0180754457 24.9628314972 -17.6276836395 29.2852687836 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6894311905
-0.0284597408 25.1105766296 -17.6517181396 29.2212219238 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6864862442
-0.0385951586 25.2588863373 -17.6389636993 29.1917743683 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6836118698
-0.0485010110 25.4074802399 -17.6387081146 29.1508827209 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6808032990
-0.0581813976 25.5565147400 -17.6173858643 29.1306686401 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6780586243
-0.0672956035 25.7059288025 -17.6444454193 29.0668964386 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6754732132
-0.0762572661 25.8556709290 -17.6162776947 29.0524463654 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6729326248
-0.0578842834 25.9711532593 -18.4813747406 27.8119659424 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6781425476
-0.0394208767 26.0883216858 -18.4518299103 27.7946872711 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6833772659
-0.0207037721 26.2063713074 -18.4301166534 27.7592887878 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6886854172
-0.0019548298 26.3255634308 -18.4049873352 27.7411308289 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6940011978
0.0169251710 26.4456081390 -18.3869094849 27.7020416260 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6993551254
0.0358320028 26.5665454865 -18.3595104218 27.6803760529 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7047176361
0.0547728054 26.6882324219 -18.3395767212 27.6484699249 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7100868225
0.0737006962 26.8107795715 -18.3067131042 27.6278572083 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7154569626
0.0927881971 26.9339485168 -18.2998752594 27.5877189636 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7208671570
0.1116181761 27.0580902100 -18.2578296661 27.5764236450 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7262067795
0.1306479126 27.1827259064 -18.2463626862 27.5356616974 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7316026688
0.1494828314 27.3082485199 -18.2140541077 27.5152359009 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7369451523
0.1683424562 27.4342384338 -18.1989727020 27.4859714508 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7422924042
0.1869442165 27.5611553192 -18.1566600800 27.4709339142 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7475662231
0.2058416456 27.6884346008 -18.1622638702 27.4233837128 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7529249191
0.2242704630 27.8165721893 -18.1158027649 27.4149360657 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7581501007
0.2427841276 27.9450950623 -18.1028060913 27.3812999725 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7633991241
0.2611627877 28.0743465424 -18.0722064972 27.3598880768 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7686109543
0.2796061933 28.2039165497 -18.0615978241 27.3269844055 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7738409042
0.2977746129 28.3341693878 -18.0258312225 27.3096523285 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7789926529
0.3161558807 28.4646072388 -18.0219707489 27.2717227936 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7842054367
0.3341992199 28.5956020355 -17.9803428650 27.2627639771 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7893228531
0.3524287939 28.7267913818 -17.9805221558 27.2257080078 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7944908142
0.3704973161 28.8583965302 -17.9520092010 27.2057704926 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7996139526
0.3886349499 28.9901638031 -17.9381351471 27.1731510162 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8047571182
0.4065339565 29.1223087311 -17.9006595612 27.1615219116 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8098335266
0.4246293604 29.2545394897 -17.9042778015 27.1160335541 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8149633408
0.4424492717 29.3871269226 -17.8610210419 27.1095390320 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8200187683
0.4603934288 29.5196743011 -17.8628540039 27.0677108765 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8251066208
0.4781717062 29.6525840759 -17.8242473602 27.0554924011 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8301467896
0.4959488511 29.7854042053 -17.8096847534 27.0266914368 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8351879120
0.5135381222 29.9185867310 -17.7793998718 27.0102844238 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8401746750
0.5312162042 30.0516738892 -17.7781524658 26.9715633392 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8451871872
0.5486670732 30.1851043701 -17.7364234924 26.9625225067 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8501358032
0.5661220551 30.3183441162 -17.7304897308 26.9259262085 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8550853729
0.5835468769 30.4519367218 -17.7107887268 26.9026298523 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8600254059
0.6008597016 30.5853252411 -17.6999511719 26.8786411285 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8649358749
0.6179791689 30.7190284729 -17.6576461792 26.8672752380 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8697900772
0.6351758838 30.8525123596 -17.6604728699 26.8263568878 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8746662140
0.6522930264 30.9862747192 -17.6217498779 26.8154392242 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8795194626
0.6694102287 31.1198177338 -17.6262912750 26.7800960541 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8843736649
0.6863546371 31.2535018921 -17.5866737366 26.7697505951 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8891792297
0.7032710314 31.3869285583 -17.5814151764 26.7372951508 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8939762115
0.7201869488 31.5205631256 -17.5510387421 26.7209796906 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8987741470
0.7370659113 31.6539039612 -17.5539379120 26.6828060150 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9035587311
0.7537636757 31.7873210907 -17.5089263916 26.6789665222 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9082937241
0.7705162764 31.9205150604 -17.5145721436 26.6375885010 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9130420685
0.7871675491 32.0536460876 -17.4743633270 26.6288795471 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9177646637
0.8037904501 32.1864585876 -17.4763393402 26.5940780640 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9224777222
0.8203476071 32.3192405701 -17.4416217804 26.5829715729 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9271736145
0.8079254627 32.3829307556 -15.6182498932 24.7587833405 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9236516953
0.7961995602 32.4496421814 -15.5801658630 24.7653541565 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9203271866
0.7859091163 32.5182571411 -15.6043987274 24.7332077026 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9174089432
0.7765540481 32.5892562866 -15.5788059235 24.7291831970 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9147567749
0.7684536576 32.6619071960 -15.6041574478 24.6987762451 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9124593735
0.7610769272 32.7363739014 -15.5801954269 24.6976795197 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9103670120
0.7547379136 32.8121109009 -15.5969667435 24.6696815491 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9085683823
0.7491407394 32.8894577026 -15.5748491287 24.6661777496 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9069824219
0.7444396019 32.9677314758 -15.5854225159 24.6392250061 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9056501389
0.7403718829 33.0474357605 -15.5729293823 24.6307811737 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9044961929
0.7370150685 33.1278991699 -15.5793657303 24.6064434052 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9035434723
0.7342613339 33.2095985413 -15.5660409927 24.5971012115 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9027633667
0.7321894169 33.2919006348 -15.5780668259 24.5657730103 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9021749496
0.7304486632 33.3753013611 -15.5511884689 24.5681877136 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9016809464
0.7294088602 33.4591445923 -15.5704212189 24.5334892273 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9013872147
0.7286787033 33.5439414978 -15.5474309921 24.5280647278 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.9011812210
