     velsurf       thk_regu           glen
     26.3595         8.0641        -0.7761
     26.3195         8.0749        -0.7761
     26.2685         8.0857        -0.7761
     26.2361         8.0967        -0.7761
     26.1872         8.1078        -0.7761
     26.1468         8.1189        -0.7761
     26.0975         8.1303        -0.7761
     26.0606         8.1417        -0.7761
     26.0191         8.1532        -0.7761
     25.9830         8.1648        -0.7761
     25.9352         8.1765        -0.7761
     25.8995         8.1883        -0.7761
     25.8523         8.2003        -0.7761
     25.8185         8.2124        -0.7761
     25.7732         8.2245        -0.7761
     25.7412         8.2368        -0.7761
     25.6901         8.2492        -0.7761
     25.6555         8.2616        -0.7761
     25.6065         8.2742        -0.7761
     25.5730         8.2868        -0.7761
     25.5288         8.2996        -0.7761
     25.4879         8.3125        -0.7761
     25.4492         8.3254        -0.7761
     25.4089         8.3384        -0.7761
     25.3679         8.3516        -0.7761
     25.3312         8.3648        -0.7761
     25.2872         8.3781        -0.7761
     25.2507         8.3915        -0.7761
     25.2063         8.4050        -0.7761
     25.1733         8.4185        -0.7761
     25.1275         8.4322        -0.7761
     25.0947         8.4459        -0.7761
     25.0526         8.4597        -0.7761
     25.0219         8.4736        -0.7761
     24.9714         8.4876        -0.7761
     24.9481         8.5016        -0.7761
     24.8974         8.5158        -0.7761
     24.8643         8.5299        -0.7761
     24.8262         8.5442        -0.7761
     24.7970         8.5585        -0.7761
     24.7496         8.5729        -0.7761
     24.7236         8.5873        -0.7944
     24.0791         8.6018        -0.7944
     24.0479         8.6170        -0.7944
     24.0026         8.6329        -0.7944
     23.9733         8.6490        -0.7944
     23.9267         8.6655        -0.7944
     23.8932         8.6821        -0.7944
     23.8523         8.6989        -0.7944
     23.8170         8.7158        -0.7944
     23.7757         8.7329        -0.7944
     23.7449         8.7500        -0.7944
     23.7014         8.7673        -0.7944
     23.6668         8.7845        -0.7944
     23.6310         8.8019        -0.7944
     23.5958         8.8193        -0.7944
     23.5549         8.8367        -0.7944
     23.5246         8.8542        -0.7944
     23.4863         8.8718        -0.7944
     23.4526         8.8893        -0.7944
     23.4170         8.9069        -0.7944
     23.3850         8.9244        -0.7944
     23.3469         8.9420        -0.7944
     23.3193         8.9596        -0.7944
     23.2835         8.9772        -0.7944
     23.2531         8.9947        -0.7944
     23.2161         9.0123        -0.7944
     23.1882         9.0298        -0.7944
     23.1486         9.0473        -0.7944
     23.1223         9.0648        -0.7944
     23.0859         9.0823        -0.7944
     23.0566         9.0997        -0.7944
     23.0231         9.1172        -0.7944
     22.9944         9.1346        -0.7944
     22.9594         9.1520        -0.7944
     22.9314         9.1693        -0.7944
     22.8957         9.1866        -0.7944
     22.8661         9.2039        -0.7944
     22.8397         9.2211        -0.7944
     22.8102         9.2383        -0.7944
     22.7748         9.2555        -0.7944
     22.7471         9.2726        -0.7944
     22.7180         9.2897        -0.7944
     22.6907         9.3067        -0.7944
     22.6593         9.3237        -0.7944
     22.6310         9.3406        -0.7944
     22.5993         9.3576        -0.7944
     22.5752         9.3744        -0.7944
     22.5412         9.3912        -0.7944
     22.5154         9.4080        -0.7944
     22.4861         9.4247        -0.7944
     22.4599         9.4414        -0.9276
     20.0143         9.4580        -0.9276
     20.0041         9.4543        -0.9276
     19.9882         9.4520        -0.9276
     19.9756         9.4508        -0.9276
     19.9619         9.4508        -0.9276
     19.9526         9.4517        -0.9276
     19.9367         9.4535        -0.9276
     19.9262         9.4560        -0.9276
     19.9096         9.4593        -0.9276
     19.8990         9.4632        -0.9276
     19.8835         9.4678        -0.9276
     19.8702         9.4728        -0.9276
     19.8527         9.4784        -0.9276
     19.8426         9.4843        -0.9276
     19.8260         9.4907        -0.9276
     19.8110         9.4974        -0.9276
     19.7969         9.5045        -0.9276
     19.7829         9.5118        -0.9276
     19.7654         9.5194        -0.9276
     19.7565         9.5272        -0.9276
     19.7360         9.5352        -0.9276
     19.7236         9.5434        -0.9276
     19.7045         9.5518        -0.9276
     19.6986         9.5603        -0.9276
     19.6715         9.5689        -0.9276
     19.6678         9.5776        -0.9276
     19.6421         9.5865        -0.9276
     19.6375         9.5955        -0.9276
     19.6108         9.6046        -0.9276
     19.6076         9.6137        -0.9276
     19.5806         9.6229        -0.9276
     19.5784         9.6321        -0.9276
     19.5518         9.6415        -0.9276
     19.5434         9.6509        -0.9276
     19.5255         9.6604        -0.9276
     19.5185         9.6698        -0.9276
     19.4955         9.6794        -0.9276
     19.4887         9.6889        -0.9276
     19.4668         9.6986        -0.9276
     19.4605         9.7082        -0.9276
     19.4424         9.7179        -0.9276
     19.4283         9.7276        -0.9276
     19.4150         9.7373        -0.9276
     19.4042         9.7469        -0.9276
     19.3855         9.7566        -0.9276
     19.3767         9.7662        -0.9276
     19.3577         9.7760        -0.9276
     19.3512         9.7855        -0.9276
     19.3334         9.7952        -0.9276
     19.3212         9.8047        -0.9838
     16.8872         9.8143        -0.9838
     16.8917         9.7923        -0.9838
     16.8972         9.7711        -0.9838
     16.9122         9.7508        -0.9838
     16.9160         9.7316        -0.9838
     16.9329         9.7132        -0.9838
     16.9424         9.6958        -0.9838
     16.9505         9.6791        -0.9838
     16.9626         9.6634        -0.9838
     16.9726         9.6483        -0.9838
     16.9773         9.6342        -0.9838
     16.9938         9.6207        -0.9838
     16.9998         9.6081        -0.9838
     17.0019         9.5959        -0.9838
     17.0162         9.5847        -0.9838
     17.0222         9.5739        -0.9838
     17.0233         9.5638        -0.9838
     17.0359         9.5542        -0.9838
     17.0361         9.5452        -0.9838
     17.0383         9.5366        -0.9838
     17.0539         9.5286        -0.9838
     17.0497         9.5210        -0.9838
     17.0539         9.5138        -0.9838
     17.0675         9.5070        -0.9838
     17.0629         9.5006        -0.9838
     17.0666         9.4945        -0.9838
     17.0778         9.4890        -0.9838
     17.0747         9.4836        -0.9838
     17.0760         9.4786        -0.9838
     17.0879         9.4740        -0.9838
     17.0824         9.4697        -0.9838
     17.0869         9.4656        -0.9838
     17.0952         9.4619        -0.9838
     17.0881         9.4584        -0.9838
     17.0980         9.4552        -0.9838
     17.1022         9.4522        -0.9838
     17.0931         9.4495        -0.9838
     17.0994         9.4469        -0.9838
     17.1102         9.4446        -0.9838
     17.0936         9.4424        -0.9838
     17.1076         9.4405        -0.9838
     17.1071         9.4386        -0.9838
     17.1033         9.4369        -0.9838
     17.0998         9.4353        -0.9838
     17.1163         9.4339        -0.9838
     17.1013         9.4325        -0.9838
     17.1095         9.4313        -0.9838
     17.1114         9.4301        -0.9838
     17.1099         9.4290        -0.9838
     17.0993         9.4279        -0.9409
     15.4617         9.4270        -0.9409
     15.4547         9.4035        -0.9409
     15.4741         9.3798        -0.9409
     15.4940         9.3564        -0.9409
     15.5122         9.3339        -0.9409
     15.5160         9.3120        -0.9409
     15.5423         9.2908        -0.9409
     15.5582         9.2702        -0.9409
     15.5776         9.2503        -0.9409
     15.5753         9.2310        -0.9409
     15.6074         9.2124        -0.9409
     15.6104         9.1943        -0.9409
     15.6279         9.1770        -0.9409
     15.6406         9.1602        -0.9409
     15.6588         9.1440        -0.9409
     15.6560         9.1283        -0.9409
     15.6901         9.1133        -0.9409
     15.6863         9.0987        -0.9409
     15.7009         9.0847        -0.9409
     15.7142         9.0712        -0.9409
     15.7321         9.0582        -0.9409
     15.7242         9.0458        -0.9409
     15.7532         9.0339        -0.9409
     15.7500         9.0224        -0.9409
     15.7697         9.0115        -0.9409
     15.7680         9.0011        -0.9409
     15.7854         8.9912        -0.9409
     15.7851         8.9817        -0.9409
     15.8074         8.9728        -0.9409
     15.7992         8.9643        -0.9409
     15.8122         8.9563        -0.9409
     15.8202         8.9487        -0.9409
     15.8328         8.9415        -0.9409
     15.8167         8.9347        -0.9409
     15.8468         8.9284        -0.9409
     15.8398         8.9223        -0.9409
     15.8428         8.9166        -0.9409
     15.8544         8.9113        -0.9409
     15.8613         8.9062        -0.9409
     15.8482         8.9015        -0.9409
     15.8746         8.8971        -0.9409
     15.8645         8.8929        -0.9409
     15.8695         8.8890        -0.9409
     15.8771         8.8853        -0.9409
     15.8868         8.8817        -0.9409
     15.8697         8.8784        -0.9409
     15.8975         8.8753        -0.9409
     15.8852         8.8723        -0.9409
     15.8880         8.8696        -0.9409
     15.8939         8.8668        -0.9169
     14.7089         8.8643        -0.9169
     14.6993         8.8424        -0.9169
     14.7296         8.8198        -0.9169
     14.7249         8.7976        -0.9169
     14.7558         8.7762        -0.9169
     14.7566         8.7554        -0.9169
     14.7833         8.7353        -0.9169
     14.7823         8.7158        -0.9169
     14.8170         8.6971        -0.9169
     14.8080         8.6789        -0.9169
     14.8380         8.6615        -0.9169
     14.8432         8.6446        -0.9169
     14.8634         8.6284        -0.9169
     14.8683         8.6128        -0.9169
     14.8878         8.5978        -0.9169
     14.8853         8.5833        -0.9169
     14.9164         8.5695        -0.9169
     14.9147         8.5561        -0.9169
     14.9274         8.5435        -0.9169
     14.9340         8.5313        -0.9169
     14.9567         8.5197        -0.9169
     14.9553         8.5086        -0.9169
     14.9621         8.4982        -0.9169
     14.9773         8.4882        -0.9169
     14.9876         8.4788        -0.9169
     14.9850         8.4698        -0.9169
     15.0009         8.4615        -0.9169
     14.9949         8.4534        -0.9169
     15.0170         8.4460        -0.9169
     15.0217         8.4388        -0.9169
     15.0198         8.4322        -0.9169
     15.0330         8.4259        -0.9169
     15.0319         8.4202        -0.9169
     15.0384         8.4146        -0.9169
     15.0509         8.4096        -0.9169
     15.0443         8.4048        -0.9169
     15.0495         8.4005        -0.9169
     15.0528         8.3964        -0.9169
     15.0651         8.3928        -0.9169
     15.0589         8.3892        -0.9169
     15.0602         8.3862        -0.9169
     15.0702         8.3830        -0.9169
     15.0702         8.3803        -0.9169
     15.0680         8.3775        -0.9169
     15.0758         8.3751        -0.9169
     15.0676         8.3725        -0.9169
     15.0837         8.3703        -0.9169
     15.0822         8.3680        -0.9169
     15.0717         8.3660        -0.9169
     15.0871         8.3639        -0.8882
     14.3921         8.3621        -0.8882
     14.3761         8.3471        -0.8882
     14.4001         8.3311        -0.8882
     14.4004         8.3151        -0.8882
     14.4239         8.2997        -0.8882
     14.4216         8.2847        -0.8882
     14.4402         8.2705        -0.8882
     14.4372         8.2568        -0.8882
     14.4678         8.2440        -0.8882
     14.4592         8.2315        -0.8882
     14.4795         8.2199        -0.8882
     14.4764         8.2087        -0.8882
     14.5038         8.1984        -0.8882
     14.4889         8.1883        -0.8882
     14.5157         8.1792        -0.8882
     14.5067         8.1702        -0.8882
     14.5287         8.1622        -0.8882
     14.5198         8.1543        -0.8882
     14.5411         8.1473        -0.8882
     14.5273         8.1403        -0.8882
     14.5563         8.1343        -0.8882
     14.5411         8.1284        -0.8882
     14.5566         8.1233        -0.8882
     14.5496         8.1182        -0.8882
     14.5740         8.1139        -0.8882
     14.5526         8.1097        -0.8882
     14.5761         8.1061        -0.8882
     14.5631         8.1025        -0.8882
     14.5816         8.0994        -0.8882
     14.5681         8.0964        -0.8882
     14.5870         8.0938        -0.8882
     14.5695         8.0910        -0.8882
     14.5952         8.0888        -0.8882
     14.5762         8.0864        -0.8882
     14.5905         8.0844        -0.8882
     14.5804         8.0822        -0.8882
     14.6004         8.0805        -0.8882
     14.5815         8.0786        -0.8882
     14.6020         8.0771        -0.8882
     14.5863         8.0753        -0.8882
     14.6025         8.0739        -0.8882
     14.5915         8.0724        -0.8882
     14.6059         8.0712        -0.8882
     14.5874         8.0697        -0.8882
     14.6110         8.0687        -0.8882
     14.5959         8.0674        -0.8882
     14.6058         8.0665        -0.8882
     14.5957         8.0653        -0.8882
     14.6144         8.0645        -0.8882
     14.5953         8.0635        -0.8593
     14.3022         8.0628        -0.8593
     14.2843         8.0574        -0.8593
     14.2884         8.0517        -0.8593
     14.2944         8.0456        -0.8593
     14.2978         8.0398        -0.8593
     14.2984         8.0339        -0.8593
     14.3063         8.0286        -0.8593
     14.3050         8.0233        -0.8593
     14.3135         8.0184        -0.8593
     14.3117         8.0138        -0.8593
     14.3200         8.0095        -0.8593
     14.3213         8.0054        -0.8593
     14.3204         8.0018        -0.8593
     14.3266         7.9983        -0.8593
     14.3311         7.9951        -0.8593
     14.3278         7.9922        -0.8593
     14.3347         7.9896        -0.8593
     14.3350         7.9871        -0.8593
     14.3344         7.9850        -0.8593
     14.3382         7.9829        -0.8593
     14.3407         7.9812        -0.8593
     14.3359         7.9795        -0.8593
     14.3435         7.9781        -0.8593
     14.3427         7.9766        -0.8593
     14.3410         7.9755        -0.8593
     14.3436         7.9742        -0.8593
     14.3479         7.9732        -0.8593
     14.3415         7.9721        -0.8593
     14.3486         7.9712        -0.8593
     14.3463         7.9703        -0.8593
     14.3455         7.9695        -0.8593
     14.3495         7.9687        -0.8593
     14.3506         7.9681        -0.8593
     14.3450         7.9673        -0.8593
     14.3519         7.9668        -0.8593
     14.3514         7.9661        -0.8593
     14.3482         7.9657        -0.8593
     14.3511         7.9651        -0.8593
     14.3542         7.9648        -0.8593
     14.3483         7.9643        -0.8593
     14.3541         7.9640        -0.8593
     14.3521         7.9635        -0.8593
     14.3505         7.9633        -0.8593
     14.3539         7.9628        -0.8593
     14.3547         7.9626        -0.8593
     14.3488         7.9622        -0.8593
     14.3556         7.9620        -0.8593
     14.3545         7.9616        -0.8593
     14.3518         7.9615        -0.8593
     14.3540         7.9611        -0.8430
     14.2113         7.9610        -0.8430
     14.2031         7.9604        -0.8430
     14.1956         7.9597        -0.8430
     14.2048         7.9588        -0.8430
     14.1856         7.9579        -0.8430
     14.2068         7.9569        -0.8430
     14.1922         7.9560        -0.8430
     14.1955         7.9551        -0.8430
     14.1911         7.9542        -0.8430
     14.2071         7.9534        -0.8430
     14.1877         7.9527        -0.8430
     14.2037         7.9520        -0.8430
     14.1957         7.9514        -0.8430
     14.2006         7.9508        -0.8430
     14.1955         7.9503        -0.8430
     14.2044         7.9498        -0.8430
     14.1887         7.9494        -0.8430
     14.2086         7.9490        -0.8430
     14.1973         7.9486        -0.8430
     14.1978         7.9483        -0.8430
     14.1969         7.9480        -0.8430
     14.2090         7.9477        -0.8430
     14.1900         7.9475        -0.8430
     14.2051         7.9473        -0.8430
     14.1980         7.9471        -0.8430
     14.2018         7.9470        -0.8430
     14.1973         7.9469        -0.8430
     14.2052         7.9468        -0.8430
     14.1901         7.9467        -0.8430
     14.2090         7.9467        -0.8430
     14.1979         7.9466        -0.8430
     14.1978         7.9466        -0.8430
     14.1972         7.9465        -0.8430
     14.2087         7.9465        -0.8430
     14.1899         7.9465        -0.8430
     14.2049         7.9464        -0.8430
     14.1976         7.9464        -0.8430
     14.2015         7.9464        -0.8430
     14.1969         7.9464        -0.8430
     14.2048         7.9464        -0.8430
     14.1897         7.9463        -0.8430
     14.2086         7.9463        -0.8430
     14.1974         7.9463        -0.8430
     14.1965         7.9463        -0.8430
     14.1967         7.9464        -0.8430
     14.2082         7.9464        -0.8430
     14.1895         7.9464        -0.8430
     14.2044         7.9464        -0.8430
     14.1972         7.9464        -0.8430
     14.2010         7.9464        -0.8332
     14.1081         7.9464        -0.8332
     14.1080         7.9475        -0.8332
     14.0893         7.9486        -0.8332
     14.0959         7.9495        -0.8332
     14.0933         7.9504        -0.8332
     14.0908         7.9511        -0.8332
     14.0844         7.9518        -0.8332
     14.0911         7.9524        -0.8332
     14.0820         7.9529        -0.8332
     14.0865         7.9534        -0.8332
     14.0908         7.9538        -0.8332
     14.0823         7.9541        -0.8332
     14.0838         7.9545        -0.8332
     14.0891         7.9547        -0.8332
     14.0839         7.9550        -0.8332
     14.0800         7.9552        -0.8332
     14.0886         7.9555        -0.8332
     14.0831         7.9556        -0.8332
     14.0814         7.9558        -0.8332
     14.0837         7.9560        -0.8332
     14.0812         7.9562        -0.8332
     14.0814         7.9563        -0.8332
     14.0876         7.9565        -0.8332
     14.0782         7.9566        -0.8332
     14.0807         7.9568        -0.8332
     14.0856         7.9569        -0.8332
     14.0809         7.9571        -0.8332
     14.0767         7.9572        -0.8332
     14.0864         7.9574        -0.8332
     14.0802         7.9575        -0.8332
     14.0767         7.9577        -0.8332
     14.0845         7.9578        -0.8332
     14.0797         7.9580        -0.8332
     14.0763         7.9581        -0.8332
     14.0848         7.9583        -0.8332
     14.0782         7.9583        -0.8332
     14.0750         7.9585        -0.8332
     14.0846         7.9586        -0.8332
     14.0793         7.9587        -0.8332
     14.0746         7.9588        -0.8332
     14.0837         7.9590        -0.8332
     14.0781         7.9590        -0.8332
     14.0742         7.9591        -0.8332
     14.0830         7.9592        -0.8332
     14.0778         7.9594        -0.8332
     14.0745         7.9594        -0.8332
     14.0835         7.9596        -0.8332
     14.0764         7.9596        -0.8332
     14.0733         7.9597        -0.8332
     14.0831         7.9598        -0.8303
     13.9711         7.9600        -0.8303
