# Mass Balance;  Grosser Aletsch; 5; annual
# name; date0; time0; date1; time1; period; date_quality; x_pos ; y_pos ; z_pos ; position_quality; mb_raw ; density ;  density_quality ; mb_we ; measurement_quality ; measurement_type ; mb_error ; reading_error ; density_error ; error_evaluation_method; source
# (-);  (yyyymmdd); (hhmm) ; (yyyymmdd); (hhmm) ; (d) ; (#) ; (m) ; (m) ; (m a.s.l.) ; (#) ; (cm) ; (kg m-3) ; (#) ; (mm w.e.) ; (#) ; (#) ; (mm w.e.) ; (mm w.e.) ; (mm w.e.) ; (#) ; (-) 
#  GLAMOS / VAW-ETHZ    ; production-date 20231122 ;   reference ; http://www.glamos.ch
        NMF   19120909 1200   19130920 1200  376.0  0   647166.0 150081.0  2850.0   4  -160   700   4  -1120   2   6  1094  1085   134   0  glrep
       NMG1   19120924 1200   19130920 1200  361.0  0   647089.0 150780.0  2802.0   4   110   539   6    592   4   6   873   870    71   0  glrep
        NMK   19120914 1200   19130920 1200  371.0  3   646935.0 149232.0  2658.3   4    10   539   6     53   2   6   833   832     6   0  glrep
        NMS   19120926 1200   19130920 1200  359.0  0   647243.0 150364.0  2759.8   4    10   539   6     53   2   6   849   849     6   0  glrep
       NMT1   19120925 1200   19130920 1200  360.0  0   645782.0 150780.0  2741.1   4   120   539   6    646   4   6   873   870    77   0  glrep
        NMF   19130914 1200   19140914 1200  365.0  0   647166.0 150081.0  2850.0   4   280   539   6   1509   2   6   869   849   181   0  glrep
       NMG1   19130914 1200   19140914 1200  365.0  0   647089.0 150780.0  2802.0   4   350   539   6   1886   2   6   879   849   226   0  glrep
        NMS   19130914 1200   19140914 1200  365.0  0   647243.0 150364.0  2759.8   4    50   539   6    269   2   6   850   849    32   0  glrep
       NMT2   19130914 1200   19140914 1200  365.0  0   644348.0 152762.0  2909.0   4   150   539   6    808   2   6   855   849    97   0  glrep
        NMF   19140914 1200   19150914 1200  365.0  0   647166.0 150081.0  2850.0   4   160   539   6    862   2   6   856   849   103   0  glrep
       NMG1   19140914 1200   19150914 1200  365.0  0   647089.0 150780.0  2802.0   4  -100   650   4   -650   2   6  1015  1012    77   0  glrep
       NMG2   19140914 1200   19150914 1200  365.0  0   646565.0 150778.0  2733.1   4  -120   800   4   -960   2   6  1239  1233   115   0  glrep
        NMS   19140914 1200   19150914 1200  365.0  0   647243.0 150364.0  2759.8   4     0   518   6      0   2   6   819   819     0   0  glrep
       NMT2   19140914 1200   19150914 1200  365.0  0   644348.0 152762.0  2909.0   4   150   539   6    808   2   6   855   849    97   0  glrep
        NMF   19150914 1200   19160914 1200  366.0  0   647166.0 150081.0  2850.0   4   320   539   6   1724   2   6   874   849   206   0  glrep
       NMG1   19150914 1200   19160914 1200  366.0  0   647089.0 150780.0  2802.0   4   -50   700   4   -350   2   6  1086  1085    41   0  glrep
       NMG2   19150914 1200   19160914 1200  366.0  0   646565.0 150778.0  2733.1   4    20   539   6    107   2   6   850   849    12   0  glrep
        NMK   19150914 1200   19160914 1200  366.0  0   646935.0 149232.0  2658.3   4   150   539   6    808   2   6   855   849    97   0  glrep
       NMT1   19150914 1200   19160914 1200  366.0  0   645782.0 150780.0  2741.1   4   300   539   6   1617   2   6   871   849   194   0  glrep
       NMT2   19150914 1200   19160914 1200  366.0  0   644348.0 152762.0  2909.0   4   100   539   6    539   2   6   852   849    64   0  glrep
       NMG1   19160914 1200   19170914 1200  365.0  0   647089.0 150780.0  2802.0   4   330   539   6   1778   2   6   876   849   213   0  glrep
       NMG2   19160914 1200   19170914 1200  365.0  0   646565.0 150778.0  2733.1   4   100   539   6    539   2   6   852   849    64   0  glrep
        NMS   19160914 1200   19170914 1200  365.0  0   647243.0 150364.0  2759.8   4   100   539   6    539   2   6   852   849    64   0  glrep
       NMT1   19160914 1200   19170914 1200  365.0  0   645782.0 150780.0  2741.1   4     0   518   6      0   2   6   819   819     0   0  glrep
       NMG1   19170914 1200   19180914 1200  365.0  0   647089.0 150780.0  2802.0   4  -330   700   4  -2310   2   6  1120  1085   277   0  glrep
       NMG2   19170914 1200   19180914 1200  365.0  0   646565.0 150778.0  2733.1   4  -250   700   4  -1750   2   6  1106  1085   209   0  glrep
         PO   19191030 1200   19200827 1200  302.0  1   641800.0 154850.0  3350.0   4   100   539   6    539   1   1    70    26    64   0  firep
        NMF   19190825 1200   19200828 1200  369.0  1   647166.0 150081.0  2850.0   4     0   509   6      0   2   6   770   770     0   0  glrep
       NMG1   19190825 1200   19200828 1200  369.0  1   647089.0 150780.0  2802.0   4  -530   700   4  -3710   4   6  1174  1086   445   0  glrep
       NMG2   19190825 1200   19200828 1200  369.0  1   646565.0 150778.0  2733.1   4  -370   750   4  -2775   4   6  1210  1164   332   0  glrep
        NMK   19190825 1200   19200828 1200  369.0  1   646935.0 149232.0  2658.3   4  -170   800   4  -1360   2   6  1221  1210   163   0  glrep
        NMS   19190825 1200   19200828 1200  369.0  1   647243.0 150364.0  2759.8   4  -180   800   4  -1440   2   6  1222  1210   172   0  glrep
       NMT2   19190825 1200   19200828 1200  369.0  1   644348.0 152762.0  2909.0   4  -150   700   4  -1050   2   6  1066  1059   125   0  glrep
        NMF   19200914 1200   19210910 1200  361.0  3   647166.0 150081.0  2850.0   4  -530   750   1  -3975   2   6  1149  1147    59   0  glrep
       NMG1   19200914 1200   19210910 1200  361.0  3   647089.0 150780.0  2802.0   4  -320   750   4  -2400   4   6  1211  1176   287   0  glrep
        NMS   19200914 1200   19210910 1200  361.0  3   647243.0 150364.0  2759.8   4  -560   850   1  -4760   2   6  1299  1297    71   0  glrep
       NMT2   19200914 1200   19210910 1200  361.0  3   644348.0 152762.0  2909.0   4  -380   800   4  -3040   2   6  1275  1222   364   0  glrep
         PO   19200927 1200   19210928 1200  366.0  1   641800.0 154850.0  3350.0   4   150   539   6    808   1   1   100    26    97   0  firep
         PU   19200927 1200   19210928 1200  366.0  1   641800.0 154600.0  3350.0   4   200   539   6   1078   1   1   132    26   129   0  firep
         PO   19211022 1200   19220825 1200  307.0  1   641800.0 154850.0  3350.0   4   140   539   6    754   1   1    94    26    90   0  firep
         PU   19211022 1200   19220825 1200  307.0  1   641800.0 154600.0  3350.0   4   100   539   6    539   1   1    70    26    64   0  firep
        NMF   19210910 1200   19220926 1200  381.0  1   647166.0 150081.0  2850.0   4  -170   750   4  -1275   2   6  1145  1134   152   0  glrep
       NMG2   19210910 1200   19220926 1200  381.0  1   646565.0 150778.0  2733.1   4   -50   800   4   -400   4   6  1242  1241    47   0  glrep
        NMS   19210910 1200   19220926 1200  381.0  1   647243.0 150364.0  2759.8   4   -40   850   1   -340   2   6  1286  1286     5   0  glrep
         PU   19250921 1200   19260925 1200  369.0  1   641800.0 154600.0  3350.0   4   270   539   6   1455   1   1   176    26   174   0  firep
         PU   19260925 1200   19270920 1200  360.0  1   641800.0 154600.0  3350.0   4   455   539   6   2452   1   1   295    26   294   0  firep
         PU   19270920 1200   19280927 1200  373.0  1   641800.0 154600.0  3350.0   4   255   539   6   1374   1   1   167    26   164   0  firep
         PO   19280927 1200   19291010 1200  378.0  1   641800.0 154850.0  3350.0   4   540   539   6   2910   1   1   350    26   349   0  firep
         PO   19290930 1200   19301003 1200  368.0  1   641800.0 154850.0  3350.0   4   365   539   6   1967   1   1   237    26   236   0  firep
         PO   19301003 1200   19311006 1200  368.0  1   641800.0 154850.0  3350.0   4   380   539   6   2048   1   1   247    26   245   0  firep
         PU   19301003 1200   19311006 1200  368.0  1   641800.0 154600.0  3350.0   4   500   539   6   2695   1   1   324    26   323   0  firep
         PO   19311006 1200   19321014 1200  374.0  1   641800.0 154850.0  3350.0   4   435   539   6   2344   1   1   282    26   281   0  firep
         PO   19321014 1200   19330904 1200  325.0  1   641800.0 154850.0  3350.0   4   380   539   6   2048   1   1   247    26   245   0  firep
         PO   19330904 1200   19340924 1200  385.0  1   641800.0 154850.0  3350.0   4   380   539   6   2048   1   1   247    26   245   0  firep
         PU   19330904 1200   19340924 1200  385.0  1   641800.0 154600.0  3350.0   4   400   539   6   2156   1   1   260    26   258   0  firep
         PO   19390916 1200   19401014 1200  394.0  1   641800.0 154850.0  3350.0   4   570   539   6   3072   1   1   369    26   368   0  firep
         PU   19390916 1200   19401014 1200  394.0  1   641800.0 154600.0  3350.0   4   780   539   6   4204   1   1   505    26   504   0  firep
         PO   19401014 1200   19410920 1200  341.0  1   641800.0 154850.0  3350.0   4   310   539   6   1670   1   1   202    26   200   0  firep
         PU   19401014 1200   19410920 1200  341.0  1   641800.0 154600.0  3350.0   4   410   539   6   2209   1   1   266    26   265   0  firep
         PO   19410920 1200   19420915 1200  360.0  1   641800.0 154850.0  3350.0   4   270   539   6   1455   1   1   176    26   174   0  firep
         PU   19410920 1200   19420915 1200  360.0  1   641800.0 154600.0  3350.0   4   280   539   6   1509   1   1   183    26   181   0  firep
         PO   19420915 1200   19430916 1200  366.0  1   641800.0 154850.0  3350.0   4   470   539   6   2533   1   1   305    26   303   0  firep
         PU   19420915 1200   19430916 1200  366.0  1   641800.0 154600.0  3350.0   4   410   539   6   2209   1   1   266    26   265   0  firep
        P11   19430905 1200   19440821 1200  351.0  1   644570.2 156375.9  3440.0   4   500   539   6   2695   1   1   324    26   323   0  vaw
         P5   19430905 1200   19440821 1200  351.0  1   642625.8 155475.0  3505.0   4   470   539   6   2533   1   1   305    26   303   0  vaw
         P3   19430819 1200   19440822 1200  369.0  1   641831.4 154819.2  3349.3   4   285   539   6   1536   1   1   186    26   184   0  glrep
         PO   19430916 1200   19440910 1200  360.0  0   641800.0 154850.0  3350.0   4   250   539   6   1347   1   1   224   156   161   0  firep
         PU   19430916 1200   19440910 1200  360.0  0   641800.0 154600.0  3350.0   4   330   539   6   1778   1   1   264   156   213   0  firep
        P11   19440828 1200   19450813 1200  350.0  1   644570.2 156375.9  3440.0   4   730   539   6   3934   1   1   472    26   472   0  vaw
         P5   19440828 1200   19450813 1200  350.0  1   642625.8 155475.0  3505.0   4   810   539   6   4365   1   1   524    26   523   0  vaw
         P3   19440828 1200   19450907 1200  375.0  1   641831.4 154819.2  3347.9   4   520   539   6   2802   1   1   337    26   336   0  glrep
        P11   19450807 1200   19460820 1200  378.0  1   644570.2 156375.9  3440.0   4   758   539   6   4085   1   1   491    26   490   0  vaw
         P3   19450807 1200   19460909 1200  398.0  1   641831.4 154819.2  3348.4   4   450   539   6   2425   1   1   292    26   291   0  glrep
         P5   19450807 1200   19460909 1200  398.0  1   642625.8 155475.0  3505.0   4   840   539   6   4527   1   1   543    26   543   0  vaw
         P9   19450912 1200   19460909 1200  362.0  1   643586.3 152784.3  2935.0   4   120   539   6    646   1   1    82    26    77   0  vaw
         PO   19450815 1200   19460930 1200  411.0  1   641800.3 154850.0  3350.0   4   510   539   6   2748   1   1   330    26   329   0  firep
        P10   19460918 1200   19470826 1200  342.0  1   644568.4 151972.5  2860.0   4  -170   900   1  -1530   1   1    50    45    22   0  vaw
         P3   19460910 1200   19470826 1200  350.0  1   641831.4 154819.2  3347.9   4    75   539   6    404   1   1    55    26    48   0  vaw
         P9   19460918 1200   19470826 1200  342.0  1   643586.3 152784.3  2935.0   4  -140   700   4   -980   1   1   122    35   117   0  vaw
         P5   19460911 1200   19470830 1200  353.0  1   642625.8 155475.0  3505.0   4   280   539   6   1509   1   1   183    26   181   0  vaw
        P11   19460912 1200   19470904 1200  357.0  1   644570.2 156375.9  3440.0   4   320   539   6   1724   1   1   208    26   206   0  vaw
         PO   19460930 1200   19470915 1200  350.0  1   641800.1 154850.0  3350.0   4   180   539   6    970   1   1   119    26   116   0  firep
         P9   19470905 1200   19480815 1200  345.0  1   643586.3 152784.3  2935.0   4   440   539   6   2371   1   1   285    26   284   0  vaw
         P3   19470826 1200   19480906 1200  377.0  1   641831.4 154819.2  3344.8   4   550   539   6   2964   1   1   356    26   355   0  vaw
        P10   19470905 1200   19480915 1200  376.0  1   644568.4 151972.5  2860.0   4   230   539   6   1239   1   1   151    26   148   0  vaw
         PO   19470915 1200   19480916 1200  367.0  1   641800.0 154850.0  3350.0   4   765   539   6   4123   1   1   495    26   494   0  firep
         PU   19470915 1200   19480916 1200  367.0  0   641800.0 154600.0  3350.0   4   870   539   6   4689   1   1   584   156   562   0  firep
         P5   19480909 1200   19490820 1200  345.0  1   642625.8 155475.0  3505.0   4   375   539   6   2021   1   1   244    26   242   0  vaw
         P3   19480909 1200   19490904 1200  360.0  1   641831.4 154819.2  3347.5   4   195   539   6   1051   1   1   128    26   126   0  firep
         P3   19480909 1200   19491007 1200  393.0  1   641817.7 154844.9  3350.3   3   200   539   6   1078   1   1   132    26   129   0  glrep
        P3F   19490831 1200   19500905 1200  370.0  1   641817.7 154844.9  3350.3   4   270   539   6   1455   1   1   176    26   174   0  firep
        P11   19490903 1200   19500907 1200  369.0  1   644570.2 156375.9  3440.0   4   460   539   6   2479   1   1   298    26   297   0  vaw
         P5   19490904 1200   19500908 1200  369.0  1   642625.8 155475.0  3505.0   4   430   539   6   2317   1   1   279    26   278   0  vaw
         P3   19490904 1200   19500909 1200  370.0  1   641817.7 154844.9  3350.3   4   250   539   6   1347   1   1   163    26   161   0  glrep
         P3   19500917 1200   19510906 1200  354.0  1   641817.7 154844.9  3350.3   4   475   539   6   2560   1   1   308    26   307   0  glrep
        P3F   19500905 1200   19510906 1200  366.0  1   641817.7 154844.9  3350.3   4   340   539   6   1832   1   1   221    26   219   0  firep
        P10   19500912 1200   19510909 1200  362.0  1   644568.4 151972.5  2860.0   4    20   539   6    107   1   1    29    26    12   0  vaw
         P9   19500912 1200   19510909 1200  362.0  1   643586.3 152784.3  2935.0   4   110   539   6    592   1   1    76    26    71   0  vaw
        P11   19500907 1200   19510910 1200  368.0  1   644570.2 156375.9  3440.0   4   625   539   6   3368   1   1   405    26   404   0  vaw
         P5   19500908 1200   19510910 1200  367.0  1   642625.8 155475.0  3505.0   4   660   539   6   3557   1   1   427    26   426   0  vaw
     P10_50   19500918 1200   19510912 1200  359.0  1   644586.3 151964.7  2861.4   3   102   539   6    549   1   1    71    26    65   0  vaw
      P9_50   19500917 1200   19510917 1200  365.0  1   643561.4 152755.0  2937.9   3   -25   750   4   -187   1   1    43    37    22   0  vaw
         P3   19510930 1200   19520902 1200  338.0  1   641817.7 154844.9  3350.3   4   257   539   6   1385   1   1   168    26   166   0  glrep
        P3F   19510906 1200   19520902 1200  362.0  1   641817.7 154844.9  3350.3   4   267   539   6   1439   1   1   174    26   172   0  firep
         P5   19510907 1200   19520904 1200  363.0  1   642625.8 155475.0  3505.0   4   460   539   6   2479   1   1   298    26   297   0  vaw
        P11   19510910 1200   19520905 1200  361.0  1   644570.2 156375.9  3440.0   4   465   539   6   2506   1   1   301    26   300   0  vaw
        P10   19510909 1200   19520909 1200  366.0  1   644568.4 151972.5  2860.0   4     0   517   6      0   1   1    25    25     0   0  vaw
      P9_50   19510917 1200   19520914 1200  363.0  1   643642.2 152693.0  2929.1   3   -45   750   4   -337   1   1    55    37    40   0  vaw
          S   19510918 1200   19520920 1200  368.0  1   649198.2 144788.9  2411.4   3  -380   900   1  -3420   1   1    68    45    51   0  vaw
          T   19510918 1200   19520920 1200  368.0  1   648655.8 144732.6  2419.4   3  -660   900   1  -5940   1   1    99    45    89   0  vaw
       T_51   19510918 1200   19520920 1200  368.0  1   648655.8 144732.6  2419.4   3  -660   900   1  -5940   1   1    99    45    89   0  vaw
        P3F   19520902 1200   19530901 1200  364.0  1   641817.7 154844.9  3350.3   4   422   539   6   2274   1   1   274    26   272   0  firep
         P3   19520908 1200   19530903 1200  360.0  1   641817.7 154844.9  3350.3   4   418   539   6   2253   1   1   271    26   270   0  glrep
      P3_52   19520902 1200   19530903 1200  366.0  1   641832.0 154819.0  3344.1   3   410   539   6   2209   1   1   266    26   265   0  vaw
         P5   19520904 1200   19530903 1200  364.0  1   642625.8 155475.0  3505.0   4   602   539   6   3244   1   1   390    26   389   0  vaw
        P11   19520905 1200   19530908 1200  368.0  1   644570.2 156375.9  3440.0   4   635   539   6   3422   1   1   411    26   410   0  vaw
         P9   19520915 1200   19530909 1200  359.0  1   643586.3 152784.3  2935.0   4    30   539   6    161   1   1    33    26    19   0  vaw
      P9_50   19520914 1200   19530909 1200  360.0  1   643722.4 152635.4  2922.2   3   -35   750   4   -262   1   1    48    37    31   0  vaw
      P9_52   19520914 1200   19530909 1200  360.0  1   643579.8 152777.5  2936.0   3    30   539   6    161   1   1    33    26    19   0  vaw
        ODC   19520920 1200   19530910 1200  355.0  1   646611.3 149468.5  2709.8   3  -195   900   1  -1755   1   1    52    45    26   0  vaw
        P10   19520919 1200   19530911 1200  357.0  1   644568.4 151972.5  2860.0   4   -40   800   4   -320   1   1    55    40    38   0  vaw
         FG   19520917 1200   19530914 1200  362.0  1   649203.8 144789.4  2409.5   3  -369   900   1  -3321   1   1    67    45    49   0  vaw
          S   19520920 1200   19530914 1200  359.0  1   649238.4 144640.0  2408.4   3  -437   900   1  -3933   1   1    74    45    58   0  vaw
      P3_53   19530903 1200   19540903 1200  365.0  1   641831.9 154819.0  3345.1   3   603   539   6   3250   1   1   390    26   390   0  vaw
      P9_50   19530909 1200   19540908 1200  364.0  1   643799.9 152581.6  2916.2   3   295   539   6   1590   1   1   192    26   190   0  vaw
      P9_52   19530909 1200   19540908 1200  364.0  1   643660.4 152718.2  2928.3   3    40   539   6    215   1   1    37    26    25   0  vaw
        ODC   19530910 1200   19540910 1200  365.0  1   646788.6 149338.7  2698.0   3  -220   900   1  -1980   1   1    53    45    29   0  vaw
          P   19530910 1200   19540910 1200  365.0  1   646854.4 149184.1  2688.6   3  -245   900   1  -2205   1   1    55    45    33   0  vaw
       P_51   19530910 1200   19540910 1200  365.0  1   646854.4 149184.1  2688.6   3  -245   900   1  -2205   1   1    55    45    33   0  vaw
         DD   19530916 1200   19540913 1200  362.0  1   644409.9 138188.6  1669.7   3 -1735   900   1 -15615   1   1   238    45   234   0  vaw
      DD_53   19530916 1200   19540913 1200  362.0  1   644409.9 138188.6  1669.7   3 -1735   900   1 -15615   1   1   238    45   234   0  vaw
         EE   19530916 1200   19540913 1200  362.0  1   644589.8 138286.7  1712.2   3 -1398   900   1 -12582   1   1   194    45   188   0  vaw
      EE_53   19530916 1200   19540913 1200  362.0  1   644589.8 138286.7  1712.2   3 -1398   900   1 -12582   1   1   194    45   188   0  vaw
         FF   19530916 1200   19540913 1200  362.0  1   644993.7 138552.2  1776.2   3 -1300   900   1 -11700   1   1   181    45   175   0  vaw
      FF_53   19530916 1200   19540913 1200  362.0  1   644993.7 138552.2  1776.2   3 -1300   900   1 -11700   1   1   181    45   175   0  vaw
         FG   19530914 1200   19540916 1200  367.0  1   649222.9 144651.7  2398.3   3  -386   900   1  -3474   1   1    68    45    52   0  vaw
          S   19530914 1200   19540916 1200  367.0  1   649228.8 144507.5  2393.1   3  -453   900   1  -4077   1   1    75    45    61   0  vaw
        P10   19530911 1200   19540919 1200  373.0  1   644568.4 151972.5  2860.0   4   -50   900   1   -450   1   1    45    45     6   0  vaw
         P9   19530909 1200   19540920 1200  376.0  1   643586.3 152784.3  2935.0   4    10   539   6     53   1   1    27    26     6   0  vaw
        P11   19530906 1200   19540922 1200  381.0  1   644570.2 156375.9  3440.0   4   552   539   6   2975   1   1   358    26   357   0  vaw
         P5   19530903 1200   19540922 1200  384.0  1   642625.8 155475.0  3505.0   4   610   539   6   3287   1   1   395    26   394   0  vaw
         P3   19530908 1200   19540924 1200  381.0  1   641817.7 154844.9  3350.3   4   480   539   6   2587   1   1   311    26   310   0  glrep
        P3F   19530901 1200   19540930 1200  394.0  1   641817.7 154844.9  3350.3   4   523   539   6   2818   1   1   339    26   338   0  firep
      P3_54   19540925 1200   19550911 1200  351.0  1   641832.8 154819.2  3345.2   3   400   539   6   2156   1   1   260    26   258   0  vaw
         P5   19540923 1200   19550912 1200  354.0  1   642625.8 155475.0  3505.0   4   730   539   6   3934   1   1   472    26   472   0  vaw
        P11   19540930 1200   19550913 1200  348.0  1   644570.2 156375.9  3440.0   4   680   539   6   3665   1   1   440    26   439   0  vaw
        P3F   19540930 1200   19550913 1200  348.0  1   641831.5 154819.3  3350.1   3   340   539   6   1832   1   1   221    26   219   0  firep
         P3   19540930 1200   19550915 1200  350.0  1   641831.4 154819.2  3350.0   4   420   539   6   2263   1   1   272    26   271   0  glrep
         MM   19540917 1200   19550916 1200  364.0  1   647197.0 148788.0  2653.2   3  -169   900   1  -1521   1   1    50    45    22   0  vaw
      MM_54   19540917 1200   19550916 1200  364.0  1   647197.0 148788.0  2653.2   3  -169   900   1  -1521   1   1    50    45    22   0  vaw
         NN   19540917 1200   19550916 1200  364.0  1   647350.6 148555.9  2634.9   3  -230   900   1  -2070   1   1    54    45    31   0  vaw
      NN_54   19540917 1200   19550916 1200  364.0  1   647350.6 148555.9  2634.9   3  -230   900   1  -2070   1   1    54    45    31   0  vaw
         OO   19540917 1200   19550916 1200  364.0  1   647509.9 148324.2  2615.1   3  -223   900   1  -2007   1   1    54    45    30   0  vaw
      OO_54   19540917 1200   19550916 1200  364.0  1   647509.9 148324.2  2615.1   3  -223   900   1  -2007   1   1    54    45    30   0  vaw
         PP   19540917 1200   19550916 1200  364.0  1   647651.4 148107.2  2592.8   3  -247   900   1  -2223   1   1    56    45    33   0  vaw
      PP_54   19540917 1200   19550916 1200  364.0  1   647651.4 148107.2  2592.8   3  -247   900   1  -2223   1   1    56    45    33   0  vaw
        ODC   19540910 1200   19550917 1200  372.0  1   646869.1 149200.9  2686.8   3  -177   900   1  -1593   1   1    50    45    23   0  vaw
          P   19540910 1200   19550917 1200  372.0  1   646983.3 149038.8  2677.4   3  -202   900   1  -1818   1   1    52    45    27   0  vaw
       P_51   19540910 1200   19550917 1200  372.0  1   646983.3 149038.8  2677.4   3  -202   900   1  -1818   1   1    52    45    27   0  vaw
      P9_52   19540908 1200   19550917 1200  374.0  1   643738.8 152658.0  2922.5   3    60   539   6    323   1   1    47    26    38   0  vaw
          V   19540910 1200   19550917 1200  372.0  1   646312.9 149720.9  2727.0   3  -130   900   1  -1170   1   1    48    45    17   0  vaw
          W   19540910 1200   19550917 1200  372.0  1   646445.9 149595.0  2720.4   3  -124   900   1  -1116   1   1    48    45    16   0  vaw
          Z   19540910 1200   19550917 1200  372.0  1   646584.2 149474.6  2710.4   3  -105   900   1   -945   1   1    47    45    14   0  vaw
          Z   19540918 1200   19550917 1200  364.0  1   646586.8 149471.7  2709.9   3   -83   900   1   -747   1   1    46    45    11   0  vaw
         AA   19540916 1200   19550921 1200  370.0  1   649151.5 145078.4  2417.9   3  -319   900   1  -2871   1   1    62    45    43   0  vaw
      AA_54   19540916 1200   19550921 1200  370.0  1   649151.5 145078.4  2417.9   3  -319   900   1  -2871   1   1    62    45    43   0  vaw
         CC   19540916 1200   19550921 1200  370.0  1   649192.6 144938.2  2412.8   3  -304   900   1  -2736   1   1    60    45    41   0  vaw
      CC_54   19540916 1200   19550921 1200  370.0  1   649192.6 144938.2  2412.8   3  -304   900   1  -2736   1   1    60    45    41   0  vaw
         QQ   19540916 1200   19550921 1200  370.0  1   649229.1 144800.9  2407.7   3  -280   900   1  -2520   1   1    58    45    37   0  vaw
      EE_53   19540913 1200   19550922 1200  374.0  1   644555.0 138261.6  1698.9   3 -1597   900   1 -14373   1   1   220    45   215   0  vaw
      FF_53   19540913 1200   19550922 1200  374.0  1   644930.7 138514.1  1762.7   3 -1538   900   1 -13842   1   1   212    45   207   0  vaw
         GG   19540914 1200   19550923 1200  374.0  1   646778.3 139813.8  3037.5   3  -854   900   1  -7686   1   1   123    45   115   0  vaw
      GG_53   19540914 1200   19550923 1200  374.0  1   646778.3 139813.8  3037.5   3  -854   900   1  -7686   1   1   123    45   115   0  vaw
        P10   19541002 1200   19551002 1200  365.0  1   644568.4 151972.5  2860.0   4   -35   900   1   -315   1   1    45    45     4   0  vaw
         P9   19541002 1200   19551002 1200  365.0  1   643586.3 152784.3  2935.0   4   120   539   6    646   1   1    82    26    77   0  vaw
         P3   19551002 1200   19560911 1200  345.0  1   641831.4 154819.2  3350.0   4   485   539   6   2614   1   1   314    26   313   0  glrep
        P3F   19550913 1200   19560911 1200  364.0  1   641831.5 154819.3  3350.1   4   485   539   6   2614   1   1   314    26   313   0  firep
        P11   19550912 1200   19560912 1200  366.0  1   644570.2 156375.9  3440.0   4   665   539   6   3584   1   1   430    26   430   0  vaw
         MM   19550916 1200   19560915 1200  365.0  1   647312.8 148631.3  2639.8   3  -221   900   1  -1989   1   1    53    45    29   0  vaw
      MM_54   19550916 1200   19560915 1200  365.0  1   647312.8 148631.3  2639.8   3  -221   900   1  -1989   1   1    53    45    29   0  vaw
         NN   19550916 1200   19560915 1200  365.0  1   647463.4 148396.1  2621.8   3  -285   900   1  -2565   1   1    59    45    38   0  vaw
      NN_54   19550916 1200   19560915 1200  365.0  1   647463.4 148396.1  2621.8   3  -285   900   1  -2565   1   1    59    45    38   0  vaw
        ODC   19550917 1200   19560915 1200  364.0  1   647130.0 149050.6  2676.0   3  -233   900   1  -2097   1   1    54    45    31   0  vaw
         OO   19550916 1200   19560915 1200  365.0  1   647622.9 148166.0  2598.8   3  -279   900   1  -2511   1   1    58    45    37   0  vaw
      OO_54   19550916 1200   19560915 1200  365.0  1   647622.9 148166.0  2598.8   3  -279   900   1  -2511   1   1    58    45    37   0  vaw
          P   19550917 1200   19560915 1200  364.0  1   647112.1 148883.0  2663.8   3  -218   900   1  -1962   1   1    53    45    29   0  vaw
       P_51   19550917 1200   19560915 1200  364.0  1   647112.1 148883.0  2663.8   3  -218   900   1  -1962   1   1    53    45    29   0  vaw
          V   19550917 1200   19560915 1200  364.0  1   646445.1 149595.1  2721.1   3  -164   900   1  -1476   1   1    50    45    22   0  vaw
          W   19550917 1200   19560915 1200  364.0  1   646583.1 149461.4  2710.8   3  -162   900   1  -1458   1   1    50    45    21   0  vaw
          Z   19550917 1200   19560915 1200  364.0  1   646721.4 149337.7  2699.1   3  -146   900   1  -1314   1   1    49    45    19   0  vaw
      P9_52   19550917 1200   19560916 1200  365.0  1   643822.8 152600.0  2915.4   3  -170   700   4  -1190   1   1   147    35   142   0  vaw
      P9_54   19550917 1200   19560916 1200  365.0  1   643674.9 152737.7  2927.0   3  -150   650   4   -975   1   1   121    32   116   0  vaw
         AA   19550921 1200   19560919 1200  364.0  1   649181.6 144941.2  2411.7   3  -353   900   1  -3177   1   1    65    45    47   0  vaw
      AA_54   19550921 1200   19560919 1200  364.0  1   649181.6 144941.2  2411.7   3  -353   900   1  -3177   1   1    65    45    47   0  vaw
         CC   19550921 1200   19560919 1200  364.0  1   649217.5 144799.2  2407.6   3  -328   900   1  -2952   1   1    63    45    44   0  vaw
      CC_54   19550921 1200   19560919 1200  364.0  1   649217.5 144799.2  2407.6   3  -328   900   1  -2952   1   1    63    45    44   0  vaw
         QQ   19550921 1200   19560919 1200  364.0  1   649248.3 144660.0  2403.1   3  -320   900   1  -2880   1   1    62    45    43   0  vaw
         GG   19550923 1200   19560920 1200  363.0  1   646673.7 139752.9  3093.2   3  -776   900   1  -6984   1   1   114    45   104   0  vaw
      GG_53   19550923 1200   19560920 1200  363.0  1   646673.7 139752.9  3093.2   3  -776   900   1  -6984   1   1   114    45   104   0  vaw
         RR   19550923 1200   19560920 1200  363.0  1   646937.9 139833.9  2970.1   3  -732   900   1  -6588   1   1   108    45    98   0  vaw
      RR_55   19550923 1200   19560920 1200  363.0  1   646937.9 139833.9  3000.0   4  -732   900   1  -6588   1   1   108    45    98   0  vaw
         SS   19550923 1200   19560920 1200  363.0  1   646747.0 140153.6  3000.0   4  -685   900   1  -6165   1   1   102    45    92   0  vaw
