     velsurf       thk_regu           glen
     22.2703         3.7509        -1.0758
     22.1893         3.7665        -1.0758
     22.1223         3.7821        -1.0758
     21.9969         3.7978        -1.0758
     21.9790         3.8136        -1.0758
     21.8499         3.8296        -1.0758
     21.8258         3.8455        -1.0758
     21.7095         3.8616        -1.0758
     21.6723         3.8777        -1.0758
     21.5471         3.8939        -1.0758
     21.5371         3.9101        -1.0758
     21.4134         3.9264        -1.0758
     21.3909         3.9428        -1.0758
     21.2968         3.9592        -1.0758
     21.2498         3.9756        -1.0758
     21.1408         3.9921        -1.0758
     21.1188         4.0085        -1.0758
     21.0158         4.0251        -1.0758
     20.9910         4.0417        -1.0758
     20.8682         4.0583        -1.0758
     20.8613         4.0749        -1.0323
     20.0624         4.0916        -1.0323
     20.0434         4.1071        -1.0323
     19.9079         4.1236        -1.0323
     19.8944         4.1408        -1.0323
     19.7733         4.1584        -1.0323
     19.7623         4.1764        -1.0323
     19.6445         4.1946        -1.0323
     19.6647         4.2130        -1.0323
     19.4894         4.2317        -1.0323
     19.5332         4.2503        -1.0323
     19.3889         4.2691        -1.0323
     19.3923         4.2879        -1.0323
     19.2553         4.3068        -1.0323
     19.2903         4.3256        -1.0323
     19.1268         4.3446        -1.0323
     19.1693         4.3635        -1.0323
     19.0174         4.3824        -1.0323
     19.0404         4.4012        -1.0323
     18.8964         4.4201        -1.0323
     18.9389         4.4388        -1.0323
     18.7743         4.4577        -1.0323
     18.8168         4.4763        -1.0323
     18.6801         4.4950        -1.0323
     18.6941         4.5136        -1.0323
     18.5553         4.5322        -1.0323
     18.5907         4.5505        -1.0323
     18.4538         4.5691        -1.0323
     18.4784         4.5873        -1.0323
     18.3535         4.6056        -1.0323
     18.3700         4.6236        -1.0323
     18.2586         4.6418        -1.0323
     18.2847         4.6596        -1.0323
     18.1377         4.6776        -1.0323
     18.1884         4.6952        -1.0323
     18.0623         4.7130        -1.0323
     18.0722         4.7304        -1.0323
     17.9738         4.7480        -1.0323
     18.0015         4.7651        -1.0323
     17.8556         4.7825        -1.0323
     17.9148         4.7995        -1.0323
     17.7804         4.8166        -1.0323
     17.7979         4.8333        -1.0323
     17.6936         4.8502        -1.0323
     17.7251         4.8666        -1.0323
     17.5828         4.8834        -1.0323
     17.6489         4.8995        -1.0323
     17.5147         4.9160        -1.0323
     17.5408         4.9319        -1.0323
     17.4304         4.9482        -1.0323
     17.4915         4.9638        -1.4848
     14.8312         4.9798        -1.4848
     14.8335         4.9612        -1.4848
     14.7860         4.9441        -1.4848
     14.8201         4.9284        -1.4848
     14.7287         4.9140        -1.4848
     14.8045         4.9008        -1.4848
     14.7300         4.8888        -1.4848
     14.7775         4.8777        -1.4848
     14.7024         4.8678        -1.4848
     14.7667         4.8589        -1.4848
     14.6879         4.8509        -1.4848
     14.7543         4.8438        -1.4848
     14.6680         4.8377        -1.4848
     14.7471         4.8323        -1.4848
     14.6498         4.8279        -1.4848
     14.7280         4.8240        -1.4848
     14.6150         4.8211        -1.4848
     14.7424         4.8186        -1.4848
     14.6095         4.8171        -1.4848
     14.6927         4.8156        -1.4848
     14.5885         4.8151        -1.4848
     14.6811         4.8147        -1.4848
     14.5720         4.8152        -1.4848
     14.6575         4.8155        -1.4848
     14.5578         4.8170        -1.4848
     14.6439         4.8180        -1.4848
     14.5333         4.8201        -1.4848
     14.6083         4.8217        -1.4848
     14.5104         4.8243        -1.4848
     14.5930         4.8265        -1.4848
     14.4999         4.8297        -1.4848
     14.5880         4.8322        -1.4848
     14.4711         4.8357        -1.4848
     14.5619         4.8387        -1.4848
     14.4548         4.8425        -1.4848
     14.5459         4.8457        -1.4848
     14.4360         4.8499        -1.4848
     14.5297         4.8532        -1.4848
     14.4210         4.8576        -1.4848
     14.5123         4.8611        -1.4848
     14.4015         4.8655        -1.4848
     14.5005         4.8692        -1.4848
     14.3899         4.8739        -1.4848
     14.4754         4.8776        -1.4848
     14.3701         4.8822        -1.4848
     14.4703         4.8860        -1.4848
     14.3546         4.8908        -1.4848
     14.4584         4.8945        -1.4848
     14.3411         4.8994        -1.4848
     14.4330         4.9030        -1.3487
     12.9064         4.9078        -1.3487
     12.9849         4.8824        -1.3487
     12.8932         4.8587        -1.3487
     12.9839         4.8352        -1.3487
     12.9097         4.8135        -1.3487
     12.9617         4.7920        -1.3487
     12.9143         4.7720        -1.3487
     12.9853         4.7522        -1.3487
     12.9325         4.7340        -1.3487
     12.9803         4.7157        -1.3487
     12.9542         4.6991        -1.3487
     12.9933         4.6825        -1.3487
     12.9630         4.6674        -1.3487
     13.0127         4.6523        -1.3487
     12.9744         4.6387        -1.3487
     13.0224         4.6250        -1.3487
     12.9979         4.6129        -1.3487
     13.0327         4.6006        -1.3487
     13.0047         4.5899        -1.3487
     13.0523         4.5789        -1.3487
     13.0186         4.5695        -1.3487
     13.0536         4.5597        -1.3487
     13.0301         4.5516        -1.3487
     13.0748         4.5429        -1.3487
     13.0449         4.5360        -1.3487
     13.0688         4.5284        -1.3487
     13.0523         4.5224        -1.3487
     13.0819         4.5158        -1.3487
     13.0581         4.5108        -1.3487
     13.0838         4.5050        -1.3487
     13.0692         4.5009        -1.3487
     13.0897         4.4959        -1.3487
     13.0722         4.4924        -1.3487
     13.0967         4.4880        -1.3487
     13.0745         4.4853        -1.3487
     13.1036         4.4815        -1.3487
     13.0851         4.4792        -1.3487
     13.0916         4.4760        -1.3487
     13.0881         4.4742        -1.3487
     13.1069         4.4714        -1.3487
     13.0847         4.4701        -1.3487
     13.1105         4.4676        -1.3487
     13.0970         4.4667        -1.3487
     13.1001         4.4646        -1.3487
     13.0963         4.4639        -1.3487
     13.1111         4.4621        -1.3487
     13.0863         4.4617        -1.3487
     13.1165         4.4601        -1.3487
     13.1020         4.4599        -1.3487
     13.0968         4.4586        -1.3490
     12.1986         4.4585        -1.3490
     12.1230         4.4251        -1.3490
     12.1186         4.3931        -1.3490
     12.1044         4.3619        -1.3490
     12.0933         4.3317        -1.3490
     12.0859         4.3022        -1.3490
     12.0981         4.2740        -1.3490
     12.0940         4.2463        -1.3490
     12.0936         4.2199        -1.3490
     12.1027         4.1940        -1.3490
     12.1014         4.1694        -1.3490
     12.1053         4.1452        -1.3490
     12.1167         4.1224        -1.3490
     12.1136         4.1000        -1.3490
     12.1511         4.0789        -1.3490
     12.1339         4.0581        -1.3490
     12.1475         4.0389        -1.3490
     12.1380         4.0199        -1.3490
     12.1741         4.0025        -1.3490
     12.1516         3.9852        -1.3490
     12.1799         3.9694        -1.3490
     12.1697         3.9537        -1.3490
     12.2049         3.9395        -1.3490
     12.1787         3.9254        -1.3490
     12.2034         3.9127        -1.3490
     12.1936         3.9001        -1.3490
     12.2381         3.8889        -1.3490
     12.2126         3.8774        -1.3490
     12.2407         3.8676        -1.3490
     12.2249         3.8573        -1.3490
     12.2676         3.8488        -1.3490
     12.2347         3.8397        -1.3490
     12.2661         3.8321        -1.3490
     12.2524         3.8241        -1.3490
     12.2809         3.8177        -1.3490
     12.2523         3.8107        -1.3490
     12.2962         3.8052        -1.3490
     12.2574         3.7991        -1.3490
     12.2948         3.7945        -1.3490
     12.2776         3.7892        -1.3490
     12.3055         3.7852        -1.3490
     12.2758         3.7807        -1.3490
     12.3145         3.7775        -1.3490
     12.2802         3.7735        -1.3490
     12.3141         3.7710        -1.3490
     12.2877         3.7676        -1.3490
     12.3207         3.7655        -1.3490
     12.2860         3.7627        -1.3490
     12.3281         3.7610        -1.3490
     12.2844         3.7585        -1.0704
     11.9537         3.7573        -1.0704
     11.9057         3.7422        -1.0704
     11.9257         3.7285        -1.0704
     11.9033         3.7153        -1.0704
     11.9432         3.7035        -1.0704
     11.8973         3.6922        -1.0704
     11.9508         3.6821        -1.0704
     11.9037         3.6723        -1.0704
     11.9567         3.6637        -1.0704
     11.9092         3.6554        -1.0704
     11.9530         3.6483        -1.0704
     11.9122         3.6413        -1.0704
     11.9680         3.6353        -1.0704
     11.9208         3.6292        -1.0704
     11.9644         3.6243        -1.0704
     11.9245         3.6193        -1.0704
     11.9740         3.6153        -1.0704
     11.9236         3.6110        -1.0704
     11.9761         3.6079        -1.0704
     11.9345         3.6042        -1.0704
     11.9757         3.6018        -1.0704
     11.9347         3.5988        -1.0704
     11.9802         3.5970        -1.0704
     11.9323         3.5944        -1.0704
     11.9849         3.5932        -1.0704
     11.9372         3.5910        -1.0704
     11.9780         3.5901        -1.0704
     11.9381         3.5884        -1.0704
     11.9879         3.5877        -1.0704
     11.9342         3.5863        -1.0704
     11.9872         3.5860        -1.0704
     11.9401         3.5847        -1.0704
     11.9858         3.5846        -1.0704
     11.9381         3.5837        -1.0704
     11.9880         3.5837        -1.0704
     11.9382         3.5829        -1.0704
     11.9892         3.5830        -1.0704
     11.9396         3.5823        -1.0704
     11.9865         3.5826        -1.0704
     11.9400         3.5821        -1.0704
     11.9875         3.5823        -1.0704
     11.9354         3.5819        -1.0704
     11.9872         3.5823        -1.0704
     11.9433         3.5819        -1.0704
     11.9829         3.5823        -1.0704
     11.9366         3.5820        -1.0704
     11.9889         3.5825        -1.0704
     11.9371         3.5822        -1.0704
     11.9849         3.5827        -1.0704
     11.9460         3.5824        -1.1306
     11.6305         3.5829        -1.1306
     11.5715         3.5607        -1.1306
     11.5709         3.5402        -1.1306
     11.5860         3.5213        -1.1306
     11.5663         3.5042        -1.1306
     11.5884         3.4884        -1.1306
     11.6054         3.4744        -1.1306
     11.5891         3.4616        -1.1306
     11.6071         3.4505        -1.1306
     11.6059         3.4404        -1.1306
     11.6099         3.4319        -1.1306
     11.6138         3.4242        -1.1306
     11.6376         3.4179        -1.1306
     11.6156         3.4118        -1.1306
     11.6360         3.4071        -1.1306
     11.6314         3.4026        -1.1306
     11.6354         3.3993        -1.1306
     11.6311         3.3958        -1.1306
     11.6528         3.3935        -1.1306
     11.6309         3.3909        -1.1306
     11.6474         3.3892        -1.1306
     11.6383         3.3873        -1.1306
     11.6463         3.3863        -1.1306
     11.6417         3.3848        -1.1306
     11.6605         3.3841        -1.1306
     11.6337         3.3830        -1.1306
     11.6518         3.3825        -1.1306
     11.6454         3.3817        -1.1306
     11.6469         3.3815        -1.1306
     11.6428         3.3808        -1.1306
     11.6622         3.3808        -1.1306
     11.6382         3.3803        -1.1306
     11.6552         3.3802        -1.1306
     11.6459         3.3799        -1.1306
     11.6507         3.3800        -1.1306
     11.6446         3.3797        -1.1306
     11.6637         3.3798        -1.1306
     11.6396         3.3796        -1.1306
     11.6543         3.3797        -1.1306
     11.6462         3.3795        -1.1306
     11.6523         3.3797        -1.1306
     11.6457         3.3795        -1.1306
     11.6628         3.3797        -1.1306
     11.6391         3.3796        -1.1306
     11.6566         3.3797        -1.1306
     11.6465         3.3797        -1.1306
     11.6501         3.3799        -1.1306
     11.6439         3.3798        -1.1306
     11.6645         3.3800        -1.1306
     11.6399         3.3798        -0.9656
     11.7761         3.3801        -0.9656
     11.7647         3.3944        -0.9656
     11.7202         3.4086        -0.9656
     11.7165         3.4211        -0.9656
     11.6886         3.4324        -0.9656
     11.6766         3.4418        -0.9656
     11.6773         3.4506        -0.9656
     11.6516         3.4572        -0.9656
     11.6647         3.4638        -0.9656
     11.6352         3.4687        -0.9656
     11.6493         3.4736        -0.9656
     11.6294         3.4770        -0.9656
     11.6414         3.4809        -0.9656
     11.6196         3.4831        -0.9656
     11.6334         3.4860        -0.9656
     11.6073         3.4880        -0.9656
     11.6320         3.4902        -0.9656
     11.6147         3.4913        -0.9656
     11.6249         3.4933        -0.9656
     11.6042         3.4941        -0.9656
     11.6285         3.4956        -0.9656
     11.6014         3.4963        -0.9656
     11.6244         3.4975        -0.9656
     11.6023         3.4979        -0.9656
     11.6200         3.4991        -0.9656
     11.6017         3.4992        -0.9656
     11.6096         3.5002        -0.9656
     11.5928         3.5006        -0.9656
     11.6205         3.5014        -0.9656
     11.6000         3.5015        -0.9656
     11.6147         3.5023        -0.9656
     11.5975         3.5022        -0.9656
     11.6180         3.5029        -0.9656
     11.5935         3.5030        -0.9656
     11.6116         3.5035        -0.9656
     11.5958         3.5036        -0.9656
     11.6104         3.5042        -0.9656
     11.5992         3.5040        -0.9656
     11.6042         3.5047        -0.9656
     11.5884         3.5048        -0.9656
     11.6173         3.5052        -0.9656
     11.5963         3.5051        -0.9656
     11.6100         3.5057        -0.9656
     11.5956         3.5054        -0.9656
     11.6087         3.5059        -0.9656
     11.5906         3.5059        -0.9656
     11.6100         3.5063        -0.9656
     11.5922         3.5062        -0.9656
     11.6086         3.5067        -0.9656
     11.5963         3.5064        -1.1034
     11.3309         3.5069        -1.1034
     11.3259         3.4897        -1.1034
     11.3215         3.4744        -1.1034
     11.3421         3.4608        -1.1034
     11.3005         3.4492        -1.1034
     11.3462         3.4394        -1.1034
     11.3280         3.4310        -1.1034
     11.3397         3.4239        -1.1034
     11.3580         3.4181        -1.1034
     11.3538         3.4127        -1.1034
     11.3590         3.4088        -1.1034
     11.3504         3.4051        -1.1034
     11.3907         3.4026        -1.1034
     11.3445         3.3997        -1.1034
     11.4100         3.3984        -1.1034
     11.3547         3.3961        -1.1034
     11.3954         3.3955        -1.1034
     11.3607         3.3939        -1.1034
     11.4148         3.3935        -1.1034
     11.3452         3.3923        -1.1034
     11.4102         3.3924        -1.1034
     11.3650         3.3913        -1.1034
     11.4015         3.3916        -1.1034
     11.3619         3.3908        -1.1034
     11.4099         3.3911        -1.1034
     11.3544         3.3904        -1.1034
     11.4134         3.3907        -1.1034
     11.3647         3.3901        -1.1034
     11.3980         3.3905        -1.1034
     11.3669         3.3900        -1.1034
     11.4162         3.3903        -1.1034
     11.3479         3.3898        -1.1034
     11.4123         3.3903        -1.1034
     11.3628         3.3898        -1.1034
     11.4092         3.3902        -1.1034
     11.3615         3.3898        -1.1034
     11.4059         3.3901        -1.1034
     11.3624         3.3897        -1.1034
     11.4152         3.3902        -1.1034
     11.3579         3.3897        -1.1034
     11.4047         3.3901        -1.1034
     11.3630         3.3897        -1.1034
     11.4168         3.3901        -1.1034
     11.3562         3.3897        -1.1034
     11.4058         3.3901        -1.1034
     11.3698         3.3897        -1.1034
     11.4062         3.3902        -1.1034
     11.3581         3.3897        -1.1034
     11.4124         3.3901        -1.1034
     11.3531         3.3897        -0.9730
     11.5172         3.3902        -0.9730
     11.4458         3.4011        -0.9730
     11.4659         3.4124        -0.9730
     11.4107         3.4214        -0.9730
     11.4479         3.4299        -0.9730
     11.3860         3.4362        -0.9730
     11.4348         3.4424        -0.9730
     11.3724         3.4468        -0.9730
     11.4148         3.4514        -0.9730
     11.3706         3.4545        -0.9730
     11.4098         3.4579        -0.9730
     11.3566         3.4599        -0.9730
     11.4134         3.4627        -0.9730
     11.3514         3.4640        -0.9730
     11.4019         3.4660        -0.9730
     11.3545         3.4671        -0.9730
     11.4020         3.4688        -0.9730
     11.3394         3.4694        -0.9730
     11.4059         3.4708        -0.9730
     11.3455         3.4712        -0.9730
     11.3948         3.4723        -0.9730
     11.3443         3.4726        -0.9730
     11.3986         3.4736        -0.9730
     11.3363         3.4737        -0.9730
     11.3993         3.4747        -0.9730
     11.3416         3.4746        -0.9730
     11.3911         3.4754        -0.9730
     11.3440         3.4754        -0.9730
     11.3958         3.4761        -0.9730
     11.3292         3.4760        -0.9730
     11.3985         3.4767        -0.9730
     11.3388         3.4766        -0.9730
     11.3889         3.4772        -0.9730
     11.3419         3.4771        -0.9730
     11.3929         3.4777        -0.9730
     11.3317         3.4775        -0.9730
     11.3953         3.4782        -0.9730
     11.3381         3.4779        -0.9730
     11.3868         3.4785        -0.9730
     11.3399         3.4783        -0.9730
     11.3913         3.4789        -0.9730
     11.3357         3.4786        -0.9730
     11.3911         3.4791        -0.9730
     11.3398         3.4789        -0.9730
     11.3817         3.4794        -0.9730
     11.3434         3.4792        -0.9730
     11.3905         3.4797        -0.9730
     11.3308         3.4793        -0.9730
     11.3933         3.4799        -0.9730
     11.3340         3.4795        -1.0768
     11.1752         3.4800        -1.0768
     11.1240         3.4610        -1.0768
     11.1406         3.4445        -1.0768
     11.1340         3.4299        -1.0768
     11.1619         3.4179        -1.0768
     11.1433         3.4072        -1.0768
     11.1840         3.3990        -1.0768
     11.1494         3.3913        -1.0768
     11.2141         3.3860        -1.0768
     11.1575         3.3806        -1.0768
     11.2218         3.3772        -1.0768
     11.1574         3.3735        -1.0768
     11.2254         3.3717        -1.0768
     11.1657         3.3690        -1.0768
     11.2258         3.3681        -1.0768
     11.1645         3.3662        -1.0768
     11.2291         3.3658        -1.0768
     11.1658         3.3644        -1.0768
     11.2311         3.3644        -1.0768
     11.1663         3.3632        -1.0768
     11.2298         3.3634        -1.0768
     11.1686         3.3625        -1.0768
     11.2320         3.3628        -1.0768
     11.1674         3.3619        -1.0768
     11.2319         3.3624        -1.0768
     11.1708         3.3615        -1.0768
     11.2311         3.3620        -1.0768
     11.1688         3.3613        -1.0768
     11.2327         3.3617        -1.0768
     11.1682         3.3610        -1.0768
     11.2337         3.3615        -1.0768
     11.1701         3.3608        -1.0768
     11.2306         3.3613        -1.0768
     11.1708         3.3606        -1.0768
     11.2341         3.3611        -1.0768
     11.1678         3.3605        -1.0768
     11.2331         3.3610        -1.0768
     11.1718         3.3603        -1.0768
     11.2320         3.3608        -1.0768
     11.1707         3.3602        -1.0768
     11.2332         3.3607        -1.0768
     11.1679         3.3601        -1.0768
     11.2344         3.3607        -1.0768
     11.1712         3.3600        -1.0768
     11.2304         3.3605        -1.0768
     11.1711         3.3599        -1.0768
     11.2344         3.3604        -1.0768
     11.1680         3.3598        -1.0768
     11.2338         3.3604        -1.0768
     11.1725         3.3597        -0.9555
     11.3668         3.3603        -0.9555
     11.2867         3.3721        -0.9555
     11.3254         3.3843        -0.9555
     11.2479         3.3939        -0.9555
     11.3037         3.4029        -0.9555
     11.2232         3.4093        -0.9555
     11.2820         3.4157        -0.9555
     11.2151         3.4199        -0.9555
     11.2664         3.4246        -0.9555
     11.2044         3.4276        -0.9555
     11.2666         3.4310        -0.9555
     11.1909         3.4329        -0.9555
     11.2620         3.4355        -0.9555
     11.1922         3.4368        -0.9555
     11.2503         3.4388        -0.9555
     11.1877         3.4396        -0.9555
     11.2541         3.4412        -0.9555
     11.1782         3.4416        -0.9555
     11.2516         3.4430        -0.9555
     11.1834         3.4431        -0.9555
     11.2432         3.4443        -0.9555
     11.1813         3.4444        -0.9555
     11.2490         3.4454        -0.9555
     11.1739         3.4453        -0.9555
     11.2478         3.4462        -0.9555
     11.1793         3.4460        -0.9555
     11.2408         3.4468        -0.9555
     11.1778         3.4466        -0.9555
     11.2471         3.4474        -0.9555
     11.1713         3.4471        -0.9555
     11.2462         3.4479        -0.9555
     11.1784         3.4475        -0.9555
     11.2390         3.4482        -0.9555
     11.1763         3.4479        -0.9555
     11.2462         3.4486        -0.9555
     11.1705         3.4482        -0.9555
     11.2448         3.4489        -0.9555
     11.1763         3.4484        -0.9555
     11.2386         3.4491        -0.9555
     11.1763         3.4487        -0.9555
     11.2452         3.4494        -0.9555
     11.1698         3.4489        -0.9555
     11.2447         3.4496        -0.9555
     11.1772         3.4490        -0.9555
     11.2377         3.4497        -0.9555
     11.1752         3.4492        -0.9555
     11.2451         3.4499        -0.9555
     11.1696         3.4494        -0.9555
     11.2437         3.4500        -0.9555
     11.1763         3.4495        -1.0473
     11.0574         3.4501        -1.0473
     10.9884         3.4336        -1.0473
     11.0199         3.4198        -1.0473
     11.0006         3.4077        -1.0473
     11.0271         3.3982        -1.0473
     11.0069         3.3899        -1.0473
     11.0759         3.3840        -1.0473
     11.0163         3.3780        -1.0473
     11.0920         3.3747        -1.0473
     11.0243         3.3706        -1.0473
     11.0951         3.3687        -1.0473
     11.0273         3.3659        -1.0473
     11.1017         3.3652        -1.0473
     11.0277         3.3631        -1.0473
     11.1041         3.3629        -1.0473
     11.0310         3.3614        -1.0473
     11.1047         3.3615        -1.0473
     11.0310         3.3602        -1.0473
     11.1063         3.3606        -1.0473
     11.0330         3.3594        -1.0473
     11.1068         3.3599        -1.0473
     11.0317         3.3589        -1.0473
     11.1069         3.3593        -1.0473
     11.0331         3.3584        -1.0473
     11.1076         3.3589        -1.0473
     11.0313         3.3580        -1.0473
     11.1082         3.3585        -1.0473
     11.0339         3.3577        -1.0473
     11.1077         3.3582        -1.0473
     11.0326         3.3574        -1.0473
     11.1086         3.3580        -1.0473
     11.0340         3.3571        -1.0473
     11.1087         3.3578        -1.0473
     11.0328         3.3569        -1.0473
     11.1095         3.3575        -1.0473
     11.0348         3.3567        -1.0473
     11.1090         3.3573        -1.0473
     11.0333         3.3565        -1.0473
     11.1102         3.3572        -1.0473
     11.0353         3.3564        -1.0473
     11.1090         3.3570        -1.0473
     11.0337         3.3562        -1.0473
     11.1104         3.3568        -1.0473
     11.0349         3.3561        -1.0473
     11.1098         3.3568        -1.0473
     11.0340         3.3559        -1.0473
     11.1102         3.3566        -1.0473
     11.0359         3.3559        -1.0473
     11.1104         3.3565        -1.0473
     11.0339         3.3557        -0.9371
     11.2602         3.3564        -0.9371
     11.1665         3.3713        -0.9371
     11.2119         3.3865        -0.9371
     11.1271         3.3985        -0.9371
     11.1802         3.4094        -0.9371
     11.0993         3.4173        -0.9371
     11.1626         3.4250        -0.9371
     11.0834         3.4301        -0.9371
     11.1502         3.4356        -0.9371
     11.0713         3.4390        -0.9371
     11.1409         3.4430        -0.9371
     11.0717         3.4453        -0.9371
     11.1375         3.4482        -0.9371
     11.0605         3.4496        -0.9371
     11.1325         3.4519        -0.9371
     11.0585         3.4527        -0.9371
     11.1283         3.4546        -0.9371
     11.0584         3.4551        -0.9371
     11.1296         3.4565        -0.9371
     11.0532         3.4568        -0.9371
     11.1270         3.4581        -0.9371
     11.0532         3.4581        -0.9371
     11.1241         3.4593        -0.9371
     11.0543         3.4592        -0.9371
     11.1254         3.4602        -0.9371
     11.0489         3.4599        -0.9371
     11.1248         3.4608        -0.9371
     11.0525         3.4605        -0.9371
     11.1216         3.4616        -0.9371
     11.0519         3.4611        -0.9371
     11.1243         3.4619        -0.9371
     11.0491         3.4615        -0.9371
     11.1212         3.4624        -0.9371
     11.0491         3.4618        -0.9371
     11.1208         3.4628        -0.9371
     11.0500         3.4623        -0.9371
     11.1226         3.4630        -0.9371
     11.0475         3.4625        -0.9371
     11.1205         3.4633        -0.9371
     11.0502         3.4628        -0.9371
     11.1194         3.4637        -0.9371
     11.0484         3.4631        -0.9371
     11.1223         3.4637        -0.9371
     11.0476         3.4632        -0.9371
     11.1193         3.4640        -0.9371
     11.0475         3.4633        -0.9371
     11.1194         3.4642        -0.9371
     11.0513         3.4636        -0.9371
     11.1214         3.4643        -0.9371
     11.0464         3.4637        -1.0376
     10.9175         3.4644        -1.0376
     10.8438         3.4448        -1.0376
     10.8653         3.4287        -1.0376
     10.8497         3.4149        -1.0376
     10.8864         3.4038        -1.0376
     10.8572         3.3942        -1.0376
     10.9091         3.3874        -1.0376
     10.8762         3.3807        -1.0376
     10.9282         3.3766        -1.0376
     10.8794         3.3722        -1.0376
     10.9558         3.3698        -1.0376
     10.8856         3.3666        -1.0376
     10.9632         3.3654        -1.0376
     10.8898         3.3630        -1.0376
     10.9642         3.3626        -1.0376
     10.8954         3.3609        -1.0376
     10.9682         3.3608        -1.0376
     10.8914         3.3595        -1.0376
     10.9690         3.3597        -1.0376
     10.8978         3.3585        -1.0376
     10.9687         3.3589        -1.0376
     10.8935         3.3579        -1.0376
     10.9697         3.3583        -1.0376
     10.8981         3.3574        -1.0376
     10.9712         3.3578        -1.0376
     10.8945         3.3569        -1.0376
     10.9704         3.3574        -1.0376
     10.8992         3.3566        -1.0376
     10.9706         3.3571        -1.0376
     10.8944         3.3562        -1.0376
     10.9716         3.3568        -1.0376
     10.8997         3.3560        -1.0376
     10.9720         3.3565        -1.0376
     10.8949         3.3557        -1.0376
     10.9718         3.3563        -1.0376
     10.9008         3.3555        -1.0376
     10.9719         3.3561        -1.0376
     10.8956         3.3553        -1.0376
     10.9720         3.3559        -1.0376
     10.8998         3.3551        -1.0376
     10.9726         3.3557        -1.0376
     10.8973         3.3550        -1.0376
     10.9717         3.3556        -1.0376
     10.9006         3.3548        -1.0376
     10.9729         3.3554        -1.0376
     10.8958         3.3547        -1.0376
     10.9727         3.3553        -1.0376
     10.9019         3.3546        -1.0376
     10.9723         3.3553        -1.0376
     10.8973         3.3545        -0.9140
     11.1831         3.3552        -0.9140
     11.0812         3.3744        -0.9140
     11.1233         3.3938        -0.9140
     11.0283         3.4089        -0.9140
     11.0785         3.4229        -0.9140
     10.9967         3.4328        -0.9140
     11.0550         3.4428        -0.9140
     10.9760         3.4494        -0.9140
     11.0415         3.4564        -0.9140
     10.9612         3.4607        -0.9140
     11.0309         3.4658        -0.9140
     10.9497         3.4685        -0.9140
     11.0234         3.4725        -0.9140
     10.9478         3.4742        -0.9140
     11.0200         3.4769        -0.9140
     10.9418         3.4782        -0.9140
     11.0152         3.4804        -0.9140
     10.9365         3.4811        -0.9140
     11.0129         3.4829        -0.9140
     10.9386         3.4833        -0.9140
     11.0115         3.4846        -0.9140
