        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf       vol
3.7089240551 18.1860103607 -23.3824443817 34.5144309998 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7462587357
3.7434725761 18.0832500458 -23.3538513184 34.4766082764 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7560567856
3.7730951309 17.9970149994 -23.3155784607 34.4538383484 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7644557953
3.8000164032 17.9201793671 -23.2884006500 34.4316940308 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7720880508
3.8252577782 17.8494682312 -23.2580757141 34.4145240784 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7792463303
3.8493967056 17.7830791473 -23.2351341248 34.3954010010 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7860927582
3.8727815151 17.7199115753 -23.2076435089 34.3800277710 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7927236557
3.8956613541 17.6592311859 -23.1866931915 34.3622512817 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7992095947
3.9182136059 17.6005096436 -23.1669273376 34.3405265808 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8056049347
3.9405610561 17.5434017181 -23.1484489441 34.3221092224 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8119411469
3.9627909660 17.4876403809 -23.1245708466 34.3072967529 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8182458878
3.9849734306 17.4330730438 -23.1057567596 34.2903060913 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8245363235
4.0071582794 17.3795738220 -23.0803947449 34.2764549255 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8308267593
4.0293984413 17.3270339966 -23.0607357025 34.2595481873 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8371324539
4.0517382622 17.2753429413 -23.0393371582 34.2424087524 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8434677124
4.0742044449 17.2244911194 -23.0196075439 34.2254753113 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8498373032
4.0968356133 17.1744270325 -22.9971752167 34.2085914612 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8562545776
4.1196436882 17.1251544952 -22.9755306244 34.1934738159 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8627223969
4.1426563263 17.0766582489 -22.9521598816 34.1773948669 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8692474365
4.1658954620 17.0289459229 -22.9371833801 34.1556549072 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8758382797
4.1893553734 16.9820404053 -22.9097480774 34.1424255371 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8824901581
4.2130665779 16.9359607697 -22.8899154663 34.1241531372 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8892135620
4.2370514870 16.8907318115 -22.8754329681 34.0993232727 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8960151672
4.2612895966 16.8464126587 -22.8538627625 34.0838203430 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9028882980
4.2858009338 16.8030281067 -22.8307819366 34.0661582947 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9098377228
4.3105959892 16.7606182098 -22.8124370575 34.0449523926 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9168682098
4.3356747627 16.7192440033 -22.7863140106 34.0272789001 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9239816666
4.3610634804 16.6789188385 -22.7730998993 34.0045585632 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9311790466
4.3867597580 16.6397056580 -22.7557621002 33.9789314270 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9384660721
4.4127464294 16.6016693115 -22.7357444763 33.9570159912 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9458341599
4.4390215874 16.5648975372 -22.7098026276 33.9400405884 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9532861710
4.4656100273 16.5294284821 -22.6955108643 33.9140281677 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9608249664
4.4924888611 16.4953346252 -22.6636333466 33.8997955322 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9684467316
4.5196619034 16.4626979828 -22.6406631470 33.8798675537 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9761514664
4.5471415520 16.4315547943 -22.6164131165 33.8586082458 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9839439392
4.5749001503 16.4020156860 -22.5919761658 33.8415145874 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9918155670
4.6029386520 16.3741531372 -22.5616493225 33.8242912292 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9997663498
4.6312851906 16.3480129242 -22.5397758484 33.8011856079 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0078029633
4.6599125862 16.3236637115 -22.5132656097 33.7806205750 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0159215927
4.6888494492 16.3011531830 -22.4898624420 33.7587127686 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0241260529
4.7180776596 16.2805747986 -22.4634571075 33.7366638184 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0324134827
4.7475924492 16.2619876862 -22.4384937286 33.7159881592 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0407838821
4.7773771286 16.2454967499 -22.4082603455 33.6966629028 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0492296219
4.8074626923 16.2311058044 -22.3849849701 33.6726226807 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0577592850
