     velsurf       thk_regu           glen
     34.8328        15.4606        -0.4973
     34.8360        15.4612        -0.4973
     34.8301        15.4622        -0.4973
     34.8333        15.4628        -0.4973
     34.8276        15.4637        -0.4973
     34.8308        15.4643        -0.4973
     34.8252        15.4653        -0.4973
     34.8282        15.4658        -0.4973
     34.8227        15.4667        -0.4973
     34.8258        15.4673        -0.4973
     34.8204        15.4682        -0.4973
     34.8234        15.4687        -0.4973
     34.8182        15.4696        -0.4973
     34.8212        15.4702        -0.4973
     34.8157        15.4710        -0.4973
     34.8189        15.4715        -0.4973
     34.8135        15.4724        -0.4973
     34.8165        15.4729        -0.4973
     34.8113        15.4738        -0.4973
     34.8144        15.4742        -0.4973
     34.8091        15.4751        -0.4973
     34.8121        15.4756        -0.4973
     34.8070        15.4764        -0.4973
     34.8098        15.4768        -0.4973
     34.8048        15.4777        -0.4973
     34.8078        15.4781        -0.4973
     34.8028        15.4789        -0.5047
     34.8929        15.4793        -0.5047
     34.8877        15.4803        -0.5047
     34.8897        15.4811        -0.5047
     34.8850        15.4821        -0.5047
     34.8869        15.4828        -0.5047
     34.8823        15.4837        -0.5047
     34.8843        15.4843        -0.5047
     34.8797        15.4852        -0.5047
     34.8818        15.4857        -0.5047
     34.8774        15.4866        -0.5047
     34.8794        15.4871        -0.5047
     34.8751        15.4879        -0.5047
     34.8772        15.4884        -0.5047
     34.8729        15.4892        -0.5047
     34.8751        15.4896        -0.5047
     34.8707        15.4905        -0.5047
     34.8729        15.4909        -0.5047
     34.8685        15.4916        -0.5047
     34.8709        15.4920        -0.5047
     34.8665        15.4928        -0.5047
     34.8688        15.4931        -0.5047
     34.8645        15.4939        -0.5047
     34.8669        15.4942        -0.5047
     34.8625        15.4950        -0.5047
     34.8650        15.4953        -0.5047
     34.8608        15.4960        -0.5047
     34.8632        15.4963        -0.5047
     34.8589        15.4970        -0.5047
     34.8617        15.4973        -0.5047
     34.8570        15.4980        -0.5047
     34.8599        15.4983        -0.5047
     34.8554        15.4990        -0.5047
     34.8582        15.4992        -0.5047
     34.8537        15.4999        -0.5047
     34.8565        15.5002        -0.5047
     34.8520        15.5008        -0.5047
     34.8549        15.5011        -0.5047
     34.8504        15.5017        -0.5047
     34.8536        15.5019        -0.5047
     34.8489        15.5026        -0.5047
     34.8519        15.5028        -0.5047
     34.8474        15.5034        -0.5047
     34.8503        15.5036        -0.5047
     34.8460        15.5043        -0.5047
     34.8489        15.5045        -0.5047
     34.8444        15.5051        -0.5047
     34.8473        15.5053        -0.5047
     34.8431        15.5059        -0.5047
     34.8460        15.5060        -0.5047
     34.8416        15.5066        -0.5099
     34.7504        15.5068        -0.5099
     34.7457        15.5075        -0.5099
     34.7482        15.5079        -0.5099
     34.7437        15.5085        -0.5099
     34.7464        15.5088        -0.5099
     34.7419        15.5094        -0.5099
     34.7447        15.5096        -0.5099
     34.7402        15.5102        -0.5099
     34.7430        15.5103        -0.5099
     34.7387        15.5109        -0.5099
     34.7416        15.5110        -0.5099
     34.7373        15.5115        -0.5099
     34.7400        15.5116        -0.5099
     34.7359        15.5121        -0.5099
     34.7385        15.5122        -0.5099
     34.7345        15.5127        -0.5099
     34.7374        15.5127        -0.5099
     34.7333        15.5132        -0.5099
     34.7363        15.5133        -0.5099
     34.7318        15.5137        -0.5099
     34.7350        15.5137        -0.5099
     34.7307        15.5142        -0.5099
     34.7339        15.5142        -0.5099
     34.7293        15.5146        -0.5099
     34.7329        15.5146        -0.5099
     34.7281        15.5150        -0.5099
     34.7318        15.5150        -0.5099
     34.7270        15.5154        -0.5099
     34.7307        15.5154        -0.5099
     34.7260        15.5158        -0.5099
     34.7298        15.5158        -0.5099
     34.7250        15.5161        -0.5099
     34.7287        15.5161        -0.5099
     34.7240        15.5165        -0.5099
     34.7277        15.5164        -0.5099
     34.7231        15.5168        -0.5099
     34.7268        15.5167        -0.5099
     34.7222        15.5171        -0.5099
     34.7260        15.5170        -0.5099
     34.7213        15.5174        -0.5099
     34.7250        15.5173        -0.5099
     34.7205        15.5177        -0.5099
     34.7242        15.5176        -0.5099
     34.7195        15.5179        -0.5099
     34.7234        15.5178        -0.5099
     34.7187        15.5182        -0.5099
     34.7225        15.5181        -0.5099
