        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf       vol
0.4837492108 19.1212062836 -21.7335281372 32.8248748779 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8317289352
0.3890855610 19.1558761597 -21.7685279846 32.8136672974 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.8048858643
0.2936325967 19.1927490234 -21.8027954102 32.8026657104 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7778186798
0.1976414919 19.2311916351 -21.8385105133 32.7919311523 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7505998611
0.1008689925 19.2716178894 -21.8739624023 32.7809333801 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.7231588364
0.0035839665 19.3133125305 -21.9108924866 32.7703933716 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6955728531
-0.0944562480 19.3571033478 -21.9464187622 32.7597770691 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6677713394
-0.1929876655 19.4020900726 -21.9833011627 32.7492942810 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6398324966
-0.2922590375 19.4493923187 -22.0193748474 32.7387199402 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.6116828918
-0.3918932974 19.4981212616 -22.0570449829 32.7284736633 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.5834312439
-0.4921753109 19.5490856171 -22.0938453674 32.7182617188 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.5549945831
-0.5926709175 19.6012992859 -22.1319980621 32.7082481384 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.5264987946
-0.6936817169 19.6557521820 -22.1696834564 32.6979942322 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.4978561401
-0.7949215770 19.7114219666 -22.2083244324 32.6882133484 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.4691486359
-0.8964803219 19.7694301605 -22.2460727692 32.6782073975 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.4403514862
-0.9982452393 19.8285484314 -22.2852611542 32.6684417725 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.4114933014
-1.1001890898 19.8899326324 -22.3235511780 32.6587524414 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.3825874329
-1.2021951675 19.9525318146 -22.3630332947 32.6491699219 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.3536634445
-1.3044015169 20.0172958374 -22.4016189575 32.6393318176 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.3246812820
-1.4065150023 20.0833396912 -22.4414806366 32.6298713684 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.2957248688
-1.5087844133 20.1515369415 -22.4811401367 32.6205215454 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.2667255402
-1.6108027697 20.2208118439 -22.5260295868 32.6065673828 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.2377977371
-1.7128700018 20.2919216156 -22.5603809357 32.6016387939 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.2088546753
-1.8146376610 20.3640460968 -22.6023159027 32.5917549133 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.1799983978
-1.9162960052 20.4377098083 -22.6410903931 32.5825309753 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.1511707306
-2.0175924301 20.5122375488 -22.6863040924 32.5691947937 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.1224479675
-2.1187212467 20.5880298615 -22.7205677032 32.5640869141 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.0937728882
-2.2195019722 20.6647720337 -22.7657775879 32.5508117676 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.0651950836
-2.3201601505 20.7429313660 -22.7999935150 32.5455131531 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.0366506577
-2.4205582142 20.8218765259 -22.8458194733 32.5325431824 0.0000000000 0.0000000000 13.9437055588 30.6557617188 12.0081825256
-2.5207746029 20.9022312164 -22.8807888031 32.5274009705 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.9797658920
-2.6207313538 20.9834232330 -22.9275379181 32.5146446228 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.9514217377
-2.7202520370 21.0658683777 -22.9639873505 32.5087013245 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.9232025146
-2.8194532394 21.1493339539 -23.0096054077 32.4959793091 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.8950719833
-2.9180328846 21.2342605591 -23.0504169464 32.4862365723 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.8671188354
-3.0162444115 21.3202457428 -23.0923480988 32.4769020081 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.8392696381
-3.1136603355 21.4074325562 -23.1308917999 32.4682960510 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.8116474152
-3.2104542255 21.4957427979 -23.1766033173 32.4577560425 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.7842006683
-3.3062167168 21.5849170685 -23.2136592865 32.4504280090 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.7570447922
-3.4012670517 21.6752986908 -23.2567214966 32.4400825500 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.7300920486
-3.4952237606 21.7665538788 -23.2951240540 32.4320335388 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.7034521103
-3.5884308815 21.8590183258 -23.3381843567 32.4216957092 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.6770200729
-3.6807034016 21.9525585175 -23.3775711060 32.4136810303 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.6508560181
-3.7723226547 22.0473575592 -23.4247474670 32.4021034241 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.6248760223
-3.8630666733 22.1431369781 -23.4613933563 32.3947486877 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.5991449356
