     velsurf       thk_regu           glen
     22.5035         3.6593        -0.9220
     22.4717         3.6695        -0.9220
     22.4132         3.6797        -0.9220
     22.3829         3.6899        -0.9220
     22.3207         3.7002        -0.9220
     22.3021         3.7105        -0.9220
     22.2289         3.7208        -0.9220
     22.2068         3.7311        -0.9220
     22.1405         3.7415        -0.9220
     22.1224         3.7518        -0.9220
     22.0494         3.7622        -0.9220
     22.0349         3.7726        -0.9220
     21.9526         3.7830        -0.9220
     21.9461         3.7934        -0.9220
     21.8744         3.8038        -0.9220
     21.8626         3.8142        -0.9220
     21.7836         3.8246        -0.9220
     21.7865         3.8351        -1.0177
     19.6559         3.8455        -1.0177
     19.6696         3.8510        -1.0177
     19.5881         3.8569        -1.0177
     19.5982         3.8632        -1.0177
     19.5211         3.8697        -1.0177
     19.5350         3.8767        -1.0177
     19.4532         3.8839        -1.0177
     19.4665         3.8913        -1.0177
     19.3905         3.8989        -1.0177
     19.3913         3.9068        -1.0177
     19.3222         3.9147        -1.0177
     19.3269         3.9229        -1.0177
     19.2551         3.9311        -1.0177
     19.2533         3.9395        -1.0177
     19.1814         3.9479        -1.0177
     19.1830         3.9566        -1.0177
     19.1158         3.9652        -1.0177
     19.1140         3.9739        -1.0177
     19.0467         3.9827        -1.0177
     19.0438         3.9916        -1.0177
     18.9840         4.0004        -1.0177
     18.9787         4.0094        -1.0177
     18.9132         4.0184        -1.0177
     18.9144         4.0274        -1.0177
     18.8496         4.0365        -1.0177
     18.8483         4.0456        -1.0177
     18.7809         4.0547        -1.0177
     18.7837         4.0639        -1.0177
     18.7164         4.0730        -1.0177
     18.7147         4.0822        -1.0177
     18.6541         4.0914        -1.0177
     18.6474         4.1006        -1.0177
     18.5872         4.1097        -1.0177
     18.5895         4.1190        -1.0177
     18.5227         4.1282        -1.0177
     18.5269         4.1374        -1.0177
     18.4635         4.1466        -1.0177
     18.4598         4.1559        -1.0177
     18.3981         4.1651        -1.0177
     18.4028         4.1743        -1.0177
     18.3407         4.1835        -1.0177
     18.3396         4.1927        -1.0177
     18.2849         4.2019        -1.0177
     18.2836         4.2111        -1.0177
     18.2198         4.2202        -1.0177
     18.2290         4.2295        -1.0177
     18.1678         4.2386        -1.0177
     18.1703         4.2477        -1.0177
     18.1171         4.2568        -1.0177
     18.1368         4.2659        -1.1741
     15.6950         4.2749        -1.1741
     15.6988         4.2719        -1.1741
     15.6400         4.2693        -1.1741
     15.6574         4.2672        -1.1741
     15.5866         4.2655        -1.1741
     15.6140         4.2641        -1.1741
     15.5623         4.2631        -1.1741
     15.5713         4.2625        -1.1741
     15.5337         4.2622        -1.1741
     15.5421         4.2622        -1.1741
     15.4890         4.2625        -1.1741
     15.5178         4.2631        -1.1741
     15.4580         4.2639        -1.1741
     15.4755         4.2650        -1.1741
     15.4237         4.2663        -1.1741
     15.4501         4.2678        -1.1741
     15.3849         4.2695        -1.1741
     15.4227         4.2714        -1.1741
     15.3514         4.2735        -1.1741
     15.3757         4.2757        -1.1741
     15.3356         4.2781        -1.1741
     15.3406         4.2806        -1.1741
     15.2934         4.2833        -1.1741
     15.3132         4.2861        -1.1741
     15.2689         4.2890        -1.1741
     15.2820         4.2920        -1.1741
     15.2342         4.2951        -1.1741
     15.2533         4.2983        -1.1741
     15.2028         4.3016        -1.1741
     15.2239         4.3050        -1.1741
     15.1587         4.3085        -1.1741
     15.1892         4.3120        -1.1741
     15.1354         4.3156        -1.1741
     15.1585         4.3193        -1.1741
     15.1063         4.3231        -1.1741
     15.1310         4.3269        -1.1741
     15.0730         4.3307        -1.1741
     15.0939         4.3347        -1.1741
     15.0486         4.3386        -1.1741
     15.0643         4.3426        -1.1741
     15.0236         4.3467        -1.1741
     15.0298         4.3508        -1.1741
     14.9938         4.3550        -1.1741
     15.0034         4.3591        -1.1741
     14.9678         4.3634        -1.1741
     14.9748         4.3676        -1.1741
     14.9423         4.3719        -1.1741
     14.9526         4.3762        -1.1741
     14.9060         4.3806        -1.1741
     14.9146         4.3849        -1.2225
     13.2336         4.3894        -1.2225
     13.2624         4.3802        -1.2225
     13.1722         4.3713        -1.2225
     13.2604         4.3629        -1.2225
     13.1772         4.3548        -1.2225
     13.2178         4.3470        -1.2225
     13.1875         4.3396        -1.2225
     13.2104         4.3324        -1.2225
     13.1484         4.3255        -1.2225
     13.1991         4.3190        -1.2225
     13.1596         4.3128        -1.2225
     13.1728         4.3068        -1.2225
     13.1568         4.3011        -1.2225
     13.1856         4.2956        -1.2225
     13.1271         4.2905        -1.2225
     13.1834         4.2855        -1.2225
     13.1428         4.2809        -1.2225
     13.1508         4.2765        -1.2225
     13.1313         4.2723        -1.2225
     13.1539         4.2684        -1.2225
     13.1048         4.2647        -1.2225
     13.1462         4.2612        -1.2225
     13.1095         4.2580        -1.2225
     13.1198         4.2548        -1.2225
     13.1040         4.2520        -1.2225
     13.1208         4.2494        -1.2225
     13.0745         4.2469        -1.2225
     13.1130         4.2446        -1.2225
     13.0889         4.2426        -1.2225
     13.0878         4.2406        -1.2225
     13.0823         4.2389        -1.2225
     13.0863         4.2372        -1.2225
     13.0607         4.2358        -1.2225
     13.0796         4.2345        -1.2225
     13.0611         4.2334        -1.2225
     13.0571         4.2323        -1.2225
     13.0547         4.2315        -1.2225
     13.0743         4.2307        -1.2225
     13.0330         4.2301        -1.2225
     13.0543         4.2296        -1.2225
     13.0341         4.2293        -1.2225
     13.0319         4.2289        -1.2225
     13.0317         4.2288        -1.2225
     13.0333         4.2287        -1.2225
     13.0050         4.2288        -1.2225
     13.0285         4.2289        -1.2225
     13.0118         4.2291        -1.2225
     12.9989         4.2294        -1.2225
     13.0063         4.2299        -1.2225
     13.0110         4.2303        -1.1991
     12.1504         4.2309        -1.1991
     12.1914         4.2205        -1.1991
     12.1099         4.2104        -1.1991
     12.1845         4.2006        -1.1991
     12.1199         4.1910        -1.1991
     12.1716         4.1817        -1.1991
     12.1354         4.1726        -1.1991
     12.1572         4.1638        -1.1991
     12.1239         4.1551        -1.1991
     12.1600         4.1468        -1.1991
     12.1287         4.1387        -1.1991
     12.1504         4.1307        -1.1991
     12.1327         4.1231        -1.1991
     12.1487         4.1156        -1.1991
     12.1179         4.1084        -1.1991
     12.1371         4.1014        -1.1991
     12.1326         4.0946        -1.1991
     12.1245         4.0880        -1.1991
     12.1271         4.0817        -1.1991
     12.1326         4.0755        -1.1991
     12.1136         4.0696        -1.1991
     12.1417         4.0638        -1.1991
     12.1224         4.0583        -1.1991
     12.1260         4.0529        -1.1991
     12.1238         4.0478        -1.1991
     12.1320         4.0429        -1.1991
     12.1131         4.0381        -1.1991
     12.1408         4.0335        -1.1991
     12.1196         4.0292        -1.1991
     12.1293         4.0249        -1.1991
     12.1282         4.0210        -1.1991
     12.1340         4.0171        -1.1991
     12.1220         4.0135        -1.1991
     12.1411         4.0099        -1.1991
     12.1197         4.0066        -1.1991
     12.1309         4.0033        -1.1991
     12.1299         4.0004        -1.1991
     12.1350         3.9974        -1.1991
     12.1201         3.9948        -1.1991
     12.1425         3.9920        -1.1991
     12.1195         3.9897        -1.1991
     12.1310         3.9872        -1.1991
     12.1306         3.9852        -1.1991
     12.1374         3.9829        -1.1991
     12.1244         3.9811        -1.1991
     12.1413         3.9791        -1.1991
     12.1228         3.9775        -1.1991
     12.1289         3.9757        -1.1991
     12.1242         3.9743        -1.1991
     12.1356         3.9727        -1.1761
     11.7419         3.9716        -1.1761
     11.7216         3.9609        -1.1761
     11.6883         3.9508        -1.1761
     11.7099         3.9409        -1.1761
     11.6913         3.9312        -1.1761
     11.7252         3.9218        -1.1761
     11.6800         3.9127        -1.1761
     11.7271         3.9037        -1.1761
     11.6932         3.8951        -1.1761
     11.7110         3.8866        -1.1761
     11.6931         3.8784        -1.1761
     11.7327         3.8704        -1.1761
     11.6888         3.8627        -1.1761
     11.7358         3.8552        -1.1761
     11.7194         3.8480        -1.1761
     11.7220         3.8408        -1.1761
     11.7017         3.8340        -1.1761
     11.7352         3.8274        -1.1761
     11.7057         3.8211        -1.1761
     11.7370         3.8149        -1.1761
     11.7137         3.8090        -1.1761
     11.7302         3.8032        -1.1761
     11.7381         3.7978        -1.1761
     11.7385         3.7923        -1.1761
     11.7026         3.7873        -1.1761
     11.7497         3.7823        -1.1761
     11.7412         3.7777        -1.1761
     11.7354         3.7729        -1.1761
     11.7339         3.7687        -1.1761
     11.7451         3.7645        -1.1761
     11.7292         3.7606        -1.1761
     11.7524         3.7566        -1.1761
     11.7465         3.7531        -1.1761
     11.7421         3.7494        -1.1761
     11.7449         3.7462        -1.1761
     11.7468         3.7429        -1.1761
     11.7334         3.7400        -1.1761
     11.7530         3.7370        -1.1761
     11.7541         3.7344        -1.1761
     11.7394         3.7315        -1.1761
     11.7610         3.7292        -1.1761
     11.7544         3.7267        -1.1761
     11.7368         3.7245        -1.1761
     11.7491         3.7223        -1.1761
     11.7498         3.7204        -1.1761
     11.7377         3.7184        -1.1761
     11.7671         3.7167        -1.1761
     11.7414         3.7148        -1.1761
     11.7381         3.7134        -1.1761
     11.7504         3.7118        -1.1054
     11.8636         3.7105        -1.1054
     11.8603         3.7056        -1.1054
     11.8342         3.7012        -1.1054
     11.8576         3.6968        -1.1054
     11.8362         3.6927        -1.1054
     11.8563         3.6886        -1.1054
     11.8442         3.6848        -1.1054
     11.8482         3.6809        -1.1054
     11.8410         3.6775        -1.1054
     11.8502         3.6738        -1.1054
     11.8423         3.6707        -1.1054
     11.8499         3.6674        -1.1054
     11.8462         3.6645        -1.1054
     11.8444         3.6614        -1.1054
     11.8504         3.6588        -1.1054
     11.8477         3.6561        -1.1054
     11.8359         3.6537        -1.1054
     11.8484         3.6513        -1.1054
     11.8406         3.6492        -1.1054
     11.8413         3.6469        -1.1054
     11.8447         3.6451        -1.1054
     11.8426         3.6430        -1.1054
     11.8419         3.6413        -1.1054
     11.8439         3.6395        -1.1054
     11.8406         3.6380        -1.1054
     11.8394         3.6363        -1.1054
     11.8458         3.6350        -1.1054
     11.8411         3.6335        -1.1054
     11.8473         3.6323        -1.1054
     11.8411         3.6309        -1.1054
     11.8380         3.6299        -1.1054
     11.8407         3.6286        -1.1054
     11.8442         3.6277        -1.1054
     11.8389         3.6266        -1.1054
     11.8395         3.6258        -1.1054
     11.8401         3.6248        -1.1054
     11.8349         3.6241        -1.1054
     11.8357         3.6232        -1.1054
     11.8427         3.6226        -1.1054
     11.8324         3.6218        -1.1054
     11.8371         3.6213        -1.1054
     11.8370         3.6205        -1.1054
     11.8372         3.6201        -1.1054
     11.8317         3.6194        -1.1054
     11.8352         3.6190        -1.1054
     11.8327         3.6184        -1.1054
     11.8296         3.6180        -1.1054
     11.8328         3.6176        -1.1054
     11.8355         3.6173        -1.1054
     11.8263         3.6168        -1.0962
     12.0381         3.6166        -1.0962
     12.0404         3.6119        -1.0962
     12.0179         3.6076        -1.0962
     12.0404         3.6033        -1.0962
     12.0235         3.5993        -1.0962
     12.0322         3.5954        -1.0962
     12.0274         3.5918        -1.0962
     12.0400         3.5882        -1.0962
     12.0219         3.5849        -1.0962
     12.0344         3.5817        -1.0962
     12.0241         3.5787        -1.0962
     12.0360         3.5758        -1.0962
     12.0317         3.5732        -1.0962
     12.0344         3.5706        -1.0962
     12.0238         3.5682        -1.0962
     12.0378         3.5660        -1.0962
     12.0239         3.5640        -1.0962
     12.0332         3.5619        -1.0962
     12.0337         3.5602        -1.0962
     12.0386         3.5583        -1.0962
     12.0150         3.5567        -1.0962
     12.0415         3.5552        -1.0962
     12.0266         3.5538        -1.0962
     12.0227         3.5524        -1.0962
     12.0383         3.5512        -1.0962
     12.0328         3.5498        -1.0962
     12.0160         3.5488        -1.0962
     12.0362         3.5477        -1.0962
     12.0253         3.5467        -1.0962
     12.0248         3.5457        -1.0962
     12.0336         3.5449        -1.0962
     12.0333         3.5439        -1.0962
     12.0148         3.5431        -1.0962
     12.0356         3.5423        -1.0962
     12.0237         3.5416        -1.0962
     12.0214         3.5409        -1.0962
     12.0323         3.5403        -1.0962
     12.0332         3.5395        -1.0962
     12.0120         3.5390        -1.0962
     12.0322         3.5383        -1.0962
     12.0205         3.5378        -1.0962
     12.0216         3.5372        -1.0962
     12.0293         3.5368        -1.0962
     12.0288         3.5362        -1.0962
     12.0104         3.5358        -1.0962
     12.0315         3.5352        -1.0962
     12.0168         3.5349        -1.0962
     12.0180         3.5344        -1.0962
     12.0284         3.5341        -1.0962
     12.0262         3.5335        -1.0498
     12.2844         3.5332        -1.0498
     12.2994         3.5341        -1.0498
     12.2726         3.5350        -1.0498
     12.2832         3.5357        -1.0498
     12.2743         3.5362        -1.0498
     12.2756         3.5365        -1.0498
     12.2567         3.5369        -1.0498
     12.2766         3.5371        -1.0498
     12.2597         3.5373        -1.0498
     12.2574         3.5374        -1.0498
     12.2597         3.5375        -1.0498
     12.2611         3.5375        -1.0498
     12.2436         3.5375        -1.0498
     12.2569         3.5374        -1.0498
     12.2472         3.5374        -1.0498
     12.2466         3.5373        -1.0498
     12.2508         3.5372        -1.0498
     12.2464         3.5370        -1.0498
     12.2334         3.5369        -1.0498
     12.2495         3.5367        -1.0498
     12.2397         3.5365        -1.0498
     12.2372         3.5363        -1.0498
     12.2380         3.5361        -1.0498
     12.2454         3.5358        -1.0498
     12.2266         3.5356        -1.0498
     12.2387         3.5353        -1.0498
     12.2335         3.5351        -1.0498
     12.2374         3.5348        -1.0498
     12.2325         3.5345        -1.0498
     12.2370         3.5342        -1.0498
     12.2211         3.5340        -1.0498
     12.2411         3.5337        -1.0498
     12.2275         3.5334        -1.0498
     12.2284         3.5331        -1.0498
     12.2280         3.5328        -1.0498
     12.2364         3.5324        -1.0498
     12.2177         3.5322        -1.0498
     12.2312         3.5319        -1.0498
     12.2208         3.5316        -1.0498
     12.2296         3.5313        -1.0498
     12.2253         3.5311        -1.0498
     12.2276         3.5307        -1.0498
     12.2163         3.5305        -1.0498
     12.2327         3.5301        -1.0498
     12.2211         3.5299        -1.0498
     12.2230         3.5296        -1.0498
     12.2225         3.5293        -1.0498
     12.2278         3.5289        -1.0498
     12.2136         3.5288        -1.0498
     12.2254         3.5284        -1.0636
     12.1935         3.5282        -1.0636
     12.1992         3.5231        -1.0636
     12.2026         3.5183        -1.0636
     12.2018         3.5137        -1.0636
     12.1918         3.5093        -1.0636
     12.2022         3.5052        -1.0636
     12.2008         3.5014        -1.0636
     12.2026         3.4978        -1.0636
     12.2016         3.4944        -1.0636
     12.2079         3.4912        -1.0636
     12.2049         3.4883        -1.0636
     12.2045         3.4855        -1.0636
     12.2083         3.4830        -1.0636
     12.1997         3.4805        -1.0636
     12.2099         3.4784        -1.0636
     12.2087         3.4762        -1.0636
     12.2021         3.4744        -1.0636
     12.2054         3.4725        -1.0636
     12.2135         3.4709        -1.0636
     12.1966         3.4693        -1.0636
     12.2060         3.4679        -1.0636
     12.2081         3.4664        -1.0636
     12.2040         3.4652        -1.0636
     12.2033         3.4639        -1.0636
     12.2073         3.4629        -1.0636
     12.2001         3.4618        -1.0636
     12.2067         3.4609        -1.0636
     12.2067         3.4598        -1.0636
     12.1989         3.4591        -1.0636
     12.2016         3.4581        -1.0636
     12.2104         3.4574        -1.0636
     12.1960         3.4566        -1.0636
     12.2054         3.4560        -1.0636
     12.2055         3.4552        -1.0636
     12.1972         3.4547        -1.0636
     12.2028         3.4540        -1.0636
     12.2093         3.4535        -1.0636
     12.1921         3.4529        -1.0636
     12.2041         3.4524        -1.0636
     12.2019         3.4518        -1.0636
     12.1995         3.4514        -1.0636
     12.1939         3.4509        -1.0636
     12.2063         3.4505        -1.0636
     12.1948         3.4500        -1.0636
     12.2040         3.4496        -1.0636
     12.2006         3.4491        -1.0636
     12.1928         3.4488        -1.0636
     12.1973         3.4483        -1.0636
     12.2060         3.4481        -1.0636
     12.1922         3.4476        -1.0030
     12.2782         3.4474        -1.0030
