        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf       vol
3.6952486038 18.1934032440 -25.1621322632 33.4007339478 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7423801422
3.7181465626 18.0965080261 -25.1279907227 33.3639373779 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7488756180
3.7375352383 18.0154247284 -25.1004600525 33.3301429749 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7543706894
3.7549922466 17.9433822632 -25.0768222809 33.3012351990 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7593221664
3.7712464333 17.8772754669 -25.0553455353 33.2749786377 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7639312744
3.7866952419 17.8153877258 -25.0352268219 33.2504234314 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7683124542
3.8015856743 17.7566699982 -25.0160675049 33.2268600464 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7725343704
3.8160822392 17.7004375458 -24.9973030090 33.2039909363 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7766437531
3.8303015232 17.6462230682 -24.9789695740 33.1815109253 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7806768417
3.8443312645 17.5936927795 -24.9609127045 33.1594696045 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7846546173
3.8582341671 17.5426044464 -24.9430904388 33.1375350952 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7885971069
3.8720583916 17.4927825928 -24.9252681732 33.1158752441 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7925167084
3.8858442307 17.4440956116 -24.9074993134 33.0941505432 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.7964277267
3.8996233940 17.3964481354 -24.8898010254 33.0725173950 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8003330231
3.9134178162 17.3497714996 -24.8719596863 33.0508117676 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8042449951
3.9272525311 17.3040180206 -24.8540306091 33.0288696289 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8081684113
3.9411466122 17.2591552734 -24.8360900879 33.0068931580 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8121070862
3.9551177025 17.2151660919 -24.8179206848 32.9848632812 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8160705566
3.9691803455 17.1720485687 -24.7995853424 32.9625549316 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8200578690
3.9833462238 17.1298141479 -24.7811260223 32.9400558472 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8240747452
3.9976289272 17.0884780884 -24.7626037598 32.9174308777 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8281240463
4.0120368004 17.0480632782 -24.7437934875 32.8946723938 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8322086334
4.0265817642 17.0085983276 -24.7247238159 32.8714179993 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8363351822
4.0412716866 16.9701137543 -24.7055053711 32.8481636047 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8404998779
4.0561151505 16.9326419830 -24.6861610413 32.8245887756 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8447084427
4.0711159706 16.8962230682 -24.6665267944 32.8008460999 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8489618301
4.0862784386 16.8608970642 -24.6466884613 32.7767524719 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8532609940
4.1016049385 16.8267135620 -24.6266212463 32.7524528503 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8576078415
4.1171002388 16.7937240601 -24.6062374115 32.7278633118 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8620014191
4.1327676773 16.7619800568 -24.5857582092 32.7031021118 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8664445877
4.1486105919 16.7315330505 -24.5649929047 32.6780319214 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8709363937
4.1646332741 16.7024402618 -24.5439071655 32.6527061462 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8754796982
4.1808400154 16.6747608185 -24.5227184296 32.6271896362 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8800754547
4.1972303391 16.6485462189 -24.5013809204 32.6014060974 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8847246170
4.2138085365 16.6238574982 -24.4796257019 32.5753402710 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8894233704
4.2305755615 16.6007499695 -24.4578304291 32.5490913391 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8941783905
4.2475361824 16.5792846680 -24.4356517792 32.5225524902 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.8989887238
4.2646908760 16.5595207214 -24.4137268066 32.4958076477 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9038524628
4.2820420265 16.5415172577 -24.3910999298 32.4688911438 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9087724686
4.2995905876 16.5253295898 -24.3683032990 32.4416084290 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9137496948
4.3173422813 16.5110168457 -24.3451023102 32.4140968323 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9187822342
4.3353023529 16.4986400604 -24.3220214844 32.3865356445 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9238748550
4.3534827232 16.4882297516 -24.2984867096 32.3586006165 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9290285110
4.3718957901 16.4798297882 -24.2756767273 32.3303680420 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9342508316
4.3905344009 16.4735221863 -24.2526245117 32.3016510010 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9395380020
4.4093956947 16.4693660736 -24.2285404205 32.2730751038 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9448843002
4.4284934998 16.4674015045 -24.2064342499 32.2426872253 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9503002167
4.4478402138 16.4677085876 -24.1834774017 32.2111015320 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9557867050
4.4673795700 16.4703311920 -24.1547298431 32.1863288879 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9613265991
4.4871649742 16.4753036499 -24.1326122284 32.1552696228 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9669370651
4.4864864349 16.4442882538 -17.3700561523 31.9522323608 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9667444229
4.4858026505 16.4160251617 -17.3492889404 31.9151668549 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9665508270
4.4851412773 16.3906078339 -17.3333568573 31.8709564209 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9663629532
4.4845051765 16.3680362701 -17.3127574921 31.8337364197 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9661827087
4.4839358330 16.3484134674 -17.2991542816 31.7873630524 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9660196304
4.4834299088 16.3317527771 -17.2803497314 31.7461566925 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9658775330
4.4830055237 16.3180866241 -17.2620391846 31.7048282623 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9657573700
4.4826631546 16.3074836731 -17.2428874969 31.6632404327 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9656610489
4.4824109077 16.2999935150 -17.2235202789 31.6213226318 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9655885696
4.4822545052 16.2956600189 -17.2040882111 31.5794010162 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9655437469
4.4822015762 16.2945327759 -17.1842155457 31.5371112823 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9655303955
4.4822583199 16.2966518402 -17.1644515991 31.4948673248 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9655456543
4.4824390411 16.3020477295 -17.1444892883 31.4524536133 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9655961990
4.4827623367 16.3107566833 -17.1280593872 31.4060249329 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9656887054
4.4831728935 16.3228569031 -17.1038188934 31.3669071198 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9658041000
4.4837450981 16.3383255005 -17.0872554779 31.3203411102 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9659671783
4.4844145775 16.3572483063 -17.0627384186 31.2809677124 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9661560059
4.4852519035 16.3795986176 -17.0457096100 31.2340507507 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9663934708
4.4862265587 16.4054088593 -17.0242843628 31.1920681000 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9666700363
4.4874129295 16.4347362518 -17.0112304688 31.1405429840 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9670076370
4.4886574745 16.4675750732 -16.9791297913 31.1077156067 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9673614502
4.4900932312 16.5039005280 -16.9626941681 31.0596446991 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9677677155
4.4917640686 16.5437641144 -16.9501457214 31.0076484680 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9682416916
4.4935235977 16.5871925354 -16.9231433868 30.9687824249 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9687385559
4.4954209328 16.6341266632 -16.8939876556 30.9315567017 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9692783356
4.4976930618 16.6846008301 -16.9002895355 30.8633918762 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9699220657
4.4999694824 16.7386856079 -16.8604278564 30.8358917236 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9705696106
4.5025167465 16.7963218689 -16.8486728668 30.7807388306 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9712915421
4.5052127838 16.8574180603 -16.8228435516 30.7416496277 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9720554352
4.5081734657 16.9221839905 -16.8104667664 30.6856060028 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9728937149
4.5112605095 16.9903335571 -16.7755908966 30.6535930634 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9737710953
4.5146784782 17.0619106293 -16.7729530334 30.5928325653 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9747390747
4.5183143616 17.1371650696 -16.7520389557 30.5477294922 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9757699966
4.5222182274 17.2157783508 -16.7352409363 30.4983081818 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9768772125
4.5263147354 17.2977886200 -16.7173595428 30.4502162933 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9780368805
4.5307073593 17.3833599091 -16.7046031952 30.3978672028 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9792833328
4.5352396965 17.4720325470 -16.6711387634 30.3618240356 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9805688858
4.5400376320 17.5642166138 -16.6560382843 30.3057594299 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9819307327
4.5450835228 17.6594657898 -16.6391143799 30.2632732391 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9833602905
4.5503354073 17.7582035065 -16.6181983948 30.2083988190 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9848489761
4.5558786392 17.8598670959 -16.6013698578 30.1655311584 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9864196777
4.5614705086 17.9649009705 -16.5627632141 30.1269016266 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9880056381
4.5675487518 18.0727195740 -16.5618267059 30.0701961517 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9897298813
4.5737013817 18.1837673187 -16.5330181122 30.0258255005 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9914751053
4.5801706314 18.2975788116 -16.5146598816 29.9845085144 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9933099747
4.5870752335 18.4145870209 -16.5057029724 29.9236049652 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9952669144
4.5941715240 18.5340213776 -16.4823284149 29.8861274719 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9972801208
4.6015057564 18.6564464569 -16.4615497589 29.8367195129 0.0000000000 0.0000000000 13.9437055588 30.6557617188 13.9993600845
4.6095581055 18.7817001343 -16.4784278870 29.7624702454 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0016412735
4.6175761223 18.9095840454 -16.4424629211 29.7364692688 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0039157867
4.6293883324 19.0308551788 -15.4002103806 29.0019798279 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0072650909
4.6415996552 19.1551895142 -15.3775053024 28.9576568604 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0107288361
4.6541137695 19.2823295593 -15.3647680283 28.9039230347 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0142765045
4.6666755676 19.4121322632 -15.3147211075 28.8839988708 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0178394318
4.6799664497 19.5446529388 -15.3379154205 28.8058948517 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0216083527
4.6930861473 19.6797084808 -15.2751770020 28.7897224426 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0253276825
4.7068023682 19.8172225952 -15.2906913757 28.7203254700 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0292158127
4.7206768990 19.9572811127 -15.2511291504 28.6916999817 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0331516266
4.7348432541 20.0995388031 -15.2514114380 28.6289157867 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0371694565
4.7490801811 20.2442264557 -15.1995611191 28.6095905304 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0412044525
4.7639946938 20.3910427094 -15.2293815613 28.5253410339 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0454349518
4.7787528038 20.5402774811 -15.1808118820 28.5055160522 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0496187210
4.7940359116 20.6913871765 -15.1741676331 28.4542407990 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0539522171
4.8094825745 20.8447113037 -15.1516275406 28.4066791534 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0583324432
4.8252730370 20.9998893738 -15.1472244263 28.3570098877 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0628108978
4.8410120010 21.1572017670 -15.0893888474 28.3375434875 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0672731400
4.8574528694 21.3160457611 -15.1188602448 28.2555522919 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0719356537
4.8738098145 21.4770374298 -15.0637435913 28.2349128723 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0765743256
4.8906064034 21.6397361755 -15.0675067902 28.1764907837 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0813369751
4.9072685242 21.8040561676 -15.0108528137 28.1612167358 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0860624313
4.9248027802 21.9702281952 -15.0614356995 28.0643444061 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0910339355
4.9421210289 22.1378936768 -14.9896230698 28.0663700104 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.0959434509
4.9600358009 22.3070716858 -15.0182704926 27.9800052643 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1010236740
4.9778943062 22.4782314301 -14.9717350006 27.9659080505 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1060876846
4.9961600304 22.6507816315 -14.9748010635 27.8861103058 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1112680435
5.0145087242 22.8246269226 -14.9467058182 27.8686523438 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1164693832
5.0330271721 23.0002040863 -14.9274406433 27.8066940308 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1217212677
5.0520043373 23.1770286560 -14.9258804321 27.7685451508 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1271028519
5.0707621574 23.3550949097 -14.8895807266 27.7265510559 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1324214935
5.0899119377 23.5348052979 -14.8697376251 27.6931514740 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1378526688
5.1095771790 23.7156448364 -14.8789262772 27.6117477417 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1434278488
5.1289129257 23.8976249695 -14.8251533508 27.6114025116 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1489124298
5.1487588882 24.0811519623 -14.8228502274 27.5363082886 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1545381546
5.1687135696 24.2656822205 -14.8023242950 27.5138359070 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1601963043
5.1888031960 24.4515094757 -14.7823429108 27.4494533539 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1658916473
5.2091765404 24.6384201050 -14.7605237961 27.4297542572 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1716718674
5.2297186852 24.8263072968 -14.7487230301 27.3629245758 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1774950027
5.2499961853 25.0151958466 -14.7039079666 27.3581485748 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1832456589
5.2710757256 25.2053642273 -14.7290277481 27.2660427094 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1892232895
5.2917208672 25.3964443207 -14.6672554016 27.2673683167 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.1950759888
5.3132247925 25.5885677338 -14.6996746063 27.1794242859 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.2011747360
5.3341064453 25.7815036774 -14.6231441498 27.1871623993 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.2070960999
5.3560042381 25.9753913879 -14.6653470993 27.0911598206 0.0000000000 0.0000000000 13.9437055588 30.6557617188 14.2133054733
