# Mass Balance;  Findelen; 16; annual
# name; date0; time0; date1; time1; period; date_quality; x_pos ; y_pos ; z_pos ; position_quality; mb_raw ; density ;  density_quality ; mb_we ; measurement_quality ; measurement_type ; mb_error ; reading_error ; density_error ; error_evaluation_method; source
# (-);  (yyyymmdd); (hhmm) ; (yyyymmdd); (hhmm) ; (d) ; (#) ; (m) ; (m) ; (m a.s.l.) ; (#) ; (cm) ; (kg m-3) ; (#) ; (mm w.e.) ; (#) ; (#) ; (mm w.e.) ; (mm w.e.) ; (mm w.e.) ; (#) ; (-) 
#  GLAMOS / VAW-ETHZ    ; production-date 20231108 ;   reference ; http://www.glamos.ch
       1020   20150921 1200   20160922 1200  367.0  1   634303.0  92288.0  3479.0   2   126   299   2    376   1   3    24    14    18   0  mh,al,ns,ufr,uzh
        200   20160922 1200   20170921 1200  364.0  1   630419.0  95449.0  2596.0   2  -786   900   1  -7074   1   1   115    45   106   0  mh,al,ns,ufr,uzh
        310   20160922 1200   20170921 1200  364.0  1   630934.0  95404.0  2677.0   2  -658   900   1  -5922   1   1    99    45    88   0  mh,al,ns,ufr,uzh
        400   20160922 1200   20170921 1200  364.0  1   631504.0  95374.0  2787.0   2  -550   900   1  -4950   1   1    86    45    74   0  mh,al,ns,ufr,uzh
        500   20160922 1200   20170921 1200  364.0  1   632160.0  95014.0  2926.0   2  -340   900   1  -3060   1   1    64    45    45   0  mh,al,ns,ufr,uzh
        610   20160922 1200   20170921 1200  364.0  1   632355.0  95012.0  2949.0   2  -429   900   1  -3861   1   1    73    45    57   0  mh,al,ns,ufr,uzh
        700   20160922 1200   20170921 1200  364.0  1   632473.0  94425.0  3031.0   2  -352   900   1  -3168   1   1    65    45    47   0  mh,al,ns,ufr,uzh
        800   20160922 1200   20170921 1200  364.0  1   633311.0  93855.0  3125.0   2  -179   900   1  -1611   1   1    51    45    24   0  mh,al,ns,ufr,uzh
        810   20160922 1200   20170921 1200  364.0  1   633338.0  94544.0  3148.0   2  -321   900   1  -2889   1   1    62    45    43   0  mh,al,ns,ufr,uzh
        820   20160922 1200   20170921 1200  364.0  1   632544.0  93756.0  3091.0   2  -282   900   1  -2538   1   1    58    45    38   0  mh,al,ns,ufr,uzh
        940   20160922 1200   20170921 1200  364.0  1   633596.0  93120.0  3254.0   2  -196   800   4  -1568   1   1   192    40   188   0  mh,al,ns,ufr,uzh
       1010   20160922 1200   20170921 1200  364.0  1   635036.0  93958.0  3343.0   2   -20   600   4   -120   1   1    33    30    14   0  mh,al,ns,ufr,uzh
       1020   20160922 1200   20170921 1200  364.0  1   634291.0  92304.0  3478.2   2     0   600   4      0   3   1   241   241     0   0  mh,al,ns,ufr,uzh
        200   20170921 1200   20180926 1200  370.0  1   630462.0  95440.0  2599.0   2  -797   900   1  -7173   1   1   116    45   107   0  mh,al,ns,ufr,uzh
        300   20170921 1200   20180926 1200  370.0  1   630951.0  95346.0  2680.0   2  -706   900   1  -6354   1   1   105    45    95   0  mh,al,ns,ufr,uzh
        400   20170921 1200   20180926 1200  370.0  1   631522.0  95387.0  2786.0   2  -528   900   1  -4752   1   1    84    45    71   0  mh,al,ns,ufr,uzh
        500   20170921 1200   20180926 1200  370.0  1   632136.0  95043.0  2934.0   2  -347   900   1  -3123   1   1    64    45    46   0  mh,al,ns,ufr,uzh
        700   20170921 1200   20180926 1200  370.0  1   632537.0  94329.0  3039.0   2  -286   900   1  -2574   1   1    59    45    38   0  mh,al,ns,ufr,uzh
        800   20170921 1200   20180926 1200  370.0  1   633311.0  93855.0  3125.0   2  -176   900   1  -1584   1   1    50    45    23   0  mh,al,ns,ufr,uzh
        810   20170921 1200   20180926 1200  370.0  1   633367.0  94537.0  3155.0   2  -261   900   1  -2349   1   1    57    45    35   0  mh,al,ns,ufr,uzh
        820   20170921 1200   20180926 1200  370.0  1   632565.0  93737.0  3093.0   2  -256   900   1  -2304   1   1    56    45    34   0  mh,al,ns,ufr,uzh
        910   20170921 1200   20180926 1200  370.0  1   634444.0  94306.0  3269.0   2  -141   900   1  -1269   1   1    48    45    19   0  mh,al,ns,ufr,uzh
        940   20170921 1200   20180926 1200  370.0  1   633617.0  93078.0  3258.0   2  -123   900   1  -1107   1   1    47    45    16   0  mh,al,ns,ufr,uzh
       1010   20170921 1200   20180926 1200  370.0  1   635096.0  93922.0  3351.6   2    20   600   2    120   1   3    30    30     6   0  mh,al,ns,ufr,uzh
        200   20180926 1200   20190917 1200  356.0  1   630581.3  95422.4  2602.8   2  -636   900   1  -5724   1   1    96    45    85   0  mh,al,ns,ufr,uzh
        300   20180926 1200   20190917 1200  356.0  1   630950.2  95345.3  2664.3   2  -653   900   1  -5877   1   1    98    45    88   0  mh,al,ns,ufr,uzh
        400   20180926 1200   20190917 1200  356.0  1   631494.7  95392.6  2787.6   2  -437   900   1  -3933   1   1    74    45    58   0  mh,al,ns,ufr,uzh
        500   20180926 1200   20190917 1200  356.0  1   632162.0  95020.9  2920.7   2  -222   900   1  -1998   1   1    54    45    29   0  mh,al,ns,ufr,uzh
        700   20180926 1200   20190917 1200  356.0  1   632510.5  94357.3  3036.4   2  -204   900   1  -1836   1   1    52    45    27   0  mh,al,ns,ufr,uzh
        800   20180926 1200   20190917 1200  356.0  1   633305.8  93859.9  3126.5   2  -118   900   1  -1062   1   1    47    45    15   0  mh,al,ns,ufr,uzh
        810   20180926 1200   20190917 1200  356.0  1   633367.0  94537.0  3155.0   2  -221   900   1  -1989   1   1    53    45    29   0  mh,al,ns,ufr,uzh
        820   20180926 1200   20190917 1200  356.0  1   632550.7  93753.1  3090.3   2  -181   900   1  -1629   1   1    51    45    24   0  mh,al,ns,ufr,uzh
        910   20180926 1200   20190917 1200  356.0  1   634408.0  94290.9  3260.0   2     2  1000   5     20   1   1    50    50     2   0  mh,al,ns,ufr,uzh
        940   20180926 1200   20190917 1200  356.0  1   633625.9  93105.8  3261.4   2   -64   900   1   -576   1   1    45    45     8   0  mh,al,ns,ufr,uzh
       1010   20180926 1200   20190917 1200  356.0  1   635070.6  93939.7  3344.3   2    85   518   2    440   1   3    33    25    22   0  mh,al,ns,ufr,uzh
       1020   20180926 1200   20190917 1200  356.0  1   634353.2  92285.3  3485.1   2   256   571   2   1461   1   3    78    28    73   0  mh,al,ufr,uzh
        200   20190917 1200   20200915 1200  364.0  1   630638.0  95394.0  2598.0   2  -684   900   1  -6156   1   1   102    45    92   0  mh,al,ufr,uzh
        300   20190917 1200   20200915 1200  364.0  1   630985.0  95377.0  2670.0   2  -716   900   1  -6444   1   1   106    45    96   0  mh,al,ufr,uzh
        400   20190917 1200   20200915 1200  364.0  1   632136.0  95052.0  2788.0   2  -566   900   1  -5094   1   1    88    45    76   0  mh,al,ufr,uzh
        500   20190917 1200   20200915 1200  364.0  1   632164.0  95017.0  2922.0   2  -258   900   1  -2322   1   1    56    45    34   0  mh,al,ufr,uzh
        700   20190917 1200   20200915 1200  364.0  1   632527.0  94347.0  3038.0   2  -222   900   1  -1998   1   1    54    45    29   0  mh,al,ufr,uzh
        800   20190917 1200   20200915 1200  364.0  1   633276.0  93879.0  3121.0   2  -122   900   1  -1098   1   1    47    45    16   0  mh,al,ufr,uzh
        810   20190917 1200   20200915 1200  364.0  1   633280.0  94558.0  3142.0   2  -223   900   1  -2007   1   1    54    45    30   0  mh,al,ufr,uzh
        820   20190917 1200   20200915 1200  364.0  1   632533.0  93778.0  3088.0   2  -184   900   1  -1656   1   1    51    45    24   0  mh,al,ufr,uzh
        910   20190917 1200   20200915 1200  364.0  1   634373.0  94301.0  3253.0   2     0   900   1      0   1   1    45    45     0   0  mh,al,ufr,uzh
        930   20190917 1200   20200915 1200  364.0  1   633942.0  93595.0  3239.0   2    27  1000   5    270   1   1    56    50    27   0  mh,al,ufr,uzh
        940   20190917 1200   20200915 1200  364.0  1   633628.0  93107.0  3262.0   2   -41   900   1   -369   1   1    45    45     5   0  mh,al,ufr,uzh
       1010   20190917 1200   20200915 1200  364.0  1   635069.0  93942.0  3345.0   2    80   525   2    420   1   3    33    26    21   0  mh,al,ufr,uzh
       1020   20190917 1200   20200915 1200  364.0  1   634363.0  92294.0  3477.0   2   228   580   2   1322   1   3    72    29    66   0  mh,al,ufr,uzh
       WGMS   20200915 1200   20210922 1200  372.0  1   630766.0  95400.0  2640.0   2  -699   900   1  -6291   1   1   104    45    94   0  mh,al,ufr,uzh
        300   20200915 1200   20210922 1200  372.0  1   631002.0  95380.0  2664.0   2  -648   900   1  -5832   1   1    98    45    87   0  mh,al,ufr,uzh
        400   20200915 1200   20210922 1200  372.0  1   631491.0  95390.0  2780.0   2  -478   900   1  -4302   1   1    78    45    64   0  mh,al,ufr,uzh
        500   20200915 1200   20210922 1200  372.0  1   632169.0  95009.0  2879.0   2  -316   900   1  -2844   1   1    62    45    42   0  mh,al,ufr,uzh
        700   20200915 1200   20210922 1200  372.0  1   632501.0  94371.0  3028.0   2  -287   900   1  -2583   1   1    59    45    38   0  mh,al,ufr,uzh
        800   20200915 1200   20210922 1200  372.0  1   633276.0  93879.0  3121.0   2  -156   900   1  -1404   1   1    49    45    21   0  mh,al,ufr,uzh
        810   20200915 1200   20210922 1200  372.0  1   633321.0  94557.0  3144.0   2  -213   900   1  -1917   1   1    53    45    28   0  mh,al,ufr,uzh
        820   20200915 1200   20210922 1200  372.0  1   632522.0  93769.0  3093.0   2  -208   900   1  -1872   1   1    53    45    28   0  mh,al,ufr,uzh
        910   20200915 1200   20210922 1200  372.0  1   634447.0  94286.0  3264.0   2   -50   900   1   -450   1   1    45    45     6   0  mh,al,ufr,uzh
        930   20200915 1200   20210922 1200  372.0  1   633933.0  93597.0  3236.0   2   -56   900   1   -504   1   1    45    45     7   0  mh,al,ufr,uzh
        940   20200915 1200   20210922 1200  372.0  1   633623.0  93108.0  3258.0   2  -131   900   1  -1179   1   1    48    45    17   0  mh,al,ufr,uzh
       1010   20200915 1200   20210922 1200  372.0  1   635068.0  93938.0  3349.0   2     5  1000   5     50   1   3    50    50     5   0  mh,al,ufr,uzh
       1020   20200915 1200   20210922 1200  372.0  1   634349.0  92293.0  3504.0   2   245   472   2   1156   1   3    62    23    57   0  mh,al,ufr,uzh
        300   20210922 1200   20220905 1200  348.0  1   631010.0  95409.0  2651.0   2  -779   900   1  -7011   1   1   114    45   105   0  mh,al
        400   20210922 1200   20220905 1200  348.0  1   631504.0  95383.0  2776.0   2  -701   900   1  -6309   1   1   104    45    94   0  mh,al
        500   20210922 1200   20220905 1200  348.0  1   632169.0  95010.0  2916.0   2  -547   900   1  -4923   1   1    86    45    73   0  mh,al
        700   20210922 1200   20220905 1200  348.0  1   632528.0  94348.0  3027.0   2  -501   900   1  -4509   1   1    81    45    67   0  mh,al
        800   20210922 1200   20220905 1200  348.0  1   633276.0  93876.0  3115.0   2  -382   900   1  -3438   1   1    68    45    51   0  mh,al
        810   20210922 1200   20220905 1200  348.0  1   633328.0  94554.0  3141.0   2  -499   900   1  -4491   1   1    81    45    67   0  mh,al
        820   20210922 1200   20220905 1200  348.0  1   632508.0  93786.0  3081.0   2  -471   900   1  -4239   1   1    77    45    63   0  mh,al
        910   20210922 1200   20220905 1200  348.0  1   634383.0  94298.0  3262.0   2  -363   885   4  -3212   3   1   525   356   385   0  mh,al
        930   20210922 1200   20220905 1200  348.0  1   633924.0  93597.0  3232.0   2  -301   900   1  -2709   1   1    60    45    40   0  mh,al
        940   20210922 1200   20220905 1200  348.0  1   633627.0  93102.0  3253.0   2  -350   900   1  -3150   3   1   365   362    47   0  mh,al
       1010   20210922 1200   20220905 1200  348.0  1   635045.0  93957.0  3338.0   2  -320   726   4  -2323   3   1   404   292   278   0  mh,al
       1020   20210922 1200   20220905 1200  348.0  1   634359.0  92287.0  3477.0   2  -150   600   2   -900   5   1   246   241    45   0  mh,al
     Fi-300   20220905 1200   20230919 1200  379.0  1   631006.0  95410.0  2640.0   2  -800   900   1  -7200   1   1   116    45   107   0  mh,al
     Fi-400   20220905 1200   20230919 1200  379.0  1   631488.0  95378.0  2769.0   2  -630   900   1  -5670   1   1    96    45    85   0  mh,al
     Fi-500   20220905 1200   20230919 1200  379.0  1   632147.0  95033.0  2904.0   2  -471   900   1  -4239   1   1    77    45    63   0  mh,al
     Fi-700   20220905 1200   20230919 1200  379.0  1   632508.0  94370.0  3029.0   2  -410   900   1  -3690   1   1    71    45    55   0  mh,al
     Fi-800   20220905 1200   20230919 1200  379.0  1   633276.0  93876.0  3115.0   2  -299  1000   1  -2990   1   1    67    50    44   0  mh,al
     Fi-810   20220905 1200   20230919 1200  379.0  1   633328.0  94554.0  3141.0   2  -364  1000   1  -3640   1   1    74    50    54   0  mh,al
     Fi-820   20220905 1200   20230919 1200  379.0  1   632508.0  93786.0  3081.0   2  -314  1000   1  -3140   1   1    68    50    47   0  mh,al
     Fi-910   20220905 1200   20230919 1200  379.0  1   634383.0  94298.0  3262.0   2  -230  1000   1  -2300   1   1    60    50    34   0  mh,al
     Fi-930   20220905 1200   20230919 1200  379.0  1   633924.0  93597.0  3232.0   2  -262  1000   1  -2620   3   1   405   403    39   0  mh,al
     Fi-940   20220905 1200   20230919 1200  379.0  1   633627.0  93102.0  3253.0   2  -265  1000   1  -2650   1   1    63    50    39   0  mh,al
    Fi-1010   20220905 1200   20230919 1200  379.0  1   635045.0  93957.0  3338.0   2  -179  1000   1  -1790   3   1   404   403    26   0  mh,al
    Fi-1020   20220905 1200   20230919 1200  379.0  1   634359.0  92287.0  3477.0   2    69   550   4    379   2   2   131   122    45   0  mh,al
