dis_along_flowline,area,mean_elevation,slope,bin_elevation,dx,width
30.0603980394344,37538.0,4003.76220703125,0.4628435969352722,4005.0,60.1207960788688,624.3762965273479
84.85575143463382,18769.0,3962.057861328125,0.5451334714889526,3975.0,49.46991071153004,379.40234235404586
170.4506218817234,18769.0,3949.986328125,0.24165134131908417,3945.0,121.71983018264912,154.19837484028528
253.19637944838445,75076.0,3916.736328125,0.6008426547050476,3915.0,43.771684950672956,1715.1727214660436
296.9464410130808,37538.0,3878.41064453125,0.6013036966323853,3885.0,43.728438178719706,858.4345008294337
390.7443643368431,225228.0,3853.1337890625,0.20557940006256104,3855.0,143.86740846880494,1565.5248287094616
497.52394273822233,319073.0,3824.92041015625,0.4064921438694,3825.0,69.69174833395356,4578.346900856107
566.4017009502446,412918.0,3793.085205078125,0.4151460528373718,3795.0,68.06376809009093,6066.634445707608
652.7325662147964,675684.0,3763.62060546875,0.27931466698646545,3765.0,104.59796243901275,6459.81990704615
740.7343745848353,731991.0,3734.552978515625,0.3977425694465637,3735.0,71.40565430106503,10251.16298092772
811.3032452426987,825836.0,3703.811767578125,0.4062820374965668,3705.0,69.73208701466162,11842.984131915666
882.812410401531,1201216.0,3674.59619140625,0.38854387402534485,3675.0,73.28624330300302,16390.743280885
962.7700566766766,1520289.0,3643.60107421875,0.33337852358818054,3645.0,86.62904924728834,17549.413426669784
1065.664667447791,1951976.0,3615.18994140625,0.246636301279068,3615.0,119.16017229494045,16381.110923275168
1181.8988701526437,2045821.0,3585.509765625,0.2588256895542145,3585.0,113.30823311476449,18055.36053084409
1283.2519750658257,2289818.0,3555.23583984375,0.3237694501876831,3555.0,89.39797671159971,25613.756420763468
1372.7577493388073,2346125.0,3524.35546875,0.3230436444282532,3525.0,89.6135718343636,26180.465212751904
1472.8545112750453,2402432.0,3495.365966796875,0.2649202346801758,3495.0,110.57995203811214,21725.74644608261
1587.5536012426978,2364894.0,3466.200927734375,0.24731753766536713,3465.0,118.8182278971929,19903.461294223453
1698.4835894620994,2683967.0,3435.091796875,0.28331246972084045,3435.0,103.0417485416104,26047.374369973528
1795.9232412828237,2383663.0,3405.281982421875,0.31573596596717834,3405.0,91.83755509983828,25955.209689638148
1889.358098830296,2346125.0,3372.894287109375,0.30578169226646423,3375.0,95.03215999510651,24687.69519834979
2000.7476664475216,2102128.0,3346.9765625,0.2306595891714096,3345.0,127.74697523934476,16455.403316293676
2107.7322301864247,2383663.0,3315.02587890625,0.33483704924583435,3315.0,86.22215223846106,27645.598469957014
2221.026926715366,2158435.0,3284.85009765625,0.2105572521686554,3285.0,140.36724081942123,15377.05655108495
2382.2355708816294,2496277.0,3255.143798828125,0.16332203149795532,3255.0,182.05004751310562,13712.037069478354
2569.3238039676116,2233511.0,3224.984130859375,0.15489637851715088,3225.0,192.12641865885846,11625.215395108384
2745.444392142459,2308587.0,3194.91064453125,0.18521812558174133,3195.0,160.1147576908367,14418.327412752406
2901.0483398295723,1876900.0,3165.248046875,0.19600385427474976,3165.0,151.09313768338993,12422.139276324875
3039.2569588801393,1764286.0,3135.68017578125,0.23495803773403168,3135.0,125.3241004177443,14077.787066646277
3161.6224558879453,1801824.0,3105.005859375,0.2461470514535904,3105.0,119.40689359786727,15089.782052852788
3276.8732539059392,1595365.0,3074.451904296875,0.26374900341033936,3075.0,111.09470243812012,14360.405716812826
3402.534228003211,1689210.0,3044.827880859375,0.21076129376888275,3045.0,140.22724575642357,12046.23246279955
3544.6559829395374,1539058.0,3012.86328125,0.20537284016609192,3015.0,144.01626411622922,10686.695766235774
3756.7588045855314,1576596.0,2983.94921875,0.10666407644748688,2985.0,280.18937917575863,5626.894226461827
4034.41347675478,1595365.0,2954.63720703125,0.10861420631408691,2955.0,275.11996516273814,5798.797622907208
4355.182463479091,1557827.0,2922.95361328125,0.08169149607419968,2925.0,366.41800828588435,4251.502286384794
4735.621069630384,1388906.0,2894.917724609375,0.07590736448764801,2895.0,394.45920401670173,3521.038388398696
5077.3936274880125,1069833.0,2864.675537109375,0.10340523719787598,2865.0,289.0859116985541,3700.7441618793728
5396.261096046593,1238754.0,2833.563720703125,0.08583499491214752,2835.0,348.649025418606,3553.0115092468363
5774.904896817323,1689210.0,2804.094970703125,0.07328303903341293,2805.0,408.6385761228537,4133.750699767888
6205.82755167056,1820593.0,2775.608642578125,0.06609852612018585,2775.0,453.20673358362086,4017.1358126215564
6668.999918263044,1745517.0,2744.15869140625,0.06332167983055115,2745.0,473.1379996013457,3689.2344336551473
7226.818694890204,1482751.0,2716.603759765625,0.046658750623464584,2715.0,642.499553652974,2307.7852608141443
7778.143606992864,581839.0,2685.436279296875,0.06510395556688309,2685.0,460.15027055234566,1264.4543255436624
8200.559777414617,487994.0,2654.912841796875,0.07782895117998123,2655.0,384.6820702911616,1268.564452797716
8575.67242628662,487994.0,2624.189208984375,0.08188612014055252,2625.0,365.5432274528425,1334.9830152795116
8985.883226554202,656915.0,2595.600341796875,0.06585632264614105,2595.0,454.8783730823243,1444.1552706686077
9360.938721639179,412918.0,2565.32177734375,0.10126719623804092,2565.0,295.232617087627,1398.6191772213408
9689.728599611768,544301.0,2535.5244140625,0.08260513097047806,2535.0,362.34713885755247,1502.153436939316
10145.317654907689,938450.0,2503.896484375,0.054607294499874115,2505.0,548.8309717342908,1709.907145062393
10697.795255735607,957219.0,2475.85009765625,0.05389254540205002,2475.0,556.124229921545,1721.2323227402615
11254.714178052205,1088602.0,2445.21630859375,0.05373925715684891,2445.0,557.7136147116508,1951.9014262594776
11760.961074401608,844605.0,2416.41796875,0.065870501101017,2415.0,454.78017798715587,1857.1719720463582
12200.338746117448,750760.0,2384.62646484375,0.07064112275838852,2385.0,423.9751654445237,1770.7640946677934
12621.944066073067,807067.0,2354.5537109375,0.0714370608329773,2355.0,419.2354744667145,1925.0923386829893
13044.181648541686,656915.0,2324.96484375,0.07043175399303436,2325.0,425.23969047052253,1544.811114111036
13443.33428541634,731991.0,2294.850341796875,0.08024214953184128,2295.0,373.0655832787859,1962.097370566062
13785.94376353929,469225.0,2266.6572265625,0.09581233561038971,2265.0,312.1533729671124,1503.1873451818708
14114.073176925534,544301.0,2235.25439453125,0.08696269243955612,2235.0,344.1054538053787,1581.785449723936
14485.970094480941,807067.0,2204.18359375,0.0749179944396019,2205.0,399.6883813054333,2019.2405827860596
14856.26136150298,600608.0,2177.541259765625,0.08777771890163422,2175.0,340.8941527386459,1761.8606689932562
15194.22348709581,581839.0,2142.966064453125,0.08930601179599762,2145.0,335.03009844701,1736.6768021650644
15573.695255609004,694453.0,2115.899658203125,0.07065137475728989,2115.0,423.9134385793809,1638.1952936600724
15944.947886648997,281535.0,2085.060791015625,0.09388753026723862,2085.0,318.59182350060547,883.6855789535507
16241.303340859924,262766.0,2056.808349609375,0.10900765657424927,2055.0,274.11908492124905,958.5833838438843
16509.084455124073,243997.0,2024.545654296875,0.11424801498651505,2025.0,261.4431436070473,933.2698369276453
16783.294165155377,225228.0,1995.4945068359375,0.10415992885828018,1995.0,286.9762764555626,784.8314250285281
17071.021399837984,262766.0,1967.459716796875,0.10362152010202408,1965.0,288.4781929096505,910.8695438975403
17344.0696291064,243997.0,1937.29296875,0.11592921614646912,1935.0,257.6182656271867,947.1261651652497
17623.598946094513,243997.0,1905.389892578125,0.09919553250074387,1905.0,301.44036834903386,809.4370416820851
17870.546078141233,262766.0,1874.542236328125,0.15463699400424957,1875.0,192.45389574440713,1365.345185576147
18057.535516597247,131383.0,1844.3651123046875,0.16378605365753174,1845.0,181.52498116761737,723.7736599938438
18228.68878950129,93845.0,1815.303466796875,0.18446731567382812,1815.0,160.78156464047257,583.6801016947994
18395.28029338588,112614.0,1787.57080078125,0.17228731513023376,1785.0,172.40144312870285,653.2079891925862
18575.551054587817,56307.0,1757.0406494140625,0.15812446177005768,1755.0,188.140079275168,299.28232313353647
18744.205257301342,37538.0,1724.614990234375,0.19846752285957336,1725.0,149.16832615188616,251.64859704719123
18901.797455029337,18769.0,1694.2913818359375,0.1787761151790619,1695.0,166.01606930410384,113.05532096184884
19040.883666597416,37538.0,1669.8336181640625,0.26136505603790283,1665.0,112.15635383205263,334.6934767174305
